param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6533333333333334,0.060000000000000005,22,0.7166666666666667,0.7333333333333334,0.6166666666666667,0.6166666666666667,0.5833333333333334,0.1250290870666504,0.0015332698822021484
,10,0.6833333333333333,0.1679947089113887,12,1.0,0.6666666666666666,0.6333333333333333,0.6166666666666667,0.5,0.12532057762145996,0.0015320301055908204
,15,0.6799999999999999,0.2006655592438988,16,1.0,0.8333333333333333,0.5333333333333333,0.5333333333333333,0.5,0.1256572723388672,0.001542043685913086
,20,0.73,0.2031419864692345,1,1.0,0.9166666666666667,0.7166666666666667,0.5166666666666667,0.5,0.12517147064208983,0.0015367984771728516
,30,0.7166666666666668,0.11401754250991382,5,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.5666666666666667,0.12472600936889648,0.0015468120574951172
,50,0.66,0.18636880997992486,18,0.9166666666666667,0.6666666666666666,0.8,0.5166666666666667,0.4,0.12549962997436523,0.0015730857849121094
,75,0.6433333333333333,0.17657230184198705,27,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.5166666666666667,0.4,0.1263655662536621,0.0016538619995117188
,100,0.6466666666666667,0.17042430708218956,25,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.43333333333333335,0.5,0.1253124713897705,0.0015629291534423827
0.1,5,0.6533333333333334,0.060000000000000005,22,0.7166666666666667,0.7333333333333334,0.6166666666666667,0.6166666666666667,0.5833333333333334,0.1251826763153076,0.001542949676513672
0.1,10,0.6833333333333333,0.1679947089113887,12,1.0,0.6666666666666666,0.6333333333333333,0.6166666666666667,0.5,0.12551426887512207,0.0015322208404541016
0.1,15,0.6966666666666667,0.18808981306221179,9,1.0,0.8333333333333333,0.5333333333333333,0.5333333333333333,0.5833333333333334,0.1261068344116211,0.0015480518341064453
0.1,20,0.73,0.2031419864692345,1,1.0,0.9166666666666667,0.7166666666666667,0.5166666666666667,0.5,0.12605080604553223,0.001540231704711914
0.1,30,0.7166666666666668,0.11401754250991382,5,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.5666666666666667,0.12555794715881347,0.0015378475189208984
0.1,50,0.66,0.18636880997992486,18,0.9166666666666667,0.6666666666666666,0.8,0.5166666666666667,0.4,0.12544870376586914,0.0015470027923583985
0.1,75,0.6433333333333333,0.17657230184198705,27,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.5166666666666667,0.4,0.12514395713806153,0.0015483379364013671
0.1,100,0.6466666666666667,0.17042430708218956,25,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.43333333333333335,0.5,0.12531871795654298,0.001547384262084961
0.2,5,0.6533333333333334,0.060000000000000005,22,0.7166666666666667,0.7333333333333334,0.6166666666666667,0.6166666666666667,0.5833333333333334,0.12521605491638182,0.0015548229217529296
0.2,10,0.6833333333333333,0.1679947089113887,12,1.0,0.6666666666666666,0.6333333333333333,0.6166666666666667,0.5,0.1253058910369873,0.0015589237213134766
0.2,15,0.6966666666666667,0.18808981306221179,9,1.0,0.8333333333333333,0.5333333333333333,0.5333333333333333,0.5833333333333334,0.12460541725158691,0.001538848876953125
0.2,20,0.73,0.2031419864692345,1,1.0,0.9166666666666667,0.7166666666666667,0.5166666666666667,0.5,0.12486100196838379,0.0015375614166259766
0.2,30,0.7166666666666668,0.11401754250991382,5,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.5666666666666667,0.12469139099121093,0.0015366077423095703
0.2,50,0.66,0.18636880997992486,18,0.9166666666666667,0.6666666666666666,0.8,0.5166666666666667,0.4,0.12558999061584472,0.0017330646514892578
0.2,75,0.6433333333333333,0.17657230184198705,27,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.5166666666666667,0.4,0.12523722648620605,0.00154266357421875
0.2,100,0.6633333333333333,0.1589549202342182,17,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.43333333333333335,0.5833333333333334,0.12469043731689453,0.001541471481323242
0.5,5,0.62,0.0661647774709307,32,0.6333333333333333,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.5833333333333334,0.12452239990234375,0.0015473365783691406
0.5,10,0.6833333333333333,0.1679947089113887,12,1.0,0.6666666666666666,0.6333333333333333,0.6166666666666667,0.5,0.1243786334991455,0.0015351295471191407
0.5,15,0.6966666666666667,0.18808981306221179,9,1.0,0.8333333333333333,0.5333333333333333,0.5333333333333333,0.5833333333333334,0.12445087432861328,0.0015465736389160157
0.5,20,0.73,0.2031419864692345,1,1.0,0.9166666666666667,0.7166666666666667,0.5166666666666667,0.5,0.12447261810302734,0.0015363693237304688
0.5,30,0.7166666666666668,0.11401754250991382,5,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.5666666666666667,0.12479109764099121,0.001542806625366211
0.5,50,0.66,0.15549205052920803,18,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.5166666666666667,0.48333333333333334,0.12502779960632324,0.00154571533203125
0.5,75,0.6433333333333333,0.17657230184198705,27,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.5166666666666667,0.4,0.12470097541809082,0.0015490531921386718
0.5,100,0.6433333333333333,0.17339742404853273,27,0.9166666666666667,0.6666666666666666,0.7166666666666667,0.43333333333333335,0.48333333333333334,0.12480149269104004,0.0015504837036132812
