param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0036005496978759764,0.0015616893768310546
,0.001,0.1,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.003532552719116211,0.0015089988708496093
,0.001,0.1,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.003491640090942383,0.0015040874481201173
,0.001,0.1,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0034779071807861327,0.0015232086181640625
,0.001,0.3,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.003428077697753906,0.0014921665191650391
,0.001,0.3,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.0034163951873779296,0.0014579296112060547
,0.001,0.3,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.0033247947692871095,0.0014486312866210938
,0.001,0.3,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0033442497253417967,0.0014769077301025391
,0.001,0.5,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0034073352813720702,0.001573801040649414
,0.001,0.5,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.004134130477905273,0.0018308639526367187
,0.001,0.5,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.003522777557373047,0.0015430927276611328
,0.001,0.5,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0034847259521484375,0.0015251636505126953
,0.001,0.7,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0035814285278320313,0.0015408515930175782
,0.001,0.7,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.003479623794555664,0.001531362533569336
,0.001,0.7,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.003521728515625,0.0015613555908203125
,0.001,0.7,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0035364627838134766,0.0016035079956054688
,0.001,0.9,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0034822940826416014,0.0015435218811035156
,0.001,0.9,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.003460693359375,0.0014960765838623047
,0.001,0.9,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.0033269882202148437,0.0014573097229003905
,0.001,0.9,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.003444528579711914,0.0014684677124023437
,0.00359381,0.1,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.00382380485534668,0.0014801979064941405
,0.00359381,0.1,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.0039010047912597656,0.0015156269073486328
,0.00359381,0.1,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.0040166378021240234,0.0015308380126953125
,0.00359381,0.1,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0038898468017578127,0.0014856338500976562
,0.00359381,0.3,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0033538341522216797,0.0014786720275878906
,0.00359381,0.3,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.0033710479736328127,0.0014705181121826172
,0.00359381,0.3,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.0034475803375244142,0.001476621627807617
,0.00359381,0.3,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0034222126007080076,0.0014760494232177734
,0.00359381,0.5,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0033152103424072266,0.0014632701873779296
,0.00359381,0.5,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.0033373355865478514,0.0014599800109863282
,0.00359381,0.5,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.003446531295776367,0.0015639305114746095
,0.00359381,0.5,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.003475522994995117,0.001529836654663086
,0.00359381,0.7,5,0.5800000000000001,0.11125546178852426,656,0.5,0.8,0.5166666666666667,0.5333333333333333,0.55,0.0034564971923828126,0.0015071868896484376
,0.00359381,0.7,10,0.5966666666666667,0.06863753427324665,522,0.5,0.7,0.6,0.6333333333333333,0.55,0.003505373001098633,0.0015007495880126954
,0.00359381,0.7,20,0.5966666666666667,0.11175369742826807,522,0.5,0.8,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.0034261226654052736,0.001479959487915039
,0.00359381,0.7,50,0.5333333333333333,0.10488088481701516,735,0.55,0.6333333333333333,0.6,0.55,0.3333333333333333,0.0033394336700439454,0.0014557838439941406
