param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.66,0.12935738607954836,17,0.75,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.45,0.1250439167022705,0.0015841484069824218
,10,0.65,0.06912147117775908,21,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.6166666666666667,0.5333333333333333,0.1257272720336914,0.0015902519226074219
,15,0.6466666666666667,0.10974718422102886,25,0.65,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.1256953716278076,0.0016002178192138672
,20,0.61,0.0946337971105226,32,0.65,0.7166666666666667,0.6166666666666667,0.6333333333333333,0.43333333333333335,0.12574381828308107,0.0015880107879638673
,30,0.7066666666666668,0.15549205052920803,5,0.75,0.7166666666666667,0.9166666666666667,0.7166666666666667,0.43333333333333335,0.1259817123413086,0.001587677001953125
,50,0.6733333333333333,0.2197473296513268,14,0.65,0.8166666666666667,1.0,0.5333333333333333,0.3666666666666667,0.12546372413635254,0.0015922069549560546
,75,0.6933333333333334,0.21044925490219463,9,0.65,0.8166666666666667,1.0,0.6333333333333333,0.3666666666666667,0.12522950172424316,0.0015866279602050782
,100,0.6933333333333334,0.21044925490219463,9,0.65,0.8166666666666667,1.0,0.6333333333333333,0.3666666666666667,0.1251059055328369,0.0015997886657714844
0.1,5,0.66,0.12935738607954836,17,0.75,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.45,0.12492876052856446,0.0015743255615234375
0.1,10,0.65,0.06912147117775908,21,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.6166666666666667,0.5333333333333333,0.12582478523254395,0.0017058849334716797
0.1,15,0.6300000000000001,0.10402991022884824,26,0.65,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.1257236957550049,0.0015963077545166015
0.1,20,0.6300000000000001,0.10402991022884824,26,0.65,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.43333333333333335,0.12590398788452148,0.0015882492065429688
0.1,30,0.7066666666666668,0.15549205052920803,5,0.75,0.7166666666666667,0.9166666666666667,0.7166666666666667,0.43333333333333335,0.1261742115020752,0.001592397689819336
0.1,50,0.6733333333333333,0.2197473296513268,14,0.65,0.8166666666666667,1.0,0.5333333333333333,0.3666666666666667,0.1263749122619629,0.0015958786010742188
0.1,75,0.6933333333333334,0.21044925490219463,9,0.65,0.8166666666666667,1.0,0.6333333333333333,0.3666666666666667,0.1263507843017578,0.001588916778564453
0.1,100,0.6933333333333334,0.21044925490219463,9,0.65,0.8166666666666667,1.0,0.6333333333333333,0.3666666666666667,0.12657408714294432,0.001595449447631836
0.2,5,0.66,0.12935738607954836,17,0.75,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.45,0.1260528564453125,0.0015984058380126953
0.2,10,0.65,0.06912147117775908,21,0.6666666666666666,0.7166666666666667,0.7166666666666667,0.6166666666666667,0.5333333333333333,0.1258321762084961,0.0015990734100341797
0.2,15,0.6300000000000001,0.10402991022884824,26,0.65,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.12506327629089356,0.0015880584716796875
0.2,20,0.6300000000000001,0.10402991022884824,26,0.65,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.43333333333333335,0.12492547035217286,0.0015826702117919921
0.2,30,0.7066666666666668,0.15549205052920803,5,0.75,0.7166666666666667,0.9166666666666667,0.7166666666666667,0.43333333333333335,0.1251239776611328,0.00158233642578125
0.2,50,0.6733333333333333,0.2197473296513268,14,0.65,0.8166666666666667,1.0,0.5333333333333333,0.3666666666666667,0.12473373413085938,0.0016566753387451173
0.2,75,0.6933333333333334,0.21044925490219463,9,0.65,0.8166666666666667,1.0,0.6333333333333333,0.3666666666666667,0.12488355636596679,0.0015981674194335937
0.2,100,0.7100000000000001,0.18577166390790367,2,0.65,0.8166666666666667,1.0,0.6333333333333333,0.45,0.12498564720153808,0.0015877723693847657
0.5,5,0.66,0.12935738607954836,17,0.75,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.45,0.12583775520324708,0.001689910888671875
0.5,10,0.65,0.038005847503304595,21,0.6666666666666666,0.6333333333333333,0.7166666666666667,0.6166666666666667,0.6166666666666667,0.12511296272277833,0.0015769481658935546
0.5,15,0.6300000000000001,0.10402991022884824,26,0.65,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.1263763427734375,0.001572895050048828
0.5,20,0.6300000000000001,0.10402991022884824,26,0.65,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.43333333333333335,0.12541790008544923,0.001578950881958008
0.5,30,0.7066666666666667,0.128062484748657,8,0.6666666666666666,0.7166666666666667,0.9166666666666667,0.7166666666666667,0.5166666666666667,0.12523994445800782,0.0015933990478515625
0.5,50,0.7100000000000001,0.18577166390790367,2,0.65,0.8166666666666667,1.0,0.6333333333333333,0.45,0.12484230995178222,0.0015952587127685547
0.5,75,0.7100000000000001,0.18577166390790367,2,0.65,0.8166666666666667,1.0,0.6333333333333333,0.45,0.1252302646636963,0.0015875339508056641
0.5,100,0.7266666666666667,0.16418147141366335,1,0.65,0.8166666666666667,1.0,0.6333333333333333,0.5333333333333333,0.12506465911865233,0.001596212387084961
