feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr16_68838368_69397102,0.311525,False,0.264591,True
chr15_22163893_32511475,0.0194,False,0.242147,True
chr22_24263116_37678070,0.791928,False,0.120598,True
chr12_36739877_67332062,0.048021,False,0.117823,True
chr12_67337260_132389367,0.0,False,0.061563,True
chr6_30021894_32519935,0.329912,False,0.038604,False
chr1_149369522_149394958,2.90804,False,0.037985,False
chr11_89400624_134432265,1.321715,False,0.03554,False
chr14_105602756_105630089,0.075407,False,0.020712,False
chr16_45058242_54336421,0.209179,False,0.0,False
chr16_54354643_54379834,0.373923,False,0.0,False
chr16_54390012_68679377,1.195393,False,0.0,False
chr16_68710277_68751390,0.900994,False,0.0,False
chr16_34095229_34976429,0.112913,False,0.0,False
chr16_15039224_33875313,0.071338,False,0.0,False
chr16_14956177_14988855,0.608545,False,0.0,False
chr16_69417987_69744010,0.088994,False,0.0,False
chr16_69763173_88690571,0.070315,False,0.0,False
chr16_28087_14817706,1.251232,False,0.0,False
chr17_10999_390571,6.762871,False,0.0,False
chr17_19083766_20521986,3.425092,False,0.0,False
chr17_2361350_18868037,7.747375,False,0.0,False
chr17_2333732_2343255,5.31899,False,0.0,False
chr17_2286862_2330659,0.481015,False,0.0,False
chr17_1890246_2286311,9.282359,False,0.0,False
chr17_1860983_1881747,1.072223,False,0.0,False
chr17_1859252_1859812,0.002119,False,0.0,False
chr17_451258_461603,4.214878,False,0.0,False
chr17_1703729_1713758,13.667994,True,0.0,False
chr17_1562322_1703117,6.762871,False,0.0,False
chr17_1542118_1560766,11.648479,False,0.0,False
chr17_1008443_1536140,6.612708,False,0.0,False
chr17_984101_1003742,6.015551,False,0.0,False
chr17_465054_974692,6.612708,False,0.0,False
chr15_32605086_100282819,0.232136,False,0.0,False
chr17_403833_446414,4.582275,False,0.0,False
chr17_1718892_1845756,7.526271,False,0.0,False
chr11_70562838_89296560,0.304563,False,0.0,False
chr12_33854_397918,0.017429,False,0.0,False
chr12_412868_427816,0.585692,False,0.0,False
chr12_435020_9432943,0.000334,False,0.0,False
chr12_9528590_9585156,0.009765,False,0.0,False
chr12_9633884_10453531,0.163391,False,0.0,False
chr12_10464018_10484956,0.142123,False,0.0,False
chr12_10497371_11375835,0.163391,False,0.0,False
chr12_11404653_11430887,0.97315,False,0.0,False
chr12_11466807_34647417,0.42499,False,0.0,False
chr12_36160215_36244407,0.002823,False,0.0,False
chr13_5179_123882,0.000188,False,0.0,False
chr13_18194527_18354969,0.459636,False,0.0,False
chr13_18402053_56673183,0.85488,False,0.0,False
chr13_56770498_114123862,0.488043,False,0.0,False
chr15_22038880_22138119,0.019444,False,0.0,False
chr14_19268776_19490630,0.224777,False,0.0,False
chr14_19505698_22000194,0.013431,False,0.0,False
chr14_22022060_73047267,0.137637,False,0.0,False
chr14_73071404_73092018,0.010482,False,0.0,False
chr14_73106558_105584008,0.550974,False,0.0,False
chr14_105654998_105839439,0.39735,False,0.0,False
chr14_105857193_105881279,0.411335,False,0.0,False
chr14_105907191_106349756,0.057895,False,0.0,False
chr15_53166_592121,4.899395,False,0.0,False
chr15_739595_18454050,4.815519,False,0.0,False
chr15_18657388_18683110,6.203709,False,0.0,False
chr15_18722595_20060061,0.759052,False,0.0,False
chr15_20307869_21982746,0.003788,False,0.0,False
chr17_20569693_20596699,1.107868,False,0.0,False
chr15_32523241_32594902,2.244425,False,0.0,False
chr14_18149473_19216369,0.064616,False,0.0,False
chr1_158378189_186274119,0.567869,False,0.0,False
chr1_149604744_158365270,1.147637,False,0.0,False
chr1_149579637_149598429,1.831029,False,0.0,False
chr1_149403519_149573806,2.036758,False,0.0,False
chr1_146661770_149362629,1.048877,False,0.0,False
chr1_1738295_2580342,0.002823,False,0.0,False
chr1_141474904_145716245,0.099174,False,0.0,False
chr17_20618474_21442476,3.22221,False,0.0,False
chr1_120313797_120737345,1.406876,False,0.0,False
chr1_109987805_120232261,0.507277,False,0.0,False
chr1_72661597_109968401,0.34458,False,0.0,False
chr1_72489681_72620747,4.535543,False,0.0,False
chr1_37599215_72473289,2.060732,False,0.0,False
chr1_2611444_2645074,0.372042,False,0.0,False
chr23_92209094_152935130,0.261599,False,0.0,False
chr23_91365063_92103804,0.921489,False,0.0,False
chr1_120761983_120923696,0.588335,False,0.0,False
chr2_131945577_132196569,0.047055,False,0.0,False
chr2_131792734_131931782,0.040319,False,0.0,False
chr2_130458581_131785093,0.548544,False,0.0,False
chr2_130427665_130453073,0.157323,False,0.0,False
chr2_91494116_130410215,0.043257,False,0.0,False
chr2_91057159_91321476,0.012234,False,0.0,False
chr2_8972669_89953713,0.08584,False,0.0,False
chr1_186293872_193443252,0.074212,False,0.0,False
chr2_712_125634,0.0377,False,0.0,False
chr1_245134410_245433846,0.036392,False,0.0,False
chr1_245054641_245121447,0.006385,False,0.0,False
chr1_244693374_245014643,0.094414,False,0.0,False
chr1_199135441_244676774,0.547861,False,0.0,False
chr1_199087690_199111062,0.013691,False,0.0,False
chr1_193556792_199054142,0.008677,False,0.0,False
chr1_193480150_193527058,0.316894,False,0.0,False
chr2_143031_8963807,0.015834,False,0.0,False
chr22_37717564_49509094,1.514724,False,0.0,False
chr22_37683612_37705310,5.027848,False,0.0,False
chr1_471671_1590570,0.231427,False,0.0,False
chr22_22672513_22714749,0.005867,False,0.0,False
chr22_15433500_22665928,2.043415,False,0.0,False
chr22_15270151_15403609,7.5e-05,False,0.0,False
chr22_246150_15013982,0.174623,False,0.0,False
chr23_91234699_91344716,1.589752,False,0.0,False
chr21_14334542_46914686,1.014973,False,0.0,False
chr21_14294323_14314039,0.736597,False,0.0,False
chr17_27463558_35067992,0.961002,False,0.0,False
chr17_27364248_27450834,0.000811,False,0.0,False
chr17_22399576_27351012,0.887128,False,0.0,False
chr17_22315936_22324326,3.230531,False,0.0,False
chr17_21627596_22142513,0.768874,False,0.0,False
chr1_2672694_2856899,0.064865,False,0.0,False
chr22_134662_241255,0.323069,False,0.0,False
chr23_90837054_91203848,0.251648,False,0.0,False
chr23_89001120_90763396,0.137479,False,0.0,False
chr23_88434081_88986061,0.031898,False,0.0,False
chr23_66527817_88259698,0.276984,False,0.0,False
chr23_52844235_66511655,0.052771,False,0.0,False
chr23_52775986_52832444,0.040882,False,0.0,False
chr23_26666781_52769796,0.615343,False,0.0,False
chr23_3229_45135,0.096253,False,0.0,False
chr23_2979705_26516197,0.067096,False,0.0,False
chr23_2702388_2969155,1.445122,False,0.0,False
