param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.43999999999999995,0.09104333522498444,137
0.001,0.1,10,0.43999999999999995,0.0703957069398096,137
0.001,0.1,20,0.37333333333333335,0.12183777921664712,185
0.001,0.1,50,0.4333333333333333,0.12736648783028537,169
0.001,0.3,5,0.43999999999999995,0.09104333522498444,137
0.001,0.3,10,0.43999999999999995,0.0703957069398096,137
0.001,0.3,20,0.37333333333333335,0.12183777921664712,185
0.001,0.3,50,0.4333333333333333,0.12736648783028537,169
0.001,0.5,5,0.43999999999999995,0.09104333522498444,137
0.001,0.5,10,0.43999999999999995,0.0703957069398096,137
0.001,0.5,20,0.37333333333333335,0.12183777921664712,185
0.001,0.5,50,0.4333333333333333,0.12736648783028537,169
0.001,0.7,5,0.43999999999999995,0.09104333522498444,137
0.001,0.7,10,0.43999999999999995,0.0703957069398096,137
0.001,0.7,20,0.37333333333333335,0.12183777921664712,185
0.001,0.7,50,0.4333333333333333,0.12736648783028537,169
0.001,0.9,5,0.43999999999999995,0.09104333522498444,137
0.001,0.9,10,0.43999999999999995,0.0703957069398096,137
0.001,0.9,20,0.37333333333333335,0.12183777921664712,185
0.001,0.9,50,0.4333333333333333,0.12736648783028537,169
0.00359381,0.1,5,0.43999999999999995,0.09104333522498444,137
0.00359381,0.1,10,0.43999999999999995,0.0703957069398096,137
0.00359381,0.1,20,0.37333333333333335,0.12183777921664712,185
0.00359381,0.1,50,0.4333333333333333,0.12736648783028537,169
0.00359381,0.3,5,0.43999999999999995,0.09104333522498444,137
0.00359381,0.3,10,0.43999999999999995,0.0703957069398096,137
0.00359381,0.3,20,0.37333333333333335,0.12183777921664712,185
0.00359381,0.3,50,0.4333333333333333,0.12736648783028537,169
0.00359381,0.5,5,0.43999999999999995,0.09104333522498444,137
0.00359381,0.5,10,0.43999999999999995,0.0703957069398096,137
0.00359381,0.5,20,0.37333333333333335,0.12183777921664712,185
0.00359381,0.5,50,0.4333333333333333,0.12736648783028537,169
0.00359381,0.7,5,0.43999999999999995,0.09104333522498444,137
0.00359381,0.7,10,0.43999999999999995,0.0703957069398096,137
0.00359381,0.7,20,0.37333333333333335,0.12183777921664712,185
0.00359381,0.7,50,0.4333333333333333,0.12736648783028537,169
0.00359381,0.9,5,0.43999999999999995,0.09104333522498444,137
0.00359381,0.9,10,0.43999999999999995,0.0703957069398096,137
0.00359381,0.9,20,0.37333333333333335,0.12183777921664712,185
0.00359381,0.9,50,0.4333333333333333,0.12736648783028537,169
0.0129155,0.1,5,0.6533333333333334,0.11025223605694151,79
0.0129155,0.1,10,0.7133333333333333,0.11897712198383167,12
0.0129155,0.1,20,0.7300000000000001,0.08844332774281062,4
0.0129155,0.1,50,0.71,0.12092238098144702,17
0.0129155,0.3,5,0.43999999999999995,0.09104333522498444,137
0.0129155,0.3,10,0.43999999999999995,0.0703957069398096,137
0.0129155,0.3,20,0.37333333333333335,0.12183777921664712,185
0.0129155,0.3,50,0.4333333333333333,0.12736648783028537,169
0.0129155,0.5,5,0.43999999999999995,0.09104333522498444,137
0.0129155,0.5,10,0.43999999999999995,0.0703957069398096,137
0.0129155,0.5,20,0.37333333333333335,0.12183777921664712,185
0.0129155,0.5,50,0.4333333333333333,0.12736648783028537,169
0.0129155,0.7,5,0.43999999999999995,0.09104333522498444,137
0.0129155,0.7,10,0.43999999999999995,0.0703957069398096,137
0.0129155,0.7,20,0.37333333333333335,0.12183777921664712,185
