param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5233333333333333,0.10624918300339482,169
0.001,0.1,10,0.6833333333333333,0.12156388352540314,123
0.001,0.1,20,0.5433333333333333,0.16384274303259344,153
0.001,0.1,50,0.5066666666666666,0.12675435561221027,185
0.001,0.3,5,0.5233333333333333,0.10624918300339482,169
0.001,0.3,10,0.6833333333333333,0.12156388352540314,123
0.001,0.3,20,0.5433333333333333,0.16384274303259344,153
0.001,0.3,50,0.5066666666666666,0.12675435561221027,185
0.001,0.5,5,0.5233333333333333,0.10624918300339482,169
0.001,0.5,10,0.6833333333333333,0.12156388352540314,123
0.001,0.5,20,0.5433333333333333,0.16384274303259344,153
0.001,0.5,50,0.5066666666666666,0.12675435561221027,185
0.001,0.7,5,0.5233333333333333,0.10624918300339482,169
0.001,0.7,10,0.6833333333333333,0.12156388352540314,123
0.001,0.7,20,0.5433333333333333,0.16384274303259344,153
0.001,0.7,50,0.5066666666666666,0.12675435561221027,185
0.001,0.9,5,0.5233333333333333,0.10624918300339482,169
0.001,0.9,10,0.6833333333333333,0.12156388352540314,123
0.001,0.9,20,0.5433333333333333,0.16384274303259344,153
0.001,0.9,50,0.5066666666666666,0.12675435561221027,185
0.00359381,0.1,5,0.5233333333333333,0.10624918300339482,169
0.00359381,0.1,10,0.6833333333333333,0.12156388352540314,123
0.00359381,0.1,20,0.5433333333333333,0.16384274303259344,153
0.00359381,0.1,50,0.5066666666666666,0.12675435561221027,185
0.00359381,0.3,5,0.5233333333333333,0.10624918300339482,169
0.00359381,0.3,10,0.6833333333333333,0.12156388352540314,123
0.00359381,0.3,20,0.5433333333333333,0.16384274303259344,153
0.00359381,0.3,50,0.5066666666666666,0.12675435561221027,185
0.00359381,0.5,5,0.5233333333333333,0.10624918300339482,169
0.00359381,0.5,10,0.6833333333333333,0.12156388352540314,123
0.00359381,0.5,20,0.5433333333333333,0.16384274303259344,153
0.00359381,0.5,50,0.5066666666666666,0.12675435561221027,185
0.00359381,0.7,5,0.5233333333333333,0.10624918300339482,169
0.00359381,0.7,10,0.6833333333333333,0.12156388352540314,123
0.00359381,0.7,20,0.5433333333333333,0.16384274303259344,153
0.00359381,0.7,50,0.5066666666666666,0.12675435561221027,185
0.00359381,0.9,5,0.5233333333333333,0.10624918300339482,169
0.00359381,0.9,10,0.6833333333333333,0.12156388352540314,123
0.00359381,0.9,20,0.5433333333333333,0.16384274303259344,153
0.00359381,0.9,50,0.5066666666666666,0.12675435561221027,185
0.0129155,0.1,5,0.6399999999999999,0.10143416036468625,151
0.0129155,0.1,10,0.6566666666666667,0.08472176684759224,147
0.0129155,0.1,20,0.6966666666666667,0.10509255180289631,103
0.0129155,0.1,50,0.6566666666666667,0.10252370999486463,147
0.0129155,0.3,5,0.5233333333333333,0.10624918300339482,169
0.0129155,0.3,10,0.6833333333333333,0.12156388352540314,123
0.0129155,0.3,20,0.5433333333333333,0.16384274303259344,153
0.0129155,0.3,50,0.5066666666666666,0.12675435561221027,185
0.0129155,0.5,5,0.5233333333333333,0.10624918300339482,169
0.0129155,0.5,10,0.6833333333333333,0.12156388352540314,123
0.0129155,0.5,20,0.5433333333333333,0.16384274303259344,153
0.0129155,0.5,50,0.5066666666666666,0.12675435561221027,185
0.0129155,0.7,5,0.5233333333333333,0.10624918300339482,169
0.0129155,0.7,10,0.6833333333333333,0.12156388352540314,123
0.0129155,0.7,20,0.5433333333333333,0.16384274303259344,153
0.0129155,0.7,50,0.5066666666666666,0.12675435561221027,185
0.0129155,0.9,5,0.5233333333333333,0.10624918300339482,169
0.0129155,0.9,10,0.6833333333333333,0.12156388352540314,123
0.0129155,0.9,20,0.5433333333333333,0.16384274303259344,153
