param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.4966666666666667,0.11421227799341212,657,0.5333333333333333,0.5833333333333334,0.2833333333333333,0.48333333333333334,0.6000000000000001,0.0032404422760009765,0.0014509201049804688
,0.001,0.1,10,0.5333333333333333,0.09718253158075502,589,0.5333333333333333,0.6666666666666666,0.3833333333333333,0.48333333333333334,0.6000000000000001,0.0032129764556884767,0.0013834476470947266
,0.001,0.1,20,0.44666666666666666,0.03711842908553349,785,0.45,0.45,0.3833333333333333,0.45,0.5,0.003302478790283203,0.0013973712921142578
,0.001,0.1,50,0.55,0.11547005383792516,540,0.7333333333333334,0.6333333333333333,0.45,0.43333333333333335,0.5,0.003232431411743164,0.0013896465301513673
,0.001,0.3,5,0.4966666666666667,0.11421227799341212,657,0.5333333333333333,0.5833333333333334,0.2833333333333333,0.48333333333333334,0.6000000000000001,0.003239345550537109,0.0013855934143066407
,0.001,0.3,10,0.5333333333333333,0.09718253158075502,589,0.5333333333333333,0.6666666666666666,0.3833333333333333,0.48333333333333334,0.6000000000000001,0.003239727020263672,0.0013948440551757812
,0.001,0.3,20,0.44666666666666666,0.03711842908553349,785,0.45,0.45,0.3833333333333333,0.45,0.5,0.003219413757324219,0.0013877391815185548
,0.001,0.3,50,0.55,0.11547005383792516,540,0.7333333333333334,0.6333333333333333,0.45,0.43333333333333335,0.5,0.003198719024658203,0.0013951778411865235
,0.001,0.5,5,0.4966666666666667,0.11421227799341212,657,0.5333333333333333,0.5833333333333334,0.2833333333333333,0.48333333333333334,0.6000000000000001,0.0032222747802734377,0.0014515399932861328
,0.001,0.5,10,0.5333333333333333,0.09718253158075502,589,0.5333333333333333,0.6666666666666666,0.3833333333333333,0.48333333333333334,0.6000000000000001,0.0031963348388671874,0.0014000415802001953
,0.001,0.5,20,0.44666666666666666,0.03711842908553349,785,0.45,0.45,0.3833333333333333,0.45,0.5,0.0031800270080566406,0.001393270492553711
,0.001,0.5,50,0.55,0.11547005383792516,540,0.7333333333333334,0.6333333333333333,0.45,0.43333333333333335,0.5,0.003211307525634766,0.001388216018676758
,0.001,0.7,5,0.4966666666666667,0.11421227799341212,657,0.5333333333333333,0.5833333333333334,0.2833333333333333,0.48333333333333334,0.6000000000000001,0.0032731056213378905,0.0013856887817382812
,0.001,0.7,10,0.5333333333333333,0.09718253158075502,589,0.5333333333333333,0.6666666666666666,0.3833333333333333,0.48333333333333334,0.6000000000000001,0.003211355209350586,0.001400899887084961
