param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6366666666666667,0.14352700094407322,28,0.75,0.6,0.8166666666666667,0.6166666666666667,0.4,0.12583346366882325,0.0015642166137695313
,10,0.6333333333333333,0.15670212364724212,29,0.7333333333333334,0.5,0.8166666666666667,0.7166666666666667,0.4,0.12558512687683104,0.0015706062316894532
,15,0.6933333333333332,0.17016332024133624,22,0.8333333333333333,0.6,0.8166666666666667,0.8166666666666667,0.4,0.12670364379882812,0.0015873908996582031
,20,0.7766666666666667,0.05011098792790969,10,0.7333333333333334,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.7,0.1265796661376953,0.0016689777374267578
,30,0.8099999999999999,0.11284207253207175,2,0.8166666666666667,0.9,0.9166666666666667,0.8166666666666667,0.6,0.12850403785705566,0.0015849590301513672
,50,0.7500000000000001,0.10165300454651269,17,0.9,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.1271639347076416,0.0016962528228759766
,75,0.7333333333333334,0.22779132751026515,20,0.9,0.9166666666666667,0.7166666666666667,0.8333333333333333,0.30000000000000004,0.12629280090332032,0.0015634536743164063
,100,0.7366666666666667,0.08055363982396381,19,0.8,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.6,0.12643752098083497,0.0015722274780273437
0.1,5,0.6566666666666666,0.1439907404430345,27,0.75,0.7,0.8166666666666667,0.6166666666666667,0.4,0.12592363357543945,0.0015647411346435547
0.1,10,0.6333333333333333,0.15670212364724212,29,0.7333333333333334,0.5,0.8166666666666667,0.7166666666666667,0.4,0.1261803150177002,0.0016305923461914062
0.1,15,0.6933333333333332,0.17016332024133624,22,0.8333333333333333,0.6,0.8166666666666667,0.8166666666666667,0.4,0.1265655517578125,0.0015754222869873047
0.1,20,0.7766666666666667,0.05011098792790969,10,0.7333333333333334,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.7,0.12672948837280273,0.001577901840209961
0.1,30,0.8099999999999999,0.11284207253207175,2,0.8166666666666667,0.9,0.9166666666666667,0.8166666666666667,0.6,0.12659111022949218,0.0015703678131103516
0.1,50,0.7500000000000001,0.10165300454651273,17,0.9,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6,0.12625422477722167,0.0015706539154052735
0.1,75,0.7533333333333334,0.19014614262602214,16,0.9,0.9166666666666667,0.7166666666666667,0.8333333333333333,0.4,0.12681145668029786,0.0015748977661132813
0.1,100,0.7766666666666666,0.10624918300339484,13,0.9,0.8333333333333333,0.7166666666666667,0.8333333333333333,0.6,0.1264721393585205,0.0015671730041503906
0.2,5,0.6766666666666666,0.15513435037626794,25,0.75,0.8,0.8166666666666667,0.6166666666666667,0.4,0.12675776481628417,0.0015669822692871093
0.2,10,0.6333333333333333,0.15670212364724212,29,0.7333333333333334,0.5,0.8166666666666667,0.7166666666666667,0.4,0.12642269134521483,0.0015793800354003905
0.2,15,0.6933333333333332,0.17016332024133624,22,0.8333333333333333,0.6,0.8166666666666667,0.8166666666666667,0.4,0.12613697052001954,0.0015671730041503906
0.2,20,0.7766666666666667,0.05011098792790969,10,0.7333333333333334,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.7,0.12658557891845704,0.001570272445678711
0.2,30,0.8099999999999999,0.11284207253207175,2,0.8166666666666667,0.9,0.9166666666666667,0.8166666666666667,0.6,0.12653369903564454,0.001571512222290039
0.2,50,0.7899999999999999,0.10033277962194942,8,0.9,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.6,0.12612462043762207,0.0015753746032714845
0.2,75,0.7733333333333334,0.15369522511198005,15,0.9,0.9166666666666667,0.7166666666666667,0.8333333333333333,0.5,0.12599430084228516,0.0015755653381347655
0.2,100,0.7766666666666666,0.10624918300339484,13,0.9,0.8333333333333333,0.7166666666666667,0.8333333333333333,0.6,0.12560639381408692,0.0015788078308105469
0.5,5,0.6766666666666666,0.15513435037626794,25,0.75,0.8,0.8166666666666667,0.6166666666666667,0.4,0.12556166648864747,0.0015606403350830079
0.5,10,0.6166666666666667,0.13984117975602023,32,0.7333333333333334,0.5,0.7333333333333334,0.7166666666666667,0.4,0.12555031776428222,0.0015678882598876953
0.5,15,0.7,0.1567021236472421,21,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.12610888481140137,0.0015677928924560547
0.5,20,0.8166666666666667,0.0691214711777591,1,0.8333333333333333,0.8166666666666667,0.9166666666666667,0.8166666666666667,0.7,0.12537941932678223,0.001560354232788086
0.5,30,0.8099999999999999,0.11284207253207175,2,0.8166666666666667,0.9,0.9166666666666667,0.8166666666666667,0.6,0.12547225952148439,0.001568174362182617
0.5,50,0.7933333333333332,0.10413666234542208,7,0.8166666666666667,0.8166666666666667,0.9166666666666667,0.8166666666666667,0.6,0.12555699348449706,0.0015861988067626953
0.5,75,0.7966666666666666,0.15398412616601465,6,0.8166666666666667,0.9166666666666667,0.9166666666666667,0.8333333333333333,0.5,0.1257394790649414,0.0015773773193359375
0.5,100,0.7799999999999999,0.14429907214608909,9,0.8166666666666667,0.8333333333333333,0.9166666666666667,0.8333333333333333,0.5,0.12745070457458496,0.0015795230865478516
