param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003055763244628906,0.0013203144073486329
0.001,0.1,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0031612873077392577,0.0013228416442871093
0.001,0.1,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003823661804199219,0.0016100883483886718
0.001,0.1,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003133392333984375,0.0013220787048339843
0.001,0.3,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.00307316780090332,0.0012983322143554688
0.001,0.3,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.00309605598449707,0.0013115882873535156
0.001,0.3,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003029060363769531,0.001314401626586914
0.001,0.3,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0030911445617675783,0.0013309001922607421
0.001,0.5,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003038167953491211,0.0013147830963134766
0.001,0.5,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0030911445617675783,0.0013154506683349609
0.001,0.5,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003040504455566406,0.0013062000274658204
0.001,0.5,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0030831813812255858,0.0013088703155517579
0.001,0.7,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003134489059448242,0.0013242244720458984
0.001,0.7,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.003074312210083008,0.0013711929321289062
0.001,0.7,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003059577941894531,0.0013021469116210938
0.001,0.7,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003065967559814453,0.0013115882873535156
0.001,0.9,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0030776023864746093,0.0013077735900878906
0.001,0.9,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0031352519989013674,0.0013228893280029298
0.001,0.9,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0030576229095458985,0.0013132572174072265
0.001,0.9,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003090572357177734,0.001308584213256836
0.00359381,0.1,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0032971858978271484,0.00130157470703125
0.00359381,0.1,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.003308534622192383,0.0013645648956298827
0.00359381,0.1,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0033283233642578125,0.0013269901275634766
0.00359381,0.1,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003288555145263672,0.0013109683990478516
0.00359381,0.3,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0030893802642822264,0.001303720474243164
0.00359381,0.3,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0030631542205810545,0.0013155460357666016
0.00359381,0.3,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003137969970703125,0.0013108253479003906
0.00359381,0.3,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0031319141387939455,0.0013439655303955078
0.00359381,0.5,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0030590057373046874,0.001325082778930664
0.00359381,0.5,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0030491828918457033,0.0013036727905273438
0.00359381,0.5,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0030760765075683594,0.0013901710510253907
0.00359381,0.5,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003043985366821289,0.0013309478759765624
0.00359381,0.7,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003082418441772461,0.001302480697631836
0.00359381,0.7,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.003069639205932617,0.0013038158416748048
0.00359381,0.7,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003157949447631836,0.0013167381286621094
0.00359381,0.7,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0030898094177246095,0.001311016082763672
0.00359381,0.9,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003082418441772461,0.0013109207153320312
0.00359381,0.9,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0031019210815429687,0.0013217449188232422
0.00359381,0.9,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.003136444091796875,0.0013206958770751952
0.00359381,0.9,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.003076314926147461,0.0013297080993652343
0.0129155,0.1,5,0.7533333333333333,0.07408703590297624,30,0.6333333333333333,0.7,0.8166666666666667,0.8166666666666667,0.8,0.011969423294067383,0.0013153553009033203
0.0129155,0.1,10,0.7733333333333333,0.09463379711052261,18,0.6333333333333333,0.7,0.8166666666666667,0.8166666666666667,0.9,0.011889028549194335,0.0013172626495361328
0.0129155,0.1,20,0.7366666666666666,0.10821788720498618,50,0.5333333333333333,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.8,0.011991405487060547,0.0013289451599121094
0.0129155,0.1,50,0.6566666666666666,0.10360180178613368,110,0.45,0.7,0.7166666666666667,0.7166666666666667,0.7,0.012009477615356446,0.0013294219970703125
0.0129155,0.3,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003612327575683594,0.0013078212738037109
0.0129155,0.3,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.003615665435791016,0.0013292312622070312
0.0129155,0.3,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0035604000091552734,0.001315164566040039
0.0129155,0.3,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0036424636840820313,0.0013334274291992188
0.0129155,0.5,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0031960010528564453,0.0013035774230957032
0.0129155,0.5,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.0031513214111328126,0.0013079643249511719
0.0129155,0.5,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0031604766845703125,0.0013476848602294923
0.0129155,0.5,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0032125473022460937,0.001332235336303711
0.0129155,0.7,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.0031738758087158205,0.0013054847717285157
0.0129155,0.7,10,0.5333333333333333,0.036514837167011066,130,0.5333333333333333,0.5333333333333333,0.5,0.6,0.5,0.003148984909057617,0.0013005733489990234
0.0129155,0.7,20,0.4733333333333333,0.0454606056566195,169,0.5333333333333333,0.48333333333333334,0.4,0.45,0.5,0.0031535148620605467,0.0013112545013427735
0.0129155,0.7,50,0.4566666666666667,0.097524925588852,185,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.5166666666666667,0.6000000000000001,0.0032663345336914062,0.0013564109802246093
0.0129155,0.9,5,0.47333333333333333,0.07644896627453145,153,0.5333333333333333,0.3833333333333333,0.5833333333333334,0.4666666666666667,0.4,0.003188800811767578,0.0013170242309570312
