param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0021341323852539064,0.0010519027709960938
0.001,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0023202419281005858,0.0010115146636962891
0.001,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0021286964416503905,0.001017284393310547
0.001,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0019989013671875,0.0009561538696289063
0.001,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.001917552947998047,0.000968170166015625
0.01,0.1,0.5833333333333333,0.05676462121975468,16,0.6166666666666667,0.5333333333333333,0.6166666666666667,0.65,0.5,0.005144977569580078,0.0011263847351074218
0.01,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0020411014556884766,0.00105743408203125
0.01,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.002071571350097656,0.0012275218963623048
0.01,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0018435478210449218,0.0009471416473388672
0.01,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0017928600311279297,0.0008942604064941407
0.1,0.1,0.7766666666666667,0.07644896627453142,2,0.9,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.8333333333333333,0.016689491271972657,0.0013819217681884765
0.1,0.3,0.7933333333333333,0.1815366507225347,1,1.0,0.5333333333333333,0.7166666666666667,0.7166666666666667,1.0,0.01990499496459961,0.0013628482818603515
0.1,0.5,0.7533333333333334,0.15107025591499545,5,0.8,0.5333333333333333,0.7166666666666667,0.7166666666666667,1.0,0.02196640968322754,0.0013867855072021485
0.1,0.7,0.72,0.16779617264870958,11,0.6166666666666667,0.5333333333333333,0.6333333333333333,0.8166666666666667,1.0,0.0214968204498291,0.0014129161834716796
0.1,0.9,0.6,0.0924962461700774,15,0.6166666666666667,0.5333333333333333,0.4666666666666667,0.65,0.7333333333333334,0.01985507011413574,0.0015124797821044922
1.0,0.1,0.7233333333333333,0.13232955494186138,9,0.9,0.5333333333333333,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.06457586288452148,0.0014814376831054688
1.0,0.3,0.7033333333333334,0.10974718422102885,12,0.8,0.5333333333333333,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.08589634895324708,0.001468658447265625
1.0,0.5,0.7566666666666666,0.09580071908799946,3,0.8,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.1027956485748291,0.0014043331146240234
1.0,0.7,0.74,0.09404490653110592,7,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.12320008277893066,0.001464080810546875
1.0,0.9,0.74,0.12719189352225943,7,0.8166666666666667,0.5333333333333333,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.16678457260131835,0.0014369964599609375
10.0,0.1,0.7233333333333333,0.13232955494186138,9,0.9,0.5333333333333333,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.12220258712768554,0.0015966415405273438
10.0,0.3,0.7033333333333334,0.1212893693244017,12,0.9,0.5333333333333333,0.7166666666666667,0.6333333333333333,0.7333333333333334,0.18912200927734374,0.001424694061279297
10.0,0.5,0.7033333333333334,0.10974718422102885,12,0.8,0.5333333333333333,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.24843811988830566,0.001422882080078125
10.0,0.7,0.7433333333333334,0.069602043392737,6,0.8,0.7333333333333334,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.29259800910949707,0.0014574050903320313
10.0,0.9,0.7566666666666666,0.09580071908799946,3,0.8,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.3270979404449463,0.0014513015747070312
