feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr12_36739877_67332062,0.005018,False,13.728448,True
chr15_22163893_32511475,0.091435,False,11.562963,True
chr11_89400624_134432265,1.856871,False,10.258346,True
chr12_67337260_132389367,0.631624,False,9.774496,True
chr22_37717564_49509094,0.93422,False,9.106578,True
chr5_96637773_180644810,0.866913,False,8.866259,True
chr22_24263116_37678070,0.386187,False,8.80161,True
chr15_18657388_18683110,0.352705,False,8.053982,True
chr16_68838368_69397102,0.008403,False,7.288973,True
chr16_68710277_68751390,1.700015,False,7.143143,True
chr5_49619946_68850823,1.919078,False,7.072516,True
chr5_69274433_96603723,5.983554,False,6.512884,True
chr22_22725750_24228038,1.273872,False,6.372231,True
chr16_28087_14817706,0.514636,False,6.178309,True
chr15_739595_18454050,4.309874,False,5.967344,True
chr6_32766023_91964331,0.738281,False,5.676783,True
chr6_32732764_32738443,0.543979,False,5.182884,True
chr15_32523241_32594902,1.727684,False,4.955506,True
chr15_20307869_21982746,0.009115,False,4.885267,True
chr16_69417987_69744010,2.696777,False,4.794489,True
chr1_149369522_149394958,4.854558,False,4.606725,False
chr4_190887518_191165971,4.973403,False,4.578183,False
chr2_91057159_91321476,0.880638,False,4.29369,False
chr6_30021894_32519935,1.180611,False,4.235265,False
chr15_53166_592121,5.400588,False,4.179732,False
chr16_69763173_88690571,0.052555,False,4.173173,False
chr22_15433500_22665928,3.615621,False,4.026475,False
chr20_29306447_40052114,0.449868,False,3.887163,False
chr21_13334960_13435755,2.298182,False,3.793103,False
chr6_92035339_170943103,8.306966,False,3.714759,False
chr2_131945577_132196569,0.035493,False,3.679407,False
chr6_32634044_32728487,0.053199,False,3.553467,False
chr17_403833_446414,2.565036,False,3.536342,False
chr16_54390012_68679377,0.079332,False,3.350337,False
chr6_1535319_30010234,0.170959,False,3.250823,False
chr17_77535412_78653545,2.8673,False,3.245508,False
chr20_8747_12478772,0.015832,False,3.03669,False
chr1_109987805_120232261,0.332261,False,2.94607,False
chr1_120313797_120737345,1.8259,False,2.917205,False
chr15_22038880_22138119,0.005011,False,2.829525,False
chr16_15039224_33875313,0.51666,False,2.809875,False
chr9_153131_40520747,0.175203,False,2.779817,False
chr19_20422576_20493401,1.129412,False,2.769323,False
chr17_22399576_27351012,4.929318,False,2.699056,False
chr17_60360566_77432294,0.013277,False,2.664971,False
chr15_18722595_20060061,1.201205,False,2.633254,False
chr2_8972669_89953713,0.137015,False,2.601402,False
chr1_3166706_16531740,0.324708,False,2.495748,False
chr1_17030134_22668805,0.908521,False,2.487784,False
chr5_763494_878290,1.310184,False,2.405398,False
chr2_91494116_130410215,0.339424,False,2.32232,False
chr13_18194527_18354969,0.0377,False,2.320424,False
