param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.5433333333333333,0.18030837781731363,31,0.55,0.7166666666666667,0.6,0.2,0.65,0.6070997238159179,0.020927286148071288
sqrt,1,10,0.5966666666666666,0.15825436627292291,22,0.65,0.7,0.7,0.2833333333333333,0.65,0.6096333503723145,0.020691347122192384
sqrt,1,15,0.6133333333333333,0.16713268182295565,19,0.65,0.7,0.7,0.2833333333333333,0.7333333333333334,0.6099155426025391,0.021094417572021483
sqrt,1,20,0.6699999999999999,0.1151810169544733,6,0.65,0.7166666666666667,0.7,0.4666666666666667,0.8166666666666667,0.6097434520721435,0.021094036102294923
sqrt,1,30,0.6666666666666666,0.15055453054181622,9,0.65,0.6166666666666667,0.7,0.45,0.9166666666666667,0.6110821723937988,0.020855474472045898
sqrt,1,50,0.6866666666666665,0.10456258094238748,4,0.65,0.6166666666666667,0.8,0.55,0.8166666666666667,0.6152465343475342,0.021098852157592773
sqrt,1,75,0.6666666666666666,0.08944271909999157,9,0.65,0.6166666666666667,0.7,0.55,0.8166666666666667,0.6167763710021973,0.02070012092590332
sqrt,1,100,0.6133333333333333,0.13960261060914617,19,0.65,0.6166666666666667,0.8,0.3666666666666667,0.6333333333333333,0.6199010372161865,0.020929527282714844
sqrt,5,5,0.5999999999999999,0.16832508230603463,21,0.6666666666666666,0.7166666666666667,0.7,0.26666666666666666,0.65,0.5917362213134766,0.02061119079589844
sqrt,5,10,0.5966666666666666,0.16713268182295565,22,0.65,0.7166666666666667,0.7,0.26666666666666666,0.65,0.5932248115539551,0.020409536361694337
sqrt,5,15,0.5933333333333334,0.16819301082057153,27,0.65,0.6166666666666667,0.7,0.26666666666666666,0.7333333333333334,0.5923565864562989,0.020498323440551757
sqrt,5,20,0.6666666666666666,0.08944271909999157,9,0.65,0.6166666666666667,0.7,0.55,0.8166666666666667,0.5989543914794921,0.020602607727050783
sqrt,5,30,0.6866666666666668,0.12489995996796797,3,0.65,0.6166666666666667,0.7,0.55,0.9166666666666667,0.5962732315063477,0.020697975158691408
sqrt,5,50,0.6300000000000001,0.11224972160321824,18,0.65,0.6166666666666667,0.6,0.4666666666666667,0.8166666666666667,0.6001637935638428,0.020557737350463866
sqrt,5,75,0.58,0.13012814197295422,28,0.65,0.6166666666666667,0.5166666666666667,0.3666666666666667,0.75,0.6011433601379395,0.020853567123413085
sqrt,5,100,0.5766666666666667,0.1067707825203131,30,0.65,0.6166666666666667,0.6,0.3666666666666667,0.65,0.6079363346099853,0.020730257034301758
0.3,1,5,0.5233333333333333,0.1784501175243223,32,0.55,0.7166666666666667,0.5,0.2,0.65,0.5951615810394287,0.020702028274536134
0.3,1,10,0.5966666666666666,0.15825436627292291,22,0.65,0.7,0.7,0.2833333333333333,0.65,0.6023230075836181,0.02088508605957031
0.3,1,15,0.6699999999999999,0.20259428532030327,6,0.65,0.8,0.8,0.2833333333333333,0.8166666666666667,0.6111076354980469,0.020900917053222657
0.3,1,20,0.71,0.058309518948453,2,0.65,0.7166666666666667,0.7,0.6666666666666666,0.8166666666666667,0.6118055820465088,0.02075819969177246
0.3,1,30,0.7266666666666666,0.055377492419453826,1,0.65,0.7166666666666667,0.7,0.75,0.8166666666666667,0.6158522605895996,0.020920181274414064
0.3,1,50,0.6699999999999999,0.08781293248212994,6,0.65,0.6166666666666667,0.8,0.55,0.7333333333333334,0.626015043258667,0.020635509490966798
0.3,1,75,0.6533333333333333,0.1132352516764202,12,0.65,0.6166666666666667,0.8,0.4666666666666667,0.7333333333333334,0.6377088069915772,0.02080392837524414
0.3,1,100,0.6533333333333332,0.0819213715162967,14,0.65,0.6166666666666667,0.8,0.55,0.65,0.6483409404754639,0.02081332206726074
0.3,5,5,0.58,0.16103829772241549,28,0.6666666666666666,0.7166666666666667,0.6,0.26666666666666666,0.65,0.58686203956604,0.02064957618713379
0.3,5,10,0.5966666666666666,0.16713268182295565,22,0.65,0.7166666666666667,0.7,0.26666666666666666,0.65,0.5919465541839599,0.020561408996582032
0.3,5,15,0.5966666666666666,0.11803954139750514,22,0.65,0.6166666666666667,0.7,0.3666666666666667,0.65,0.5963018894195556,0.020459365844726563
0.3,5,20,0.6866666666666665,0.08717797887081345,4,0.65,0.7166666666666667,0.7,0.55,0.8166666666666667,0.5977267742156982,0.020824670791625977
0.3,5,30,0.6533333333333333,0.05906681715556451,12,0.65,0.6166666666666667,0.7,0.5666666666666667,0.7333333333333334,0.6007445812225342,0.020557451248168945
0.3,5,50,0.6333333333333334,0.056764621219754695,16,0.65,0.6166666666666667,0.6,0.5666666666666667,0.7333333333333334,0.6077875614166259,0.02049703598022461
0.3,5,75,0.6333333333333334,0.056764621219754695,16,0.65,0.6166666666666667,0.6,0.5666666666666667,0.7333333333333334,0.615317964553833,0.020783281326293944
0.3,5,100,0.65,0.045946829173634095,15,0.65,0.6166666666666667,0.6,0.65,0.7333333333333334,0.622473669052124,0.02092256546020508
