param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.4,0.09006170724070865,185
0.001,0.1,10,0.44000000000000006,0.092255683353987,169
0.001,0.1,20,0.45,0.09368979548370134,153
0.001,0.1,50,0.5966666666666667,0.060918889608323555,134
0.001,0.3,5,0.4,0.09006170724070865,185
0.001,0.3,10,0.44000000000000006,0.092255683353987,169
0.001,0.3,20,0.45,0.09368979548370134,153
0.001,0.3,50,0.5966666666666667,0.060918889608323555,134
0.001,0.5,5,0.4,0.09006170724070865,185
0.001,0.5,10,0.44000000000000006,0.092255683353987,169
0.001,0.5,20,0.45,0.09368979548370134,153
0.001,0.5,50,0.5966666666666667,0.060918889608323555,134
0.001,0.7,5,0.4,0.09006170724070865,185
0.001,0.7,10,0.44000000000000006,0.092255683353987,169
0.001,0.7,20,0.45,0.09368979548370134,153
0.001,0.7,50,0.5966666666666667,0.060918889608323555,134
0.001,0.9,5,0.4,0.09006170724070865,185
0.001,0.9,10,0.44000000000000006,0.092255683353987,169
0.001,0.9,20,0.45,0.09368979548370134,153
0.001,0.9,50,0.5966666666666667,0.060918889608323555,134
0.00359381,0.1,5,0.4,0.09006170724070865,185
0.00359381,0.1,10,0.44000000000000006,0.092255683353987,169
0.00359381,0.1,20,0.45,0.09368979548370134,153
0.00359381,0.1,50,0.5966666666666667,0.060918889608323555,134
0.00359381,0.3,5,0.4,0.09006170724070865,185
0.00359381,0.3,10,0.44000000000000006,0.092255683353987,169
0.00359381,0.3,20,0.45,0.09368979548370134,153
0.00359381,0.3,50,0.5966666666666667,0.060918889608323555,134
0.00359381,0.5,5,0.4,0.09006170724070865,185
0.00359381,0.5,10,0.44000000000000006,0.092255683353987,169
0.00359381,0.5,20,0.45,0.09368979548370134,153
0.00359381,0.5,50,0.5966666666666667,0.060918889608323555,134
0.00359381,0.7,5,0.4,0.09006170724070865,185
0.00359381,0.7,10,0.44000000000000006,0.092255683353987,169
0.00359381,0.7,20,0.45,0.09368979548370134,153
0.00359381,0.7,50,0.5966666666666667,0.060918889608323555,134
0.00359381,0.9,5,0.4,0.09006170724070865,185
0.00359381,0.9,10,0.44000000000000006,0.092255683353987,169
0.00359381,0.9,20,0.45,0.09368979548370134,153
0.00359381,0.9,50,0.5966666666666667,0.060918889608323555,134
0.0129155,0.1,5,0.6733333333333333,0.10780641085864152,113
0.0129155,0.1,10,0.75,0.1282358937444756,43
0.0129155,0.1,20,0.7666666666666667,0.1646545204697129,25
0.0129155,0.1,50,0.7666666666666666,0.13824294235551815,29
0.0129155,0.3,5,0.4,0.09006170724070865,185
0.0129155,0.3,10,0.44000000000000006,0.092255683353987,169
0.0129155,0.3,20,0.45,0.09368979548370134,153
0.0129155,0.3,50,0.5966666666666667,0.060918889608323555,134
0.0129155,0.5,5,0.4,0.09006170724070865,185
0.0129155,0.5,10,0.44000000000000006,0.092255683353987,169
0.0129155,0.5,20,0.45,0.09368979548370134,153
0.0129155,0.5,50,0.5966666666666667,0.060918889608323555,134
0.0129155,0.7,5,0.4,0.09006170724070865,185
0.0129155,0.7,10,0.44000000000000006,0.092255683353987,169
0.0129155,0.7,20,0.45,0.09368979548370134,153
0.0129155,0.7,50,0.5966666666666667,0.060918889608323555,134
0.0129155,0.9,5,0.4,0.09006170724070865,185
0.0129155,0.9,10,0.44000000000000006,0.092255683353987,169
0.0129155,0.9,20,0.45,0.09368979548370134,153
0.0129155,0.9,50,0.5966666666666667,0.060918889608323555,134
0.0464159,0.1,5,0.7533333333333333,0.09741092797468309,35
0.0464159,0.1,10,0.7966666666666666,0.07986099033807297,7
0.0464159,0.1,20,0.7866666666666667,0.13140268896284685,14
0.0464159,0.1,50,0.7666666666666667,0.2057506581601462,25
0.0464159,0.3,5,0.6333333333333333,0.09660917830792959,125
0.0464159,0.3,10,0.7566666666666666,0.12587471725666136,31
