param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.5233333333333333,0.10624918300339482,169,0.3666666666666667,0.45,0.5333333333333333,0.6666666666666666,0.6,0.0028279781341552734,0.0012056350708007813
0.001,0.1,10,0.6833333333333333,0.12156388352540314,123,0.7166666666666667,0.45,0.7,0.75,0.8,0.0027436733245849608,0.001195812225341797
0.001,0.1,20,0.5433333333333333,0.16384274303259344,153,0.4666666666666667,0.5333333333333333,0.2833333333333333,0.7333333333333334,0.7,0.002767133712768555,0.0011884689331054688
0.001,0.1,50,0.5066666666666666,0.12675435561221027,185,0.3666666666666667,0.55,0.3666666666666667,0.55,0.7,0.002787876129150391,0.001188182830810547
0.001,0.3,5,0.5233333333333333,0.10624918300339482,169,0.3666666666666667,0.45,0.5333333333333333,0.6666666666666666,0.6,0.0027718544006347656,0.0012479305267333984
0.001,0.3,10,0.6833333333333333,0.12156388352540314,123,0.7166666666666667,0.45,0.7,0.75,0.8,0.0027423858642578124,0.001192331314086914
0.001,0.3,20,0.5433333333333333,0.16384274303259344,153,0.4666666666666667,0.5333333333333333,0.2833333333333333,0.7333333333333334,0.7,0.0027767181396484374,0.0012055397033691405
0.001,0.3,50,0.5066666666666666,0.12675435561221027,185,0.3666666666666667,0.55,0.3666666666666667,0.55,0.7,0.002780771255493164,0.001191997528076172
0.001,0.5,5,0.5233333333333333,0.10624918300339482,169,0.3666666666666667,0.45,0.5333333333333333,0.6666666666666666,0.6,0.002838134765625,0.0012057304382324218
0.001,0.5,10,0.6833333333333333,0.12156388352540314,123,0.7166666666666667,0.45,0.7,0.75,0.8,0.00277857780456543,0.0011850357055664062
0.001,0.5,20,0.5433333333333333,0.16384274303259344,153,0.4666666666666667,0.5333333333333333,0.2833333333333333,0.7333333333333334,0.7,0.0027761459350585938,0.0011882305145263672
0.001,0.5,50,0.5066666666666666,0.12675435561221027,185,0.3666666666666667,0.55,0.3666666666666667,0.55,0.7,0.002813720703125,0.001210498809814453
0.001,0.7,5,0.5233333333333333,0.10624918300339482,169,0.3666666666666667,0.45,0.5333333333333333,0.6666666666666666,0.6,0.0027571678161621093,0.0011785507202148437
0.001,0.7,10,0.6833333333333333,0.12156388352540314,123,0.7166666666666667,0.45,0.7,0.75,0.8,0.002825021743774414,0.0011884689331054688
