param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.004123687744140625,0.001766347885131836
,0.001,0.1,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.003975200653076172,0.001735353469848633
,0.001,0.1,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.004095888137817383,0.0017503261566162109
,0.001,0.1,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.004011201858520508,0.0017465591430664063
,0.001,0.3,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.003986263275146484,0.0017354965209960937
,0.001,0.3,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.003977155685424805,0.001842164993286133
,0.001,0.3,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.004297447204589844,0.0026660442352294924
,0.001,0.3,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.004026031494140625,0.001735830307006836
,0.001,0.5,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.004144620895385742,0.0017397403717041016
,0.001,0.5,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.0039673328399658205,0.001743173599243164
,0.001,0.5,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.003987360000610352,0.0017446041107177734
,0.001,0.5,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.004076194763183594,0.0017525672912597657
,0.001,0.7,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.003979015350341797,0.0017374515533447265
,0.001,0.7,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.003949594497680664,0.0017261505126953125
,0.001,0.7,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.004064178466796875,0.0017527103424072265
,0.001,0.7,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.004166841506958008,0.0018249988555908204
,0.001,0.9,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.003962659835815429,0.0017242431640625
,0.001,0.9,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.0039961814880371095,0.0018115043640136719
,0.001,0.9,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.00397038459777832,0.0017265796661376954
,0.001,0.9,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.003997993469238281,0.001724386215209961
,0.00359381,0.1,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.004167032241821289,0.00173797607421875
,0.00359381,0.1,10,0.48,0.138001610296563,657,0.6333333333333333,0.55,0.5666666666666667,0.4,0.25,0.004071855545043945,0.0017309188842773438
,0.00359381,0.1,20,0.3633333333333334,0.10077477638553983,753,0.3666666666666667,0.55,0.2833333333333333,0.26666666666666666,0.35,0.0040966510772705075,0.0017261505126953125
,0.00359381,0.1,50,0.5566666666666666,0.1492946378437246,533,0.5166666666666667,0.65,0.6333333333333333,0.7,0.2833333333333333,0.004212713241577149,0.001733875274658203
,0.00359381,0.3,5,0.43,0.1796292478040997,705,0.45,0.6666666666666666,0.5666666666666667,0.3,0.16666666666666666,0.003949022293090821,0.001724100112915039
