param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.58,0.12797569213634977,525,0.8166666666666667,0.6,0.5333333333333333,0.45,0.5,0.48400030136108396,0.02110128402709961
sqrt,1,0.001,0.1,10,0.5800000000000001,0.11372481406154653,493,0.7166666666666667,0.5166666666666667,0.4166666666666667,0.55,0.7,0.4875504970550537,0.02112889289855957
sqrt,1,0.001,0.1,20,0.44333333333333325,0.1569146972791976,769,0.6333333333333333,0.26666666666666666,0.45,0.26666666666666666,0.6,0.49340405464172366,0.02120943069458008
sqrt,1,0.001,0.1,50,0.5133333333333334,0.07774602526460399,625,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3666666666666667,0.6,0.4981535911560059,0.021268177032470702
sqrt,1,0.001,0.3,5,0.58,0.12797569213634977,525,0.8166666666666667,0.6,0.5333333333333333,0.45,0.5,0.48403425216674806,0.02109527587890625
sqrt,1,0.001,0.3,10,0.5800000000000001,0.11372481406154653,493,0.7166666666666667,0.5166666666666667,0.4166666666666667,0.55,0.7,0.48652663230896,0.021109294891357423
sqrt,1,0.001,0.3,20,0.44333333333333325,0.1569146972791976,769,0.6333333333333333,0.26666666666666666,0.45,0.26666666666666666,0.6,0.4935117244720459,0.02118678092956543
sqrt,1,0.001,0.3,50,0.5133333333333334,0.07774602526460399,625,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3666666666666667,0.6,0.4967867374420166,0.021169233322143554
sqrt,1,0.001,0.5,5,0.58,0.12797569213634977,525,0.8166666666666667,0.6,0.5333333333333333,0.45,0.5,0.48195385932922363,0.021512556076049804
sqrt,1,0.001,0.5,10,0.5800000000000001,0.11372481406154653,493,0.7166666666666667,0.5166666666666667,0.4166666666666667,0.55,0.7,0.48546390533447265,0.021567440032958983
sqrt,1,0.001,0.5,20,0.44333333333333325,0.1569146972791976,769,0.6333333333333333,0.26666666666666666,0.45,0.26666666666666666,0.6,0.49432921409606934,0.021593284606933594
sqrt,1,0.001,0.5,50,0.5133333333333334,0.07774602526460399,625,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3666666666666667,0.6,0.4986250877380371,0.021252918243408202
sqrt,1,0.001,0.7,5,0.58,0.12797569213634977,525,0.8166666666666667,0.6,0.5333333333333333,0.45,0.5,0.4820101261138916,0.021039295196533202
sqrt,1,0.001,0.7,10,0.5800000000000001,0.11372481406154653,493,0.7166666666666667,0.5166666666666667,0.4166666666666667,0.55,0.7,0.488283109664917,0.021216201782226562
sqrt,1,0.001,0.7,20,0.44333333333333325,0.1569146972791976,769,0.6333333333333333,0.26666666666666666,0.45,0.26666666666666666,0.6,0.4953636646270752,0.021344423294067383
