param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.0032682418823242188,0.0014082908630371094
0.001,0.1,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.003209352493286133,0.001386737823486328
0.001,0.1,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.0032807350158691405,0.0013967514038085937
0.001,0.1,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.00321345329284668,0.0014181137084960938
0.001,0.3,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.0032318115234375,0.001397705078125
0.001,0.3,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.0032050609588623047,0.0014026165008544922
0.001,0.3,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.003280305862426758,0.0013798236846923827
0.001,0.3,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.0032652854919433595,0.0014026165008544922
0.001,0.5,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.0031861305236816407,0.0013863086700439454
0.001,0.5,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.0032022476196289064,0.0014585018157958984
0.001,0.5,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.0032378196716308593,0.0013860225677490234
0.001,0.5,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.0032666206359863283,0.0014231204986572266
0.001,0.7,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.0032001018524169924,0.0013744354248046875
0.001,0.7,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.003278779983520508,0.0013858795166015625
0.001,0.7,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.003196239471435547,0.0014033794403076171
0.001,0.7,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.00333404541015625,0.0013999462127685547
0.001,0.9,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.003186464309692383,0.0013896942138671875
0.001,0.9,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.0032045841217041016,0.0014565467834472656
0.001,0.9,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.003199481964111328,0.001406717300415039
0.001,0.9,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.003275156021118164,0.0013968944549560547
0.00359381,0.1,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.00353240966796875,0.0013967037200927734
0.00359381,0.1,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.0035709857940673826,0.0014627456665039062
0.00359381,0.1,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.003582191467285156,0.0013916015625
0.00359381,0.1,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.0036168575286865236,0.001398181915283203
0.00359381,0.3,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.0032005786895751955,0.0013872623443603516
0.00359381,0.3,10,0.5433333333333333,0.14007934259633795,136,0.3833333333333333,0.7,0.4166666666666667,0.7166666666666667,0.5,0.0032744407653808594,0.001395845413208008
0.00359381,0.3,20,0.4333333333333333,0.09368979548370131,169,0.2833333333333333,0.5333333333333333,0.4166666666666667,0.5333333333333333,0.4,0.0032335758209228516,0.0013918399810791016
0.00359381,0.3,50,0.4633333333333334,0.07845734863959881,153,0.48333333333333334,0.3666666666666667,0.4166666666666667,0.45,0.6000000000000001,0.0032581329345703126,0.0014044761657714844
0.00359381,0.5,5,0.3466666666666667,0.11897712198383165,185,0.18333333333333335,0.3666666666666667,0.3333333333333333,0.55,0.3,0.003203678131103516,0.0013846397399902345
