param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6566666666666666,0.1078064108586415,31,0.7166666666666667,0.8333333333333333,0.55,0.6333333333333333,0.55,0.12801361083984375,0.0015934944152832032
,10,0.6733333333333333,0.08919392106839766,25,0.8166666666666667,0.6333333333333333,0.55,0.7166666666666667,0.65,0.12833356857299805,0.0016710758209228516
,15,0.6766666666666666,0.0703957069398096,21,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.65,0.12901482582092286,0.0015865325927734374
,20,0.6933333333333334,0.04294699575575044,15,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.65,0.12903027534484862,0.0015964031219482422
,30,0.7100000000000001,0.030912061651652355,11,0.65,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.1284639835357666,0.001596975326538086
,50,0.7466666666666667,0.04396968652757636,5,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8333333333333333,0.12836661338806152,0.001582765579223633
,75,0.7666666666666667,0.0674948557710553,1,0.7333333333333334,0.7333333333333334,0.9,0.7166666666666667,0.75,0.12879638671875,0.0015864372253417969
,100,0.6933333333333334,0.05637178175095922,15,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.75,0.12863988876342775,0.0016009807586669922
0.1,5,0.6566666666666666,0.1078064108586415,31,0.7166666666666667,0.8333333333333333,0.55,0.6333333333333333,0.55,0.12828845977783204,0.0015853404998779296
0.1,10,0.6733333333333333,0.08919392106839766,25,0.8166666666666667,0.6333333333333333,0.55,0.7166666666666667,0.65,0.1286325454711914,0.0016913890838623046
0.1,15,0.6766666666666666,0.0703957069398096,21,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.65,0.12824697494506837,0.0015952110290527344
0.1,20,0.6933333333333334,0.04294699575575044,15,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.65,0.12852754592895507,0.0015929222106933593
0.1,30,0.7100000000000001,0.030912061651652355,11,0.65,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.12875804901123047,0.0015810489654541015
0.1,50,0.7466666666666667,0.04396968652757636,5,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8333333333333333,0.12871909141540527,0.0015826225280761719
0.1,75,0.7666666666666667,0.0674948557710553,1,0.7333333333333334,0.7333333333333334,0.9,0.7166666666666667,0.75,0.1285891056060791,0.0015848636627197265
0.1,100,0.6933333333333334,0.05637178175095922,15,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.75,0.12829747200012206,0.0016048431396484375
0.2,5,0.6733333333333332,0.0958007190879994,29,0.7166666666666667,0.8333333333333333,0.55,0.6333333333333333,0.6333333333333333,0.1282667636871338,0.0016116619110107422
0.2,10,0.6733333333333333,0.08919392106839766,25,0.8166666666666667,0.6333333333333333,0.55,0.7166666666666667,0.65,0.1282869338989258,0.001592731475830078
0.2,15,0.6766666666666666,0.0703957069398096,21,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.65,0.12763562202453613,0.001590871810913086
0.2,20,0.6933333333333334,0.04294699575575044,15,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.65,0.12782492637634277,0.0015967845916748046
0.2,30,0.7100000000000001,0.030912061651652355,11,0.65,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.12714824676513672,0.0015876293182373047
0.2,50,0.7466666666666667,0.04396968652757636,5,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8333333333333333,0.12708630561828613,0.0015730857849121094
0.2,75,0.7666666666666667,0.0674948557710553,1,0.7333333333333334,0.7333333333333334,0.9,0.7166666666666667,0.75,0.12739915847778321,0.0015817642211914062
0.2,100,0.75,0.03496029493900503,4,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.7166666666666667,0.75,0.1269926071166992,0.0016092300415039063
0.5,5,0.6733333333333332,0.0958007190879994,29,0.7166666666666667,0.8333333333333333,0.55,0.6333333333333333,0.6333333333333333,0.12759933471679688,0.001687479019165039
0.5,10,0.6733333333333333,0.08919392106839766,25,0.8166666666666667,0.6333333333333333,0.55,0.7166666666666667,0.65,0.1275083065032959,0.0015882015228271484
0.5,15,0.6766666666666666,0.0703957069398096,21,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.65,0.12749295234680175,0.0016533374786376954
0.5,20,0.6933333333333334,0.07195677714974301,15,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.7333333333333334,0.12691287994384765,0.001582956314086914
0.5,30,0.7100000000000001,0.030912061651652355,11,0.65,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.1267714500427246,0.0015812397003173828
0.5,50,0.7266666666666668,0.008164965809277286,10,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.12781801223754882,0.0015788078308105469
0.5,75,0.7466666666666667,0.04396968652757636,5,0.7333333333333334,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.12707901000976562,0.00157623291015625
0.5,100,0.7466666666666667,0.04396968652757636,5,0.7333333333333334,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.12756195068359374,0.0015831470489501953
