param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.45999999999999996,0.07999999999999997,169
0.001,0.1,10,0.5533333333333333,0.09153020145163986,131
0.001,0.1,20,0.4,0.0752772652709081,185
0.001,0.1,50,0.4766666666666667,0.11623730516108462,153
0.001,0.3,5,0.45999999999999996,0.07999999999999997,169
0.001,0.3,10,0.5533333333333333,0.09153020145163986,131
0.001,0.3,20,0.4,0.0752772652709081,185
0.001,0.3,50,0.4766666666666667,0.11623730516108462,153
0.001,0.5,5,0.45999999999999996,0.07999999999999997,169
0.001,0.5,10,0.5533333333333333,0.09153020145163986,131
0.001,0.5,20,0.4,0.0752772652709081,185
0.001,0.5,50,0.4766666666666667,0.11623730516108462,153
0.001,0.7,5,0.45999999999999996,0.07999999999999997,169
0.001,0.7,10,0.5533333333333333,0.09153020145163986,131
0.001,0.7,20,0.4,0.0752772652709081,185
0.001,0.7,50,0.4766666666666667,0.11623730516108462,153
0.001,0.9,5,0.45999999999999996,0.07999999999999997,169
0.001,0.9,10,0.5533333333333333,0.09153020145163986,131
0.001,0.9,20,0.4,0.0752772652709081,185
0.001,0.9,50,0.4766666666666667,0.11623730516108462,153
0.00359381,0.1,5,0.45999999999999996,0.07999999999999997,169
0.00359381,0.1,10,0.5533333333333333,0.09153020145163986,131
0.00359381,0.1,20,0.4,0.0752772652709081,185
0.00359381,0.1,50,0.4766666666666667,0.11623730516108462,153
0.00359381,0.3,5,0.45999999999999996,0.07999999999999997,169
0.00359381,0.3,10,0.5533333333333333,0.09153020145163986,131
0.00359381,0.3,20,0.4,0.0752772652709081,185
0.00359381,0.3,50,0.4766666666666667,0.11623730516108462,153
0.00359381,0.5,5,0.45999999999999996,0.07999999999999997,169
0.00359381,0.5,10,0.5533333333333333,0.09153020145163986,131
0.00359381,0.5,20,0.4,0.0752772652709081,185
0.00359381,0.5,50,0.4766666666666667,0.11623730516108462,153
0.00359381,0.7,5,0.45999999999999996,0.07999999999999997,169
0.00359381,0.7,10,0.5533333333333333,0.09153020145163986,131
0.00359381,0.7,20,0.4,0.0752772652709081,185
0.00359381,0.7,50,0.4766666666666667,0.11623730516108462,153
0.00359381,0.9,5,0.45999999999999996,0.07999999999999997,169
0.00359381,0.9,10,0.5533333333333333,0.09153020145163986,131
0.00359381,0.9,20,0.4,0.0752772652709081,185
0.00359381,0.9,50,0.4766666666666667,0.11623730516108462,153
0.0129155,0.1,5,0.6433333333333333,0.09225568335398698,82
0.0129155,0.1,10,0.68,0.09092121131323902,45
0.0129155,0.1,20,0.7166666666666667,0.1169045194450012,7
0.0129155,0.1,50,0.68,0.07916228058025275,45
0.0129155,0.3,5,0.45999999999999996,0.07999999999999997,169
0.0129155,0.3,10,0.5533333333333333,0.09153020145163986,131
0.0129155,0.3,20,0.4,0.0752772652709081,185
0.0129155,0.3,50,0.4766666666666667,0.11623730516108462,153
0.0129155,0.5,5,0.45999999999999996,0.07999999999999997,169
0.0129155,0.5,10,0.5533333333333333,0.09153020145163986,131
0.0129155,0.5,20,0.4,0.0752772652709081,185
0.0129155,0.5,50,0.4766666666666667,0.11623730516108462,153
0.0129155,0.7,5,0.45999999999999996,0.07999999999999997,169
0.0129155,0.7,10,0.5533333333333333,0.09153020145163986,131
0.0129155,0.7,20,0.4,0.0752772652709081,185
0.0129155,0.7,50,0.4766666666666667,0.11623730516108462,153
0.0129155,0.9,5,0.45999999999999996,0.07999999999999997,169
0.0129155,0.9,10,0.5533333333333333,0.09153020145163986,131
0.0129155,0.9,20,0.4,0.0752772652709081,185
0.0129155,0.9,50,0.4766666666666667,0.11623730516108462,153
0.0464159,0.1,5,0.5533333333333333,0.06863753427324665,131
0.0464159,0.1,10,0.6966666666666665,0.07557189365836424,39
0.0464159,0.1,20,0.7333333333333334,0.12292725943057183,1
0.0464159,0.1,50,0.7300000000000001,0.13391539617733778,3
0.0464159,0.3,5,0.6233333333333333,0.1147945023848171,92
0.0464159,0.3,10,0.6233333333333333,0.054365021434333624,92
0.0464159,0.3,20,0.66,0.07118052168020873,76
0.0464159,0.3,50,0.6799999999999999,0.07916228058025275,49
0.0464159,0.5,5,0.6533333333333333,0.057154760664940824,80
0.0464159,0.5,10,0.6699999999999999,0.09568466729604883,68
0.0464159,0.5,20,0.6100000000000001,0.07644896627453145,97
0.0464159,0.5,50,0.6,0.0966091783079296,109
0.0464159,0.7,5,0.45999999999999996,0.07999999999999997,169
0.0464159,0.7,10,0.5533333333333333,0.09153020145163986,131
0.0464159,0.7,20,0.4,0.0752772652709081,185
0.0464159,0.7,50,0.4766666666666667,0.11623730516108462,153
0.0464159,0.9,5,0.45999999999999996,0.07999999999999997,169
0.0464159,0.9,10,0.5533333333333333,0.09153020145163986,131
0.0464159,0.9,20,0.4,0.0752772652709081,185
0.0464159,0.9,50,0.4766666666666667,0.11623730516108462,153
0.16681,0.1,5,0.6366666666666667,0.10187137859957417,88
0.16681,0.1,10,0.6766666666666666,0.15441646429200626,61
0.16681,0.1,20,0.68,0.10456258094238748,45
0.16681,0.1,50,0.6966666666666667,0.10509255180289631,24
0.16681,0.3,5,0.6233333333333333,0.10780641085864151,92
0.16681,0.3,10,0.7033333333333334,0.10402991022884822,19
0.16681,0.3,20,0.6933333333333334,0.10413666234542206,42
0.16681,0.3,50,0.6966666666666667,0.10509255180289631,24
0.16681,0.5,5,0.5866666666666667,0.0784573486395988,117
0.16681,0.5,10,0.6799999999999999,0.09451631252505213,49
0.16681,0.5,20,0.7133333333333333,0.11566234381931648,11
0.16681,0.5,50,0.7333333333333334,0.12292725943057183,1
0.16681,0.7,5,0.6266666666666667,0.09104333522498444,90
0.16681,0.7,10,0.6799999999999999,0.09451631252505213,49
0.16681,0.7,20,0.6966666666666665,0.07557189365836424,39
0.16681,0.7,50,0.6766666666666666,0.080691456246068,61
0.16681,0.9,5,0.6433333333333333,0.11382247385975915,82
0.16681,0.9,10,0.6966666666666665,0.07557189365836424,39
0.16681,0.9,20,0.7166666666666668,0.11105554165971789,6
0.16681,0.9,50,0.6399999999999999,0.13808210118138653,87
0.599484,0.1,5,0.64,0.13605554421305702,86
0.599484,0.1,10,0.6066666666666667,0.174674300087652,104
