param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.48175992965698244,0.021351337432861328
sqrt,1,0.001,0.1,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4850583553314209,0.020908117294311523
sqrt,1,0.001,0.1,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4920017242431641,0.02130160331726074
sqrt,1,0.001,0.1,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.49868111610412597,0.02115325927734375
sqrt,1,0.001,0.3,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4828373908996582,0.020943880081176758
sqrt,1,0.001,0.3,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4861615657806396,0.020980453491210936
sqrt,1,0.001,0.3,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49283614158630373,0.02100858688354492
sqrt,1,0.001,0.3,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4989424228668213,0.02119145393371582
sqrt,1,0.001,0.5,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.48711214065551756,0.020979976654052733
sqrt,1,0.001,0.5,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48770847320556643,0.021080970764160156
sqrt,1,0.001,0.5,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4934110641479492,0.021132421493530274
sqrt,1,0.001,0.5,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.49808192253112793,0.021065807342529295
sqrt,1,0.001,0.7,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4854294300079346,0.020896720886230468
sqrt,1,0.001,0.7,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4871220588684082,0.02104668617248535
sqrt,1,0.001,0.7,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49357309341430666,0.021082496643066405
sqrt,1,0.001,0.7,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.5011290073394775,0.02111053466796875
sqrt,1,0.001,0.9,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.48317441940307615,0.02100505828857422
sqrt,1,0.001,0.9,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48655362129211427,0.02095961570739746
sqrt,1,0.001,0.9,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4936062335968018,0.021100473403930665
sqrt,1,0.001,0.9,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.49741597175598146,0.021089601516723632
sqrt,1,0.00359381,0.1,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4826178073883057,0.021365022659301756
sqrt,1,0.00359381,0.1,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48512907028198243,0.02148280143737793
sqrt,1,0.00359381,0.1,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4948413848876953,0.02134218215942383
sqrt,1,0.00359381,0.1,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4983202457427979,0.02109103202819824
sqrt,1,0.00359381,0.3,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4817161560058594,0.021338558197021483
sqrt,1,0.00359381,0.3,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4864355564117432,0.020983409881591798
sqrt,1,0.00359381,0.3,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.494157075881958,0.021279239654541017
sqrt,1,0.00359381,0.3,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4997082710266113,0.0211428165435791
sqrt,1,0.00359381,0.5,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4844780445098877,0.020914745330810548
sqrt,1,0.00359381,0.5,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48725132942199706,0.020955896377563475
sqrt,1,0.00359381,0.5,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49417428970336913,0.021093368530273438
sqrt,1,0.00359381,0.5,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.503477144241333,0.020974206924438476
sqrt,1,0.00359381,0.7,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.48463754653930663,0.02091493606567383
sqrt,1,0.00359381,0.7,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48883609771728515,0.020972442626953126
sqrt,1,0.00359381,0.7,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4944162845611572,0.021121501922607422
sqrt,1,0.00359381,0.7,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4986544609069824,0.021161270141601563
sqrt,1,0.00359381,0.9,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4847563743591309,0.0211916446685791
sqrt,1,0.00359381,0.9,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4883714199066162,0.02113332748413086
sqrt,1,0.00359381,0.9,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.4951308250427246,0.02121868133544922
sqrt,1,0.00359381,0.9,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.49918785095214846,0.021201562881469727
sqrt,1,0.0129155,0.1,5,0.5933333333333334,0.06018490028422594,433,0.6666666666666666,0.6333333333333333,0.55,0.6166666666666667,0.5,0.4942598342895508,0.021059608459472655
sqrt,1,0.0129155,0.1,10,0.6833333333333333,0.0924962461700774,113,0.75,0.7166666666666667,0.7333333333333334,0.7166666666666667,0.5,0.49520463943481446,0.021133899688720703
sqrt,1,0.0129155,0.1,20,0.7366666666666667,0.06699917080747261,20,0.7333333333333334,0.8,0.7333333333333334,0.6166666666666667,0.8,0.4990706920623779,0.020914173126220702
sqrt,1,0.0129155,0.1,50,0.6699999999999999,0.10241527663824809,166,0.8333333333333333,0.7166666666666667,0.6666666666666666,0.5333333333333333,0.6,0.504733943939209,0.02102808952331543
sqrt,1,0.0129155,0.3,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4848461627960205,0.0211428165435791
sqrt,1,0.0129155,0.3,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48659706115722656,0.020964288711547853
sqrt,1,0.0129155,0.3,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49390244483947754,0.02117929458618164
sqrt,1,0.0129155,0.3,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4980954170227051,0.02131180763244629
sqrt,1,0.0129155,0.5,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4834595680236816,0.021094274520874024
sqrt,1,0.0129155,0.5,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4869234561920166,0.020978879928588868
sqrt,1,0.0129155,0.5,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49421706199646,0.021213006973266602
sqrt,1,0.0129155,0.5,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.49696979522705076,0.021253490447998048
sqrt,1,0.0129155,0.7,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.481760835647583,0.02140054702758789
sqrt,1,0.0129155,0.7,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.48513259887695315,0.021074819564819335
sqrt,1,0.0129155,0.7,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49217209815979,0.021370315551757814
sqrt,1,0.0129155,0.7,50,0.5133333333333333,0.06944222218666553,648,0.5666666666666667,0.45,0.6166666666666667,0.43333333333333335,0.5,0.4989689826965332,0.021047067642211915
sqrt,1,0.0129155,0.9,5,0.6466666666666667,0.12083045973594571,233,0.55,0.4666666666666667,0.8,0.7166666666666667,0.7,0.4823902130126953,0.021062755584716798
sqrt,1,0.0129155,0.9,10,0.6033333333333334,0.060918889608323534,385,0.55,0.55,0.6,0.7166666666666667,0.6,0.4861659049987793,0.021156978607177735
sqrt,1,0.0129155,0.9,20,0.5133333333333333,0.077746025264604,648,0.45,0.45,0.6166666666666667,0.45,0.6,0.49303693771362306,0.021141195297241212
