param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.5599999999999999,0.14476033833738977,721,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.6166666666666667,0.30000000000000004,0.482676362991333,0.02071042060852051
sqrt,1,0.001,0.1,10,0.5966666666666667,0.21535500406950794,502,0.9166666666666667,0.43333333333333335,0.7166666666666667,0.6166666666666667,0.30000000000000004,0.48473105430603025,0.02087087631225586
sqrt,1,0.001,0.1,20,0.5900000000000001,0.18726095873584184,545,0.8333333333333333,0.2833333333333333,0.6333333333333333,0.7,0.5,0.4910739898681641,0.02083311080932617
sqrt,1,0.001,0.1,50,0.5833333333333333,0.15705625319186325,582,0.8333333333333333,0.43333333333333335,0.65,0.6,0.4,0.4961052417755127,0.020901203155517578
sqrt,1,0.001,0.3,5,0.5599999999999999,0.14476033833738977,721,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.6166666666666667,0.30000000000000004,0.48113479614257815,0.021016025543212892
sqrt,1,0.001,0.3,10,0.5966666666666667,0.21535500406950794,502,0.9166666666666667,0.43333333333333335,0.7166666666666667,0.6166666666666667,0.30000000000000004,0.4854414463043213,0.020921039581298827
sqrt,1,0.001,0.3,20,0.5900000000000001,0.18726095873584184,545,0.8333333333333333,0.2833333333333333,0.6333333333333333,0.7,0.5,0.49298486709594724,0.021049356460571288
sqrt,1,0.001,0.3,50,0.5833333333333333,0.15705625319186325,582,0.8333333333333333,0.43333333333333335,0.65,0.6,0.4,0.4958513259887695,0.021027374267578124
sqrt,1,0.001,0.5,5,0.5599999999999999,0.14476033833738977,721,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.6166666666666667,0.30000000000000004,0.480822229385376,0.021181154251098632
sqrt,1,0.001,0.5,10,0.5966666666666667,0.21535500406950794,502,0.9166666666666667,0.43333333333333335,0.7166666666666667,0.6166666666666667,0.30000000000000004,0.48377199172973634,0.020815277099609376
sqrt,1,0.001,0.5,20,0.5900000000000001,0.18726095873584184,545,0.8333333333333333,0.2833333333333333,0.6333333333333333,0.7,0.5,0.49527292251586913,0.020873165130615233
sqrt,1,0.001,0.5,50,0.5833333333333333,0.15705625319186325,582,0.8333333333333333,0.43333333333333335,0.65,0.6,0.4,0.4970561981201172,0.020845603942871094
sqrt,1,0.001,0.7,5,0.5599999999999999,0.14476033833738977,721,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.6166666666666667,0.30000000000000004,0.4825615406036377,0.020708465576171876
sqrt,1,0.001,0.7,10,0.5966666666666667,0.21535500406950794,502,0.9166666666666667,0.43333333333333335,0.7166666666666667,0.6166666666666667,0.30000000000000004,0.48567991256713866,0.020798969268798827
