param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48069124221801757,0.021690559387207032
sqrt,1,0.001,0.1,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.48483567237854003,0.02151331901550293
sqrt,1,0.001,0.1,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.494718074798584,0.02157583236694336
sqrt,1,0.001,0.1,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.4981433391571045,0.021516990661621094
sqrt,1,0.001,0.3,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48533015251159667,0.02142987251281738
sqrt,1,0.001,0.3,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.4854785442352295,0.021621847152709962
sqrt,1,0.001,0.3,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4942759037017822,0.02176809310913086
sqrt,1,0.001,0.3,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.49846062660217283,0.021748781204223633
sqrt,1,0.001,0.5,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48183202743530273,0.02147397994995117
sqrt,1,0.001,0.5,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.4855086326599121,0.021716594696044922
sqrt,1,0.001,0.5,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4927359580993652,0.021729183197021485
sqrt,1,0.001,0.5,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.49816508293151857,0.02175307273864746
sqrt,1,0.001,0.7,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.4816282749176025,0.021776628494262696
sqrt,1,0.001,0.7,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.48489928245544434,0.02145209312438965
sqrt,1,0.001,0.7,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.49405202865600584,0.0216310977935791
sqrt,1,0.001,0.7,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.4994230270385742,0.02173161506652832
sqrt,1,0.001,0.9,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48213043212890627,0.021540212631225585
sqrt,1,0.001,0.9,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.4853363990783691,0.02160053253173828
sqrt,1,0.001,0.9,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4928279399871826,0.021766853332519532
sqrt,1,0.001,0.9,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.49748215675354,0.021741151809692383
sqrt,1,0.00359381,0.1,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48352513313293455,0.021665239334106447
sqrt,1,0.00359381,0.1,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.487012243270874,0.021496677398681642
sqrt,1,0.00359381,0.1,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4935805320739746,0.02170252799987793
sqrt,1,0.00359381,0.1,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.4985037326812744,0.02169194221496582
sqrt,1,0.00359381,0.3,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48248996734619143,0.0214569091796875
sqrt,1,0.00359381,0.3,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.48486881256103515,0.022013282775878905
sqrt,1,0.00359381,0.3,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4922970771789551,0.021646738052368164
sqrt,1,0.00359381,0.3,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.49790563583374026,0.021751594543457032
sqrt,1,0.00359381,0.5,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.48172636032104493,0.02134861946105957
sqrt,1,0.00359381,0.5,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.4846797466278076,0.021398544311523438
sqrt,1,0.00359381,0.5,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.4940305233001709,0.021711158752441406
sqrt,1,0.00359381,0.5,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.4964043140411377,0.021596431732177734
sqrt,1,0.00359381,0.7,5,0.6733333333333332,0.10466878978738389,534,0.7166666666666667,0.8,0.5333333333333333,0.75,0.5666666666666667,0.4819804668426514,0.021659994125366212
sqrt,1,0.00359381,0.7,10,0.7100000000000001,0.04898979485566355,350,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.75,0.75,0.48529829978942873,0.021631860733032228
sqrt,1,0.00359381,0.7,20,0.67,0.11990737165736631,571,0.8,0.5333333333333333,0.8166666666666667,0.55,0.65,0.49239506721496584,0.021679019927978514
sqrt,1,0.00359381,0.7,50,0.6,0.12247448713915889,643,0.7,0.43333333333333335,0.6333333333333333,0.75,0.48333333333333334,0.4976346969604492,0.021651315689086913
