param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.5933333333333334,0.0771722460186015,29,0.55,0.65,0.5166666666666667,0.7166666666666667,0.5333333333333333,0.1267984390258789,0.0016263961791992188
,10,0.6866666666666668,0.07408703590297624,13,0.6333333333333333,0.6333333333333333,0.6166666666666667,0.75,0.8,0.12587203979492187,0.0017007827758789063
,15,0.6300000000000001,0.12265579661982733,25,0.6333333333333333,0.55,0.7166666666666667,0.45,0.8,0.12643861770629883,0.0016151905059814454
,20,0.6699999999999999,0.12445436468396313,19,0.7333333333333334,0.45,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.12529220581054687,0.0015755653381347655
,30,0.7033333333333334,0.06359594676112974,4,0.8,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.7333333333333334,0.12535567283630372,0.0015508174896240235
,50,0.7166666666666667,0.07453559924999302,3,0.8,0.6333333333333333,0.8,0.7166666666666667,0.6333333333333333,0.1246603012084961,0.0015597343444824219
,75,0.6966666666666665,0.10241527663824813,11,0.7166666666666667,0.5333333333333333,0.8,0.8,0.6333333333333333,0.12502694129943848,0.0015584945678710938
,100,0.6633333333333333,0.07257180352359081,22,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.12551608085632324,0.0016676902770996094
0.1,5,0.5933333333333334,0.0771722460186015,29,0.55,0.65,0.5166666666666667,0.7166666666666667,0.5333333333333333,0.12504997253417968,0.0015540122985839844
0.1,10,0.6866666666666668,0.07408703590297624,13,0.6333333333333333,0.6333333333333333,0.6166666666666667,0.75,0.8,0.12509374618530272,0.0015448570251464845
0.1,15,0.6300000000000001,0.12265579661982733,25,0.6333333333333333,0.55,0.7166666666666667,0.45,0.8,0.12430367469787598,0.0015513896942138672
0.1,20,0.6699999999999999,0.12445436468396313,19,0.7333333333333334,0.45,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.12516407966613768,0.0016413688659667968
0.1,30,0.7033333333333334,0.06359594676112974,4,0.8,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.7333333333333334,0.12546777725219727,0.0015706062316894532
0.1,50,0.7,0.062360956446232386,9,0.8,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.12522811889648439,0.0015535831451416015
0.1,75,0.6966666666666665,0.10241527663824813,11,0.7166666666666667,0.5333333333333333,0.8,0.8,0.6333333333333333,0.12477078437805175,0.0015455245971679687
0.1,100,0.6633333333333333,0.07257180352359081,22,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.12448329925537109,0.0015501022338867188
0.2,5,0.5933333333333334,0.0771722460186015,29,0.55,0.65,0.5166666666666667,0.7166666666666667,0.5333333333333333,0.12479267120361329,0.001546764373779297
0.2,10,0.6866666666666668,0.07408703590297624,13,0.6333333333333333,0.6333333333333333,0.6166666666666667,0.75,0.8,0.12597622871398925,0.001647186279296875
0.2,15,0.61,0.0992191737742481,27,0.6333333333333333,0.55,0.7166666666666667,0.45,0.7,0.12517938613891602,0.0015558719635009766
0.2,20,0.6866666666666666,0.14659088951530683,17,0.7333333333333334,0.45,0.7166666666666667,0.6333333333333333,0.9,0.1253364086151123,0.0015597820281982421
0.2,30,0.7033333333333334,0.0678232998312527,4,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.12474179267883301,0.001572418212890625
0.2,50,0.7,0.062360956446232386,9,0.8,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.1247331142425537,0.0015665531158447266
0.2,75,0.6799999999999999,0.09030811456096045,18,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.8,0.6333333333333333,0.12463302612304687,0.001561880111694336
0.2,100,0.6633333333333333,0.07257180352359081,22,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.12449421882629394,0.0015685081481933594
0.5,5,0.5933333333333334,0.0771722460186015,29,0.55,0.65,0.5166666666666667,0.7166666666666667,0.5333333333333333,0.12575721740722656,0.0016751766204833984
0.5,10,0.6866666666666668,0.05312459150169743,13,0.6333333333333333,0.7333333333333334,0.6166666666666667,0.75,0.7,0.1248898983001709,0.0015761852264404297
0.5,15,0.61,0.0992191737742481,27,0.6333333333333333,0.55,0.7166666666666667,0.45,0.7,0.12488551139831543,0.0015686988830566407
0.5,20,0.6666666666666666,0.12064640713902573,21,0.7333333333333334,0.45,0.7166666666666667,0.6333333333333333,0.8,0.12478241920471192,0.0015648365020751952
0.5,30,0.7033333333333334,0.1161416759345623,4,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.55,0.9,0.12412700653076172,0.0015649795532226562
0.5,50,0.7000000000000001,0.033333333333333354,8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12369704246520996,0.0015557289123535156
0.5,75,0.7333333333333334,0.062360956446232386,1,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.8,0.8,0.12372589111328125,0.0015792369842529297
0.5,100,0.7333333333333334,0.062360956446232386,1,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.8,0.8,0.12410283088684082,0.001565408706665039
