param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6299999999999999,0.09213516640723504,29,0.6166666666666667,0.8,0.6333333333333333,0.5333333333333333,0.5666666666666667,0.6026480197906494,0.021215105056762697
sqrt,1,10,0.72,0.09510228411791405,7,0.6333333333333333,0.7166666666666667,0.9,0.7,0.65,0.606862735748291,0.02134561538696289
sqrt,1,15,0.7233333333333334,0.054365021434333624,4,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.7,0.65,0.6033595085144043,0.021551799774169923
sqrt,1,20,0.7266666666666667,0.05333333333333332,3,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.7333333333333334,0.65,0.6090530395507813,0.021634006500244142
sqrt,1,30,0.6899999999999998,0.10780641085864151,20,0.6333333333333333,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.55,0.6065656185150147,0.02124614715576172
sqrt,1,50,0.71,0.08730533902472529,11,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.7333333333333334,0.55,0.6129296779632568,0.021460628509521483
sqrt,1,75,0.7066666666666667,0.09345230512584125,12,0.7166666666666667,0.5333333333333333,0.7333333333333334,0.8166666666666667,0.7333333333333334,0.6128357410430908,0.021355390548706055
sqrt,1,100,0.7233333333333334,0.11623730516108464,4,0.7166666666666667,0.5333333333333333,0.7333333333333334,0.9,0.7333333333333334,0.617068099975586,0.021359968185424804
sqrt,5,5,0.5466666666666666,0.138001610296563,32,0.3,0.7,0.65,0.5333333333333333,0.55,0.5918246269226074,0.021063995361328126
sqrt,5,10,0.6333333333333332,0.11879019787470306,27,0.4666666666666667,0.7,0.8166666666666667,0.6166666666666667,0.5666666666666667,0.591462230682373,0.021066665649414062
sqrt,5,15,0.7066666666666667,0.09285592184789417,12,0.6333333333333333,0.8,0.7333333333333334,0.8,0.5666666666666667,0.5904363632202149,0.020992469787597657
sqrt,5,20,0.6866666666666668,0.11224972160321824,21,0.55,0.8,0.8166666666666667,0.7,0.5666666666666667,0.5950706481933594,0.02114276885986328
sqrt,5,30,0.6666666666666666,0.1341640786499874,25,0.45,0.8,0.8166666666666667,0.6166666666666667,0.65,0.5940469264984131,0.02123847007751465
sqrt,5,50,0.7033333333333334,0.151803967156476,15,0.45,0.7166666666666667,0.9,0.8,0.65,0.5985348224639893,0.02102513313293457
sqrt,5,75,0.6399999999999999,0.1772004514666935,26,0.35,0.7,0.9,0.6,0.65,0.5985949039459229,0.021221923828125
sqrt,5,100,0.7333333333333334,0.18257418583505536,2,0.43333333333333335,0.7,1.0,0.8,0.7333333333333334,0.6025376319885254,0.02124485969543457
0.3,1,5,0.6133333333333333,0.1002219758558194,30,0.5333333333333333,0.8,0.6333333333333333,0.5333333333333333,0.5666666666666667,0.5984470844268799,0.02133793830871582
0.3,1,10,0.72,0.09510228411791405,7,0.6333333333333333,0.7166666666666667,0.9,0.7,0.65,0.6002031326293945,0.0211275577545166
0.3,1,15,0.7233333333333334,0.054365021434333624,4,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.7,0.65,0.6029692173004151,0.021296215057373048
0.3,1,20,0.7100000000000001,0.06548960901462833,9,0.7166666666666667,0.6333333333333333,0.7333333333333334,0.8166666666666667,0.65,0.6060246467590332,0.021219491958618164
0.3,1,30,0.6733333333333335,0.09225568335398698,23,0.7333333333333334,0.6333333333333333,0.8166666666666667,0.6333333333333333,0.55,0.6130778312683105,0.021425676345825196
0.3,1,50,0.7100000000000001,0.06548960901462833,9,0.6333333333333333,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.65,0.6207398414611817,0.0213289737701416
0.3,1,75,0.7033333333333334,0.06863753427324669,15,0.6166666666666667,0.6333333333333333,0.7333333333333334,0.8,0.7333333333333334,0.6338376522064209,0.021170806884765626
0.3,1,100,0.7033333333333334,0.08969082698049143,15,0.7166666666666667,0.5333333333333333,0.7333333333333334,0.8,0.7333333333333334,0.6472853660583496,0.021293783187866212
0.3,5,5,0.5833333333333334,0.1534781924429512,31,0.3,0.7,0.7333333333333334,0.6166666666666667,0.5666666666666667,0.5855862140655518,0.020791006088256837
0.3,5,10,0.6333333333333332,0.11879019787470306,27,0.4666666666666667,0.7,0.8166666666666667,0.6166666666666667,0.5666666666666667,0.5926347255706788,0.02092890739440918
0.3,5,15,0.7066666666666667,0.09285592184789417,12,0.6333333333333333,0.8,0.7333333333333334,0.8,0.5666666666666667,0.5930849552154541,0.020905399322509767
0.3,5,20,0.7033333333333334,0.13432961119739925,15,0.55,0.8,0.9,0.7,0.5666666666666667,0.5960204601287842,0.021208858489990233
0.3,5,30,0.6833333333333333,0.1552775293180282,22,0.45,0.8,0.9,0.6166666666666667,0.65,0.6029967784881591,0.021044063568115234
0.3,5,50,0.6666666666666667,0.18165902124584948,24,0.3666666666666667,0.6166666666666667,0.9,0.8,0.65,0.6067502975463868,0.021148109436035158
0.3,5,75,0.7,0.132077418374393,19,0.5333333333333333,0.6166666666666667,0.9,0.8,0.65,0.6130648136138916,0.020980405807495116
0.3,5,100,0.7366666666666666,0.10295630140987,1,0.7166666666666667,0.6166666666666667,0.9,0.8,0.65,0.621883487701416,0.021097803115844728
