feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr5_96637773_180644810,1.558793,False,11.106128,True
chr22_24263116_37678070,0.004908,False,10.487097,True
chr16_28087_14817706,1.031771,False,10.325103,True
chr16_68838368_69397102,0.102385,False,9.567637,True
chr22_37717564_49509094,0.010361,False,9.475004,True
chr6_32732764_32738443,2.593678,False,9.349546,True
chr16_68710277_68751390,0.064909,False,9.220595,True
chr2_8972669_89953713,0.421231,False,7.976352,True
chr10_115544_38563575,0.134185,False,7.34298,True
chr12_36739877_67332062,0.073626,False,7.335665,True
chr6_30021894_32519935,2.259448,False,7.131003,True
chr5_69274433_96603723,5.4439,False,7.131003,True
chr22_37683612_37705310,1.434146,False,7.074513,True
chr6_1535319_30010234,0.012184,False,6.845775,True
chr22_22725750_24228038,0.355683,False,6.783218,True
chr16_69763173_88690571,0.205779,False,6.767651,True
chr2_91057159_91321476,0.432958,False,6.445874,True
chr11_89400624_134432265,1.253394,False,6.359936,True
chr15_22163893_32511475,0.261563,False,6.194487,True
chr12_67337260_132389367,0.388855,False,6.168103,True
chr5_49619946_68850823,1.689522,False,5.934272,True
chr10_42150759_46371243,0.305093,False,5.709096,True
chr16_69417987_69744010,1.4645,False,5.384458,True
chr23_3229_45135,0.032663,False,5.32209,True
chr12_435020_9432943,0.938422,False,5.083602,True
chr22_15433500_22665928,0.98302,False,5.053012,True
chr6_92035339_170943103,6.287225,False,5.027223,True
chr4_70334625_74719357,1.427337,False,4.838504,True
chr1_1676445_1703748,0.031435,False,4.785441,True
chr16_54390012_68679377,0.025065,False,4.673417,True
chr1_120313797_120737345,2.714072,False,4.618836,True
chr6_32766023_91964331,0.8856,False,4.579546,True
chr2_131945577_132196569,0.039439,False,4.56132,True
chr15_18657388_18683110,0.405946,False,4.511527,True
chr13_18194527_18354969,0.0,False,4.441034,True
chr12_33854_397918,0.125741,False,4.264803,True
chr4_52530029_69042487,2.715255,False,3.700862,True
chr11_5777496_7757329,0.329654,False,3.686119,True
chr15_739595_18454050,0.810383,False,3.655172,True
chr12_10497371_11375835,1.700895,False,3.627984,True
chr12_9633884_10453531,1.700895,False,3.627984,True
chr3_586636_75535753,0.167428,False,3.568193,True
chr2_132974227_231853847,3.431086,False,3.552828,True
chr4_69789443_70305861,0.100216,False,3.552828,True
chr8_47575650_146264846,0.261306,False,3.159562,True
chr15_32523241_32594902,0.26822,False,3.072735,True
chr17_1562322_1703117,6.145828,False,2.993801,True
chr17_1008443_1536140,6.145828,False,2.993801,True
chr17_465054_974692,6.145828,False,2.993801,True
chr19_32545047_34430432,0.40448,False,2.933477,True
chr17_22399576_27351012,2.073694,False,2.865818,False
chr21_13334960_13435755,0.750237,False,2.830822,False
chr16_45058242_54336421,0.078921,False,2.824078,False
chr1_109987805_120232261,1.539766,False,2.765105,False
chr17_984101_1003742,4.729088,False,2.693302,False
chr17_2361350_18868037,6.427741,False,2.678301,False
chr1_471671_1590570,0.660342,False,2.61871,False
chr1_149369522_149394958,3.416327,False,2.591767,False
chr11_70562838_89296560,0.029832,False,2.581557,False
chr19_20422576_20493401,0.601421,False,2.552364,False
chr2_132327604_132947789,0.057596,False,2.532451,False
chr16_15039224_33875313,1.485194,False,2.467642,False
chr9_42913008_110081531,0.034626,False,2.419745,False
chr17_77535412_78653545,5.61888,False,2.41921,False
chr2_131792734_131931782,1.070544,False,2.386114,False
chr1_1738295_2580342,0.024088,False,2.300621,False
chr11_55225136_56294614,0.001458,False,2.3006,False
chr17_1890246_2286311,8.586965,False,2.27755,False
chr17_1718892_1845756,6.892167,False,2.27755,False
chr19_3363749_20383210,0.093907,False,2.220517,False
chr6_32634044_32728487,0.016894,False,2.1383,False
chr22_134662_241255,0.912281,False,2.102201,False
chr11_5742476_5762182,0.076461,False,2.066139,False
chr12_412868_427816,1.35379,False,2.02824,False
chr4_190887518_191165971,2.368311,False,1.989463,False
chr21_13660680_14258259,1.6596,False,1.973793,False
chr11_182372_5733442,0.329654,False,1.970703,False
chr17_35286565_35427554,0.144884,False,1.945596,False
chr23_96116_214107,0.061607,False,1.910437,False
chr20_29306447_40052114,0.28461,False,1.896389,False
chr1_72661597_109968401,0.148833,False,1.893239,False
chr1_186293872_193443252,0.140874,False,1.881851,False
chr1_3149648_3157982,0.94255,False,1.867481,False
chr17_403833_446414,3.329825,False,1.86735,False
chr1_141474904_145716245,2.083752,False,1.844359,False
chr9_153131_40520747,0.386587,False,1.840367,False
chr21_14334542_46914686,0.049728,False,1.780552,False
chr1_2672694_2856899,0.323434,False,1.775287,False
chr7_141555761_141947816,0.039602,False,1.773575,False
chr16_54354643_54379834,0.043283,False,1.72213,False
chr2_91494116_130410215,0.737334,False,1.711279,False
chr7_141214728_141245219,0.635648,False,1.699856,False
chr2_130458581_131785093,0.050781,False,1.689937,False
chr10_38596435_42057554,0.337227,False,1.635023,False
chr7_141965869_141978333,1.680507,False,1.621943,False
chr11_51244499_55118214,0.344532,False,1.607744,False
chr23_959048_1398694,0.002593,False,1.605335,False
chr11_56304321_58626432,0.193493,False,1.590106,False
chr15_22038880_22138119,1.048396,False,1.587767,False
chr15_20307869_21982746,0.41397,False,1.463124,False
chr1_2903052_3112977,2.043849,False,1.413768,False
chr15_18722595_20060061,1.841515,False,1.403564,False
chr4_191191940_191311992,0.054842,False,1.380218,False
chr1_193556792_199054142,0.003713,False,1.359159,False
chr1_25354765_34166798,4.049102,False,1.345009,False
chr21_13461550_13635227,0.049947,False,1.311218,False
chr3_164112881_193467200,3.840359,False,1.295618,False
chr17_35076296_35282086,58.373002,True,1.292588,False
chr3_75546791_75799957,0.000184,False,1.278778,False
chr8_7040596_8132139,2.748087,False,1.27848,False
chr7_61474815_141189966,0.674092,False,1.257203,False
chr5_763494_878290,4.13874,False,1.251051,False
chr23_91365063_92103804,1.953921,False,1.248197,False
chr17_1542118_1560766,10.169871,False,1.21997,False
chr17_41983407_42049540,5.137764,False,1.204606,False
chr3_39066_478718,0.686739,False,1.186877,False
chr19_56816785_56859204,0.002169,False,1.182524,False
chr3_193476462_196656506,5.493118,False,1.140351,False
chr19_20552279_24157855,1.791889,False,1.128092,False
chr1_3125822_3137481,0.966629,False,1.062796,False
chr23_2702388_2969155,0.046103,False,1.061462,False
chr22_22672513_22714749,0.044174,False,1.0595,False
chr17_1859252_1859812,0.048894,False,1.039415,False
chr20_8747_12478772,1.127593,False,1.034721,False
chr21_9896630_10198129,1.372493,False,0.995099,False
chr1_2927_372295,0.135703,False,0.98894,False
chr1_72489681_72620747,1.175893,False,0.968305,False
chr17_43036086_60196060,7.258756,False,0.937524,False
chr12_10464018_10484956,2.118317,False,0.934561,False
chr3_196908262_196937230,10.85721,False,0.932549,False
chr22_15270151_15403609,0.40391,False,0.928086,False
chr1_120761983_120923696,2.007006,False,0.92435,False
chr23_422315_524509,0.395801,False,0.908627,False
chr11_7803570_50337734,0.076347,False,0.877241,False
chr21_14294323_14314039,0.851757,False,0.859001,False
chr6_204528_634345,1.031302,False,0.853919,False
chr11_58634869_68684682,1.408247,False,0.81752,False
chr15_53166_592121,1.253243,False,0.808661,False
chr1_193480150_193527058,0.405133,False,0.762631,False
chr17_60360566_77432294,1.912603,False,0.757812,False
chr2_143031_8963807,0.026479,False,0.741269,False
chr1_37599215_72473289,0.29254,False,0.730865,False
chr17_2286862_2330659,0.012256,False,0.728514,False
chr17_35444422_40926154,7.006437,False,0.723724,False
chr6_1436117_1512043,4.572494,False,0.720449,False
chr2_132210961_132323628,0.81029,False,0.705048,False
chr2_130427665_130453073,0.32153,False,0.697773,False
chr7_141259727_141549648,0.117422,False,0.680909,False
chr9_110086022_110108926,0.091647,False,0.678482,False
chr17_60204302_60347930,1.042258,False,0.676794,False
chr11_7762277_7797993,0.480152,False,0.672611,False
chr17_27364248_27450834,0.038737,False,0.658881,False
chr23_92209094_152935130,0.445596,False,0.648159,False
chr3_75845446_90391698,2.502188,False,0.631618,False
chr14_22022060_73047267,0.192718,False,0.62972,False
chr8_63810_90816,10.529648,False,0.627691,False
chr23_1672003_1706462,0.001228,False,0.614547,False
chr1_149403519_149573806,0.443223,False,0.601711,False
chr1_149604744_158365270,0.092889,False,0.601711,False
chr13_56770498_114123862,0.00662,False,0.57901,False
chr1_34172947_37578554,0.805937,False,0.563941,False
chr15_32605086_100282819,1.671616,False,0.54643,False
chr5_32209048_45938397,0.88917,False,0.544364,False
