param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0033154010772705076,0.0014019012451171875
,0.001,0.1,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003150749206542969,0.0013743400573730468
,0.001,0.1,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0032362937927246094,0.001382732391357422
,0.001,0.1,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.003252458572387695,0.0013838768005371093
,0.001,0.3,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0038518428802490233,0.001630878448486328
,0.001,0.3,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003205680847167969,0.0013656139373779297
,0.001,0.3,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0031523704528808594,0.001363515853881836
,0.001,0.3,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0031870365142822265,0.0014349937438964844
,0.001,0.5,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0032190799713134764,0.0013796329498291016
,0.001,0.5,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003173351287841797,0.0013697624206542968
,0.001,0.5,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.003161764144897461,0.0013688087463378906
,0.001,0.5,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.003240680694580078,0.0013775348663330079
,0.001,0.7,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0032091140747070312,0.0013563156127929688
,0.001,0.7,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.0031808853149414063,0.001353311538696289
,0.001,0.7,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0031517505645751952,0.0013569355010986327
,0.001,0.7,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0032797336578369142,0.001383495330810547
,0.001,0.9,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.003190755844116211,0.001375102996826172
,0.001,0.9,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.0031574249267578127,0.0013728618621826171
,0.001,0.9,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0031314849853515624,0.0013858318328857423
,0.001,0.9,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0032587051391601562,0.001378774642944336
,0.00359381,0.1,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0035943031311035157,0.0013930320739746094
,0.00359381,0.1,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003612041473388672,0.001355600357055664
,0.00359381,0.1,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0036573410034179688,0.0014403343200683593
,0.00359381,0.1,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0036502838134765624,0.0014070034027099609
,0.00359381,0.3,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0031642913818359375,0.0013722419738769532
,0.00359381,0.3,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.0031847476959228514,0.0013741493225097657
,0.00359381,0.3,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0032125473022460937,0.001378488540649414
,0.00359381,0.3,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.003198575973510742,0.0013851642608642579
,0.00359381,0.5,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.0031559944152832033,0.0013706684112548828
,0.00359381,0.5,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003198099136352539,0.0013711929321289062
,0.00359381,0.5,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.003225564956665039,0.0013842582702636719
,0.00359381,0.5,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0032330989837646485,0.0013743877410888673
,0.00359381,0.7,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.003140687942504883,0.001377248764038086
,0.00359381,0.7,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003226041793823242,0.0013713836669921875
,0.00359381,0.7,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0031777381896972655,0.0014484405517578125
,0.00359381,0.7,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.003205108642578125,0.0013747692108154296
,0.00359381,0.9,5,0.45666666666666667,0.07498147919467997,673,0.4166666666666667,0.3833333333333333,0.5833333333333334,0.5,0.4,0.003151988983154297,0.0013768196105957032
,0.00359381,0.9,10,0.4533333333333333,0.03858612300930074,705,0.4166666666666667,0.48333333333333334,0.4666666666666667,0.4,0.5,0.003203296661376953,0.001374673843383789
,0.00359381,0.9,20,0.37,0.1411854572303158,785,0.2833333333333333,0.48333333333333334,0.2,0.5833333333333334,0.3,0.0032686710357666014,0.0013774871826171876
,0.00359381,0.9,50,0.52,0.08393118874676113,577,0.45,0.55,0.43333333333333335,0.6666666666666666,0.5,0.0032140731811523436,0.0013697147369384766
