param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.4033333333333333,0.05906681715556451,769,0.4166666666666667,0.4,0.3,0.48333333333333334,0.4166666666666667,0.003235149383544922,0.0013844966888427734
,0.001,0.1,10,0.5133333333333333,0.10187137859957414,576,0.4166666666666667,0.4,0.6333333333333333,0.48333333333333334,0.6333333333333333,0.003158426284790039,0.001352977752685547
,0.001,0.1,20,0.43,0.10666666666666669,689,0.25,0.3833333333333333,0.55,0.45,0.5166666666666667,0.0031909942626953125,0.0013551712036132812
,0.001,0.1,50,0.5233333333333333,0.02905932629027116,537,0.5333333333333333,0.55,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.003249835968017578,0.0013744831085205078
,0.001,0.3,5,0.4033333333333333,0.05906681715556451,769,0.4166666666666667,0.4,0.3,0.48333333333333334,0.4166666666666667,0.003176164627075195,0.001376771926879883
,0.001,0.3,10,0.5133333333333333,0.10187137859957414,576,0.4166666666666667,0.4,0.6333333333333333,0.48333333333333334,0.6333333333333333,0.003164386749267578,0.0013800621032714843
,0.001,0.3,20,0.43,0.10666666666666669,689,0.25,0.3833333333333333,0.55,0.45,0.5166666666666667,0.003170156478881836,0.0013658523559570313
,0.001,0.3,50,0.5233333333333333,0.02905932629027116,537,0.5333333333333333,0.55,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.0032648086547851563,0.0013751506805419922
,0.001,0.5,5,0.4033333333333333,0.05906681715556451,769,0.4166666666666667,0.4,0.3,0.48333333333333334,0.4166666666666667,0.0031711578369140623,0.0013794422149658204
,0.001,0.5,10,0.5133333333333333,0.10187137859957414,576,0.4166666666666667,0.4,0.6333333333333333,0.48333333333333334,0.6333333333333333,0.00319061279296875,0.0013610363006591798
,0.001,0.5,20,0.43,0.10666666666666669,689,0.25,0.3833333333333333,0.55,0.45,0.5166666666666667,0.0031565189361572265,0.0013804435729980469
,0.001,0.5,50,0.5233333333333333,0.02905932629027116,537,0.5333333333333333,0.55,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.003273153305053711,0.0014037132263183595
,0.001,0.7,5,0.4033333333333333,0.05906681715556451,769,0.4166666666666667,0.4,0.3,0.48333333333333334,0.4166666666666667,0.003934478759765625,0.0017141342163085938
,0.001,0.7,10,0.5133333333333333,0.10187137859957414,576,0.4166666666666667,0.4,0.6333333333333333,0.48333333333333334,0.6333333333333333,0.0031907081604003905,0.001373624801635742
,0.001,0.7,20,0.43,0.10666666666666669,689,0.25,0.3833333333333333,0.55,0.45,0.5166666666666667,0.0031885623931884764,0.001363229751586914
,0.001,0.7,50,0.5233333333333333,0.02905932629027116,537,0.5333333333333333,0.55,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.0032545089721679687,0.0013844490051269532
,0.001,0.9,5,0.4033333333333333,0.05906681715556451,769,0.4166666666666667,0.4,0.3,0.48333333333333334,0.4166666666666667,0.003152275085449219,0.001381254196166992
