param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.39,0.12719189352225943,705,0.3,0.4666666666666667,0.5,0.18333333333333335,0.5,0.0027684688568115233,0.0011812686920166016
,0.001,0.1,10,0.32666666666666666,0.11185307823708346,785,0.4,0.3,0.25,0.18333333333333335,0.5,0.0027252197265625,0.0011592388153076171
,0.001,0.1,20,0.3433333333333334,0.14590712418826193,769,0.3833333333333333,0.4666666666666667,0.26666666666666666,0.1,0.5,0.0027337074279785156,0.0011766910552978515
,0.001,0.1,50,0.45999999999999996,0.12183777921664707,577,0.43333333333333335,0.7,0.4,0.3666666666666667,0.4,0.0028009414672851562,0.0011858940124511719
,0.001,0.3,5,0.39,0.12719189352225943,705,0.3,0.4666666666666667,0.5,0.18333333333333335,0.5,0.0027881622314453124,0.0012042999267578125
,0.001,0.3,10,0.32666666666666666,0.11185307823708346,785,0.4,0.3,0.25,0.18333333333333335,0.5,0.0027923583984375,0.0011792182922363281
,0.001,0.3,20,0.3433333333333334,0.14590712418826193,769,0.3833333333333333,0.4666666666666667,0.26666666666666666,0.1,0.5,0.0027307987213134764,0.001158905029296875
,0.001,0.3,50,0.45999999999999996,0.12183777921664707,577,0.43333333333333335,0.7,0.4,0.3666666666666667,0.4,0.0027564525604248046,0.0011662960052490235
,0.001,0.5,5,0.39,0.12719189352225943,705,0.3,0.4666666666666667,0.5,0.18333333333333335,0.5,0.0028234481811523437,0.0012021541595458984
,0.001,0.5,10,0.32666666666666666,0.11185307823708346,785,0.4,0.3,0.25,0.18333333333333335,0.5,0.0026882648468017577,0.0011700630187988282
,0.001,0.5,20,0.3433333333333334,0.14590712418826193,769,0.3833333333333333,0.4666666666666667,0.26666666666666666,0.1,0.5,0.0027614593505859374,0.0011857032775878906
,0.001,0.5,50,0.45999999999999996,0.12183777921664707,577,0.43333333333333335,0.7,0.4,0.3666666666666667,0.4,0.0027235984802246095,0.0011586189270019532
,0.001,0.7,5,0.39,0.12719189352225943,705,0.3,0.4666666666666667,0.5,0.18333333333333335,0.5,0.0027934551239013673,0.0011787891387939453
