feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr16_68838368_69397102,0.118308,False,0.346542,True
chr15_22163893_32511475,0.97802,False,0.298725,True
chr3_196908262_196937230,12.64242,True,0.291177,True
chr12_36739877_67332062,0.048385,False,0.258243,True
chr1_149369522_149394958,2.055398,False,0.257113,True
chr12_67337260_132389367,0.19703,False,0.255818,True
chr16_68710277_68751390,0.112313,False,0.248067,True
chr15_20307869_21982746,1.139852,False,0.235677,True
chr16_28087_14817706,0.521197,False,0.235548,True
chr1_199087690_199111062,0.25548,False,0.232733,True
chr5_69274433_96603723,8.043228,False,0.218346,True
chr6_32732764_32738443,0.913384,False,0.209171,True
chr11_89400624_134432265,0.040847,False,0.208758,True
chr12_9528590_9585156,0.047332,False,0.202238,True
chr16_45058242_54336421,0.006115,False,0.197251,True
chr8_28208003_35676140,4.610594,False,0.196529,True
chr17_77535412_78653545,9.670667,False,0.192036,True
chr22_24263116_37678070,0.122897,False,0.181723,True
chr5_96637773_180644810,1.384009,False,0.181102,True
chr1_244693374_245014643,1.65895,False,0.175631,True
chr15_18657388_18683110,1.07677,False,0.174775,False
chr22_15433500_22665928,0.46508,False,0.174698,False
chr3_164112881_193467200,7.220589,False,0.172001,False
chr6_32766023_91964331,0.009227,False,0.169894,False
chr20_29306447_40052114,0.171229,False,0.166615,False
chr17_403833_446414,8.773323,False,0.166344,False
chr1_72489681_72620747,4.536098,False,0.165788,False
chr6_92035339_170943103,2.810558,False,0.164809,False
chr16_54390012_68679377,0.001236,False,0.159059,False
chr14_22022060_73047267,0.408615,False,0.158259,False
chr15_32523241_32594902,0.227402,False,0.158217,False
chr19_56816785_56859204,0.407001,False,0.15566,False
chr1_17030134_22668805,0.630452,False,0.154969,False
chr14_105602756_105630089,0.010653,False,0.154394,False
chr16_14956177_14988855,2.84728,False,0.153491,False
chr16_15039224_33875313,0.175838,False,0.150847,False
chr5_49619946_68850823,3.200041,False,0.150843,False
chr22_37683612_37705310,1.953537,False,0.148746,False
chr17_35286565_35427554,0.122678,False,0.147389,False
