param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.4133333333333334,0.11897712198383165,185
0.001,0.1,10,0.5166666666666667,0.09368979548370134,148
0.001,0.1,20,0.4633333333333334,0.15070206073943085,169
0.001,0.1,50,0.5733333333333334,0.14628738838327796,116
0.001,0.3,5,0.4133333333333334,0.11897712198383165,185
0.001,0.3,10,0.5166666666666667,0.09368979548370134,148
0.001,0.3,20,0.4633333333333334,0.15070206073943085,169
0.001,0.3,50,0.5733333333333334,0.14628738838327796,116
0.001,0.5,5,0.4133333333333334,0.11897712198383165,185
0.001,0.5,10,0.5166666666666667,0.09368979548370134,148
0.001,0.5,20,0.4633333333333334,0.15070206073943085,169
0.001,0.5,50,0.5733333333333334,0.14628738838327796,116
0.001,0.7,5,0.4133333333333334,0.11897712198383165,185
0.001,0.7,10,0.5166666666666667,0.09368979548370134,148
0.001,0.7,20,0.4633333333333334,0.15070206073943085,169
0.001,0.7,50,0.5733333333333334,0.14628738838327796,116
0.001,0.9,5,0.4133333333333334,0.11897712198383165,185
0.001,0.9,10,0.5166666666666667,0.09368979548370134,148
0.001,0.9,20,0.4633333333333334,0.15070206073943085,169
0.001,0.9,50,0.5733333333333334,0.14628738838327796,116
0.00359381,0.1,5,0.4133333333333334,0.11897712198383165,185
0.00359381,0.1,10,0.5166666666666667,0.09368979548370134,148
0.00359381,0.1,20,0.4633333333333334,0.15070206073943085,169
0.00359381,0.1,50,0.5733333333333334,0.14628738838327796,116
0.00359381,0.3,5,0.4133333333333334,0.11897712198383165,185
0.00359381,0.3,10,0.5166666666666667,0.09368979548370134,148
0.00359381,0.3,20,0.4633333333333334,0.15070206073943085,169
0.00359381,0.3,50,0.5733333333333334,0.14628738838327796,116
0.00359381,0.5,5,0.4133333333333334,0.11897712198383165,185
0.00359381,0.5,10,0.5166666666666667,0.09368979548370134,148
0.00359381,0.5,20,0.4633333333333334,0.15070206073943085,169
0.00359381,0.5,50,0.5733333333333334,0.14628738838327796,116
0.00359381,0.7,5,0.4133333333333334,0.11897712198383165,185
0.00359381,0.7,10,0.5166666666666667,0.09368979548370134,148
0.00359381,0.7,20,0.4633333333333334,0.15070206073943085,169
0.00359381,0.7,50,0.5733333333333334,0.14628738838327796,116
0.00359381,0.9,5,0.4133333333333334,0.11897712198383165,185
0.00359381,0.9,10,0.5166666666666667,0.09368979548370134,148
0.00359381,0.9,20,0.4633333333333334,0.15070206073943085,169
0.00359381,0.9,50,0.5733333333333334,0.14628738838327796,116
0.0129155,0.1,5,0.5633333333333332,0.1674647558277396,134
0.0129155,0.1,10,0.7266666666666667,0.1231981240838422,24
0.0129155,0.1,20,0.6366666666666666,0.16377491328717664,94
0.0129155,0.1,50,0.6666666666666667,0.12952906151816965,70
0.0129155,0.3,5,0.4133333333333334,0.11897712198383165,185
0.0129155,0.3,10,0.5166666666666667,0.09368979548370134,148
0.0129155,0.3,20,0.4633333333333334,0.15070206073943085,169
0.0129155,0.3,50,0.5733333333333334,0.14628738838327796,116
0.0129155,0.5,5,0.4133333333333334,0.11897712198383165,185
0.0129155,0.5,10,0.5166666666666667,0.09368979548370134,148
0.0129155,0.5,20,0.4633333333333334,0.15070206073943085,169
0.0129155,0.5,50,0.5733333333333334,0.14628738838327796,116
0.0129155,0.7,5,0.4133333333333334,0.11897712198383165,185
0.0129155,0.7,10,0.5166666666666667,0.09368979548370134,148
0.0129155,0.7,20,0.4633333333333334,0.15070206073943085,169
0.0129155,0.7,50,0.5733333333333334,0.14628738838327796,116
0.0129155,0.9,5,0.4133333333333334,0.11897712198383165,185
0.0129155,0.9,10,0.5166666666666667,0.09368979548370134,148
0.0129155,0.9,20,0.4633333333333334,0.15070206073943085,169
0.0129155,0.9,50,0.5733333333333334,0.14628738838327796,116
0.0464159,0.1,5,0.6666666666666666,0.16964014199999297,73
0.0464159,0.1,10,0.65,0.09775252199076788,79
0.0464159,0.1,20,0.7066666666666667,0.20672042311618205,49
0.0464159,0.1,50,0.7033333333333334,0.12534397117975443,53
0.0464159,0.3,5,0.6900000000000001,0.19765289440498127,60
0.0464159,0.3,10,0.6533333333333333,0.18116904322268254,76
0.0464159,0.3,20,0.65,0.17029386365926402,79
0.0464159,0.3,50,0.6666666666666667,0.18529256146249728,70
0.0464159,0.5,5,0.5566666666666666,0.14892205269125786,136
0.0464159,0.5,10,0.5466666666666666,0.12797569213634977,139
0.0464159,0.5,20,0.61,0.1733974240485327,103
0.0464159,0.5,50,0.6466666666666667,0.1872016144279863,82
0.0464159,0.7,5,0.4133333333333334,0.11897712198383165,185
0.0464159,0.7,10,0.5166666666666667,0.09368979548370134,148
0.0464159,0.7,20,0.4633333333333334,0.15070206073943085,169
0.0464159,0.7,50,0.5733333333333334,0.14628738838327796,116
0.0464159,0.9,5,0.4133333333333334,0.11897712198383165,185
0.0464159,0.9,10,0.5166666666666667,0.09368979548370134,148
0.0464159,0.9,20,0.4633333333333334,0.15070206073943085,169
0.0464159,0.9,50,0.5733333333333334,0.14628738838327796,116
0.16681,0.1,5,0.5466666666666666,0.15930404193798028,139
0.16681,0.1,10,0.5700000000000001,0.1175679472569893,132
0.16681,0.1,20,0.7066666666666667,0.20672042311618205,49
0.16681,0.1,50,0.7066666666666667,0.1695090951345483,49
0.16681,0.3,5,0.6733333333333332,0.18030837781731365,69
0.16681,0.3,10,0.6633333333333333,0.05617433182117572,75
0.16681,0.3,20,0.7266666666666667,0.18932629094883904,24
0.16681,0.3,50,0.72,0.10821788720498618,46
0.16681,0.5,5,0.7066666666666667,0.18517259216441537,49
0.16681,0.5,10,0.72,0.14583095236151572,46
0.16681,0.5,20,0.7033333333333333,0.1839081896551163,59
0.16681,0.5,50,0.7033333333333334,0.1403962645910179,53
0.16681,0.7,5,0.6666666666666667,0.166332999331662,70
0.16681,0.7,10,0.6299999999999999,0.14847371634213388,97
0.16681,0.7,20,0.6466666666666667,0.18541245313564506,82
0.16681,0.7,50,0.6466666666666667,0.13880441875771343,82
0.16681,0.9,5,0.6866666666666668,0.16309506430300091,61
0.16681,0.9,10,0.6366666666666666,0.2077391526784384,94
0.16681,0.9,20,0.6433333333333333,0.16282232989093084,91
0.16681,0.9,50,0.65,0.18378731669453627,79
0.599484,0.1,5,0.5533333333333333,0.1142122779934121,138
0.599484,0.1,10,0.61,0.16950909513454826,103
0.599484,0.1,20,0.7233333333333334,0.1481740718059525,36
0.599484,0.1,50,0.7433333333333333,0.1711399687065792,10
0.599484,0.3,5,0.6266666666666667,0.15797327481430384,98
0.599484,0.3,10,0.6466666666666667,0.1836058580522722,82
0.599484,0.3,20,0.7833333333333333,0.16397831834998458,2
0.599484,0.3,50,0.7233333333333333,0.15691469727919763,39
0.599484,0.5,5,0.6466666666666667,0.15107025591499548,82
0.599484,0.5,10,0.7033333333333334,0.14429907214608909,53
0.599484,0.5,20,0.7633333333333334,0.16275407487644938,5
0.599484,0.5,50,0.74,0.1284955684493092,17
0.599484,0.7,5,0.6266666666666667,0.1167142760000773,98
0.599484,0.7,10,0.7266666666666666,0.15867506980549206,35
0.599484,0.7,20,0.7066666666666668,0.18396859635395507,48
0.599484,0.7,50,0.7633333333333334,0.18541245313564506,5
0.599484,0.9,5,0.56,0.19905331502444826,135
