param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5133333333333334,0.08844332774281065,185
0.001,0.1,10,0.5766666666666667,0.02905932629027114,137
0.001,0.1,20,0.5266666666666667,0.1477986618493024,169
0.001,0.1,50,0.5566666666666666,0.1231981240838422,153
0.001,0.3,5,0.5133333333333334,0.08844332774281065,185
0.001,0.3,10,0.5766666666666667,0.02905932629027114,137
0.001,0.3,20,0.5266666666666667,0.1477986618493024,169
0.001,0.3,50,0.5566666666666666,0.1231981240838422,153
0.001,0.5,5,0.5133333333333334,0.08844332774281065,185
0.001,0.5,10,0.5766666666666667,0.02905932629027114,137
0.001,0.5,20,0.5266666666666667,0.1477986618493024,169
0.001,0.5,50,0.5566666666666666,0.1231981240838422,153
0.001,0.7,5,0.5133333333333334,0.08844332774281065,185
0.001,0.7,10,0.5766666666666667,0.02905932629027114,137
0.001,0.7,20,0.5266666666666667,0.1477986618493024,169
0.001,0.7,50,0.5566666666666666,0.1231981240838422,153
0.001,0.9,5,0.5133333333333334,0.08844332774281065,185
0.001,0.9,10,0.5766666666666667,0.02905932629027114,137
0.001,0.9,20,0.5266666666666667,0.1477986618493024,169
0.001,0.9,50,0.5566666666666666,0.1231981240838422,153
0.00359381,0.1,5,0.5133333333333334,0.08844332774281065,185
0.00359381,0.1,10,0.5766666666666667,0.02905932629027114,137
0.00359381,0.1,20,0.5266666666666667,0.1477986618493024,169
0.00359381,0.1,50,0.5566666666666666,0.1231981240838422,153
0.00359381,0.3,5,0.5133333333333334,0.08844332774281065,185
0.00359381,0.3,10,0.5766666666666667,0.02905932629027114,137
0.00359381,0.3,20,0.5266666666666667,0.1477986618493024,169
0.00359381,0.3,50,0.5566666666666666,0.1231981240838422,153
0.00359381,0.5,5,0.5133333333333334,0.08844332774281065,185
0.00359381,0.5,10,0.5766666666666667,0.02905932629027114,137
0.00359381,0.5,20,0.5266666666666667,0.1477986618493024,169
0.00359381,0.5,50,0.5566666666666666,0.1231981240838422,153
0.00359381,0.7,5,0.5133333333333334,0.08844332774281065,185
0.00359381,0.7,10,0.5766666666666667,0.02905932629027114,137
0.00359381,0.7,20,0.5266666666666667,0.1477986618493024,169
0.00359381,0.7,50,0.5566666666666666,0.1231981240838422,153
0.00359381,0.9,5,0.5133333333333334,0.08844332774281065,185
0.00359381,0.9,10,0.5766666666666667,0.02905932629027114,137
0.00359381,0.9,20,0.5266666666666667,0.1477986618493024,169
0.00359381,0.9,50,0.5566666666666666,0.1231981240838422,153
0.0129155,0.1,5,0.6466666666666667,0.1446835627614047,128
0.0129155,0.1,10,0.7066666666666667,0.1562049935181331,58
0.0129155,0.1,20,0.77,0.12220201853215573,9
0.0129155,0.1,50,0.7633333333333333,0.13474255287605158,16
