param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6533333333333333,0.09153020145163988,26,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.55,0.5333333333333333,0.12660651206970214,0.0015363216400146485
,10,0.7066666666666667,0.13482498944104454,19,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.45,0.12708258628845215,0.0015480995178222656
,15,0.7233333333333334,0.05830951894845301,8,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12745146751403807,0.0015575885772705078
,20,0.74,0.06548960901462834,3,0.7333333333333334,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12716217041015626,0.0015656471252441407
,30,0.7233333333333334,0.07498147919467996,8,0.65,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1269838333129883,0.001561594009399414
,50,0.72,0.07845734863959881,14,0.6333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12695960998535155,0.0015583515167236328
,75,0.7,0.062360956446232386,22,0.6333333333333333,0.8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.12651987075805665,0.0015593528747558593
,100,0.6466666666666667,0.059066817155564486,29,0.55,0.7,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.12596678733825684,0.0015576839447021484
0.1,5,0.6533333333333333,0.09153020145163988,26,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.55,0.5333333333333333,0.1267885684967041,0.0017911911010742188
0.1,10,0.7066666666666667,0.13482498944104454,19,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.45,0.1262589931488037,0.0015491962432861329
0.1,15,0.7233333333333334,0.05830951894845301,8,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12618565559387207,0.001547861099243164
0.1,20,0.74,0.06548960901462834,3,0.7333333333333334,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1265322208404541,0.001552248001098633
0.1,30,0.7233333333333334,0.07498147919467996,8,0.65,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12754011154174805,0.0015533447265625
0.1,50,0.72,0.07845734863959881,14,0.6333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1276778221130371,0.0015570640563964844
0.1,75,0.7,0.062360956446232386,22,0.6333333333333333,0.8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.12769079208374023,0.001559305191040039
0.1,100,0.6466666666666667,0.059066817155564486,29,0.55,0.7,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.12711925506591798,0.001550436019897461
0.2,5,0.6533333333333333,0.09153020145163988,26,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.55,0.5333333333333333,0.12759556770324706,0.0015438079833984375
0.2,10,0.7066666666666667,0.13482498944104454,19,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.45,0.12678537368774415,0.0015482425689697266
0.2,15,0.7433333333333333,0.06879922480183431,2,0.7333333333333334,0.8166666666666667,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1266165256500244,0.001565837860107422
0.2,20,0.74,0.06548960901462834,3,0.7333333333333334,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12649965286254883,0.0015384197235107423
0.2,30,0.7233333333333334,0.07498147919467996,8,0.65,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1263453483581543,0.001542806625366211
0.2,50,0.72,0.07845734863959881,14,0.6333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.126371431350708,0.0015468597412109375
0.2,75,0.7,0.062360956446232386,22,0.6333333333333333,0.8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.1260054588317871,0.0015621662139892578
0.2,100,0.6466666666666667,0.059066817155564486,29,0.55,0.7,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.12682757377624512,0.0016594886779785155
0.5,5,0.6333333333333334,0.12156388352540314,32,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.55,0.43333333333333335,0.12625370025634766,0.001547861099243164
0.5,10,0.6900000000000001,0.13767917618708922,25,0.7333333333333334,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.45,0.12588157653808593,0.0015488147735595703
0.5,15,0.7433333333333334,0.1098483803552272,1,0.7333333333333334,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.5333333333333333,0.12614498138427735,0.0015488147735595703
0.5,20,0.7233333333333334,0.05830951894845301,8,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.1258852005004883,0.0015479564666748048
0.5,30,0.74,0.061101009266077866,3,0.65,0.8,0.7166666666666667,0.8166666666666667,0.7166666666666667,0.12731623649597168,0.0015470504760742188
0.5,50,0.74,0.06548960901462834,3,0.7333333333333334,0.8,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.12761220932006836,0.0015449047088623047
0.5,75,0.72,0.05312459150169745,14,0.7333333333333334,0.8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.12595162391662598,0.0015533924102783202
0.5,100,0.72,0.05312459150169745,14,0.7333333333333334,0.8,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.1259988784790039,0.0015509605407714843
