feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr11_89400624_134432265,2.001664,False,0.2057,True
chr16_68838368_69397102,0.000306,False,0.158236,True
chr15_18657388_18683110,2.612769,False,0.151783,True
chr12_36739877_67332062,0.048385,False,0.149237,True
chr22_37683612_37705310,4.158074,False,0.128918,True
chr1_149369522_149394958,2.391678,False,0.118618,True
chr5_96637773_180644810,1.384758,False,0.116463,True
chr15_22163893_32511475,0.127127,False,0.114398,True
chr15_739595_18454050,2.375068,False,0.112154,True
chr16_15039224_33875313,0.071338,False,0.111483,True
chr15_32523241_32594902,0.6338,False,0.103937,True
chr3_586636_75535753,0.033275,False,0.103124,True
chr16_28087_14817706,0.983814,False,0.100861,True
chr12_9528590_9585156,0.000118,False,0.100614,True
chr5_69274433_96603723,9.511057,False,0.099976,True
chr17_60204302_60347930,1.876826,False,0.089552,True
chr6_32766023_91964331,0.874532,False,0.087273,True
chr20_29306447_40052114,1.259815,False,0.084314,True
chr6_92035339_170943103,8.256259,False,0.08007,True
chr6_32732764_32738443,0.732315,False,0.076377,True
chr16_68710277_68751390,0.77102,False,0.075585,True
chr23_3229_45135,0.167797,False,0.074428,True
chr3_193476462_196656506,6.564101,False,0.072716,True
chr4_190887518_191165971,2.597035,False,0.071616,True
chr3_39066_478718,1.117475,False,0.06984,True
chr15_20307869_21982746,0.43337,False,0.069195,True
chr10_115544_38563575,0.733607,False,0.067323,True
chr16_14956177_14988855,2.606133,False,0.066926,True
chr16_45058242_54336421,0.060168,False,0.065529,True
chr12_67337260_132389367,0.080254,False,0.064825,True
chr3_196908262_196937230,9.219106,False,0.062524,True
chr22_37717564_49509094,1.231382,False,0.061566,True
chr16_69417987_69744010,1.679206,False,0.060241,True
chr1_72489681_72620747,1.538322,False,0.05669,True
chr17_2361350_18868037,4.178659,False,0.056563,True
chr23_90837054_91203848,0.080329,False,0.055927,True
chr6_655129_1435871,0.59458,False,0.054546,True
chr16_54390012_68679377,0.127711,False,0.052454,True
chr18_4316_76110964,5.278387,False,0.046126,True
chr11_5742476_5762182,0.236316,False,0.045576,True
chr17_403833_446414,4.447272,False,0.042206,True
chr17_22399576_27351012,1.132634,False,0.042108,True
chr15_53166_592121,3.091122,False,0.040492,True
chr3_196947293_199383479,5.941795,False,0.037455,True
chr17_77535412_78653545,3.917187,False,0.036624,True
chr20_8747_12478772,0.002158,False,0.036465,True
chr14_105602756_105630089,2.048641,False,0.033634,True
chr1_199087690_199111062,0.714609,False,0.033542,True
chr4_70334625_74719357,0.046613,False,0.033303,True
chr7_141989305_143302267,0.024627,False,0.032682,False
chr7_143526118_158617983,0.816958,False,0.032682,True
chr14_22022060_73047267,0.138257,False,0.032096,False
chr17_77442683_77503685,7.851085,False,0.031129,False
chr11_70519863_70552702,0.361148,False,0.030698,False
chr22_24263116_37678070,1.12756,False,0.03027,False
chr1_17030134_22668805,2.062828,False,0.029234,False
chr15_32605086_100282819,0.723526,False,0.028453,False
chr17_43036086_60196060,2.519354,False,0.026763,False
chr19_20422576_20493401,1.086022,False,0.024912,False
chr13_18194527_18354969,0.233044,False,0.022882,False
chr3_163997236_164023510,0.25264,False,0.020341,False
chr2_91057159_91321476,1.970112,False,0.020317,False
chr1_149579637_149598429,0.600974,False,0.019978,False
chr21_13334960_13435755,1.561355,False,0.019237,False
chr23_52844235_66511655,0.020408,False,0.019116,False
chr22_15433500_22665928,4.28044,False,0.016471,False
chr3_75845446_90391698,0.509561,False,0.015456,False
chr11_70562838_89296560,0.00688,False,0.014852,False
chr23_91365063_92103804,0.134862,False,0.014613,False
chr19_3363749_20383210,0.430091,False,0.013883,False
chr1_193480150_193527058,0.063929,False,0.013836,False
chr1_245054641_245121447,0.43369,False,0.01297,False
chr22_246150_15013982,0.640446,False,0.01243,False
chr17_20569693_20596699,2.317333,False,0.012309,False
chr12_36160215_36244407,0.010238,False,0.010879,False
chr4_93240865_190844427,0.16391,False,0.009886,False
chr17_41983407_42049540,4.949694,False,0.009775,False
chr12_412868_427816,1.651374,False,0.008904,False
chr17_35286565_35427554,0.227611,False,0.008528,False
chr2_131945577_132196569,0.047263,False,0.008131,False
chr21_9896630_10198129,2.525475,False,0.007876,False
chr19_32545047_34430432,0.6295,False,0.007629,False
chr23_91234699_91344716,2.531202,False,0.007341,False
chr1_1676445_1703748,0.005039,False,0.006964,False
chr9_153131_40520747,0.010817,False,0.006963,False
chr16_69763173_88690571,0.006745,False,0.006104,False
chr23_92209094_152935130,1.495325,False,0.005115,False
chr23_2979705_26516197,0.072041,False,0.00477,False
chr12_435020_9432943,0.257033,False,0.004193,False
chr1_3149648_3157982,2.362267,False,0.003548,False
chr6_1535319_30010234,0.007496,False,0.003404,False
chr11_55200744_55207305,0.380692,False,0.003009,False
chr6_30021894_32519935,0.683911,False,0.002805,False
