param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.7066666666666667,0.08069145624606804,22,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.5666666666666667,0.7,0.6014714717864991,0.02111048698425293
sqrt,1,10,0.7033333333333334,0.13678856352455462,24,0.7333333333333334,0.9166666666666667,0.7333333333333334,0.6333333333333333,0.5,0.6175872802734375,0.02108302116394043
sqrt,1,15,0.7,0.0960324019392529,26,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.6333333333333333,0.6,0.606086015701294,0.021181583404541016
sqrt,1,20,0.7,0.0767390962214756,26,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.6,0.6073376655578613,0.02118711471557617
sqrt,1,30,0.7633333333333333,0.04521553322083509,6,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.7333333333333334,0.8,0.6097299098968506,0.021047687530517577
sqrt,1,50,0.8,0.08563488385776753,2,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.65,0.8,0.6139512062072754,0.021101999282836913
sqrt,1,75,0.7266666666666668,0.07498147919467997,14,0.8166666666666667,0.6333333333333333,0.7333333333333334,0.65,0.8,0.6185036659240722,0.020982980728149414
sqrt,1,100,0.74,0.1147945023848171,11,0.9,0.7166666666666667,0.7333333333333334,0.55,0.8,0.6210061550140381,0.02105851173400879
sqrt,5,5,0.6266666666666667,0.11718930554164629,32,0.7166666666666667,0.65,0.7166666666666667,0.65,0.4,0.5945969581604004,0.02092766761779785
sqrt,5,10,0.7166666666666667,0.13944333775567927,18,0.8166666666666667,0.9166666666666667,0.5333333333333333,0.7166666666666667,0.6000000000000001,0.5989891529083252,0.02089557647705078
sqrt,5,15,0.7333333333333334,0.15456030825826175,13,0.9166666666666667,0.9,0.5333333333333333,0.7166666666666667,0.6000000000000001,0.5958420276641846,0.02103586196899414
sqrt,5,20,0.6866666666666666,0.11614167593456226,28,0.8333333333333333,0.6333333333333333,0.8166666666666667,0.55,0.6000000000000001,0.5992238521575928,0.02081270217895508
sqrt,5,30,0.7599999999999999,0.09104333522498437,9,0.8333333333333333,0.7166666666666667,0.8166666666666667,0.8333333333333333,0.6000000000000001,0.6006247043609619,0.021296167373657228
sqrt,5,50,0.7633333333333333,0.0661647774709307,6,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.6666666666666666,0.7,0.6007790565490723,0.020923042297363283
sqrt,5,75,0.7466666666666667,0.06091888960832356,10,0.7333333333333334,0.8166666666666667,0.8166666666666667,0.6666666666666666,0.7,0.6096733570098877,0.02102375030517578
sqrt,5,100,0.7066666666666667,0.11953614051360739,22,0.8166666666666667,0.8,0.7333333333333334,0.48333333333333334,0.7,0.6052134513854981,0.020898818969726562
0.3,1,5,0.6333333333333333,0.0567646212197547,30,0.6166666666666667,0.65,0.7333333333333334,0.5666666666666667,0.6,0.5999258518218994,0.02091212272644043
0.3,1,10,0.7033333333333334,0.13678856352455462,24,0.7333333333333334,0.9166666666666667,0.7333333333333334,0.6333333333333333,0.5,0.6048840045928955,0.021269750595092774
0.3,1,15,0.7166666666666667,0.09006170724070865,18,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.7166666666666667,0.6,0.6047416687011719,0.021120500564575196
0.3,1,20,0.7399999999999999,0.07498147919467994,12,0.8333333333333333,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.6081623554229736,0.021132707595825195
0.3,1,30,0.78,0.07408703590297624,4,0.9166666666666667,0.7166666666666667,0.7333333333333334,0.7333333333333334,0.8,0.6138693809509277,0.02103762626647949
0.3,1,50,0.78,0.06531972647421808,4,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.65,0.8,0.6255617141723633,0.021030235290527343
0.3,1,75,0.7266666666666666,0.08856886837057616,16,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.5666666666666667,0.8,0.6350883483886719,0.021045637130737305
0.3,1,100,0.7266666666666668,0.04784233364802442,14,0.7333333333333334,0.7166666666666667,0.7333333333333334,0.65,0.8,0.646319055557251,0.020954418182373046
0.3,5,5,0.63,0.07102425250887506,31,0.6333333333333333,0.65,0.7166666666666667,0.65,0.5,0.5886472225189209,0.020777797698974608
0.3,5,10,0.7166666666666667,0.13944333775567927,18,0.8166666666666667,0.9166666666666667,0.5333333333333333,0.7166666666666667,0.6000000000000001,0.5942615985870361,0.02101750373840332
0.3,5,15,0.7166666666666667,0.13743685418725535,18,0.8333333333333333,0.9,0.5333333333333333,0.7166666666666667,0.6000000000000001,0.601439094543457,0.02070918083190918
0.3,5,20,0.6866666666666666,0.11614167593456226,28,0.8333333333333333,0.6333333333333333,0.8166666666666667,0.55,0.6000000000000001,0.5997761726379395,0.02081756591796875
0.3,5,30,0.7933333333333334,0.1218377792166471,3,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.9166666666666667,0.6000000000000001,0.6006038188934326,0.020894670486450197
0.3,5,50,0.8133333333333335,0.08653836657164782,1,0.9166666666666667,0.9,0.7333333333333334,0.8166666666666667,0.7,0.6071435928344726,0.020905065536499023
0.3,5,75,0.7633333333333333,0.11990737165736637,6,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.5666666666666667,0.7,0.6142123222351075,0.020844173431396485
0.3,5,100,0.7233333333333333,0.054365021434333624,17,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.65,0.7,0.6214042663574219,0.020913314819335938
