param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.6033333333333333,0.11518101695447328,167
0.001,0.1,10,0.6366666666666667,0.14275075403575901,132
0.001,0.1,20,0.55,0.05868938953886337,185
0.001,0.1,50,0.6233333333333333,0.16418147141366335,150
0.001,0.3,5,0.6033333333333333,0.11518101695447328,167
0.001,0.3,10,0.6366666666666667,0.14275075403575901,132
0.001,0.3,20,0.55,0.05868938953886337,185
0.001,0.3,50,0.6233333333333333,0.16418147141366335,150
0.001,0.5,5,0.6033333333333333,0.11518101695447328,167
0.001,0.5,10,0.6366666666666667,0.14275075403575901,132
0.001,0.5,20,0.55,0.05868938953886337,185
0.001,0.5,50,0.6233333333333333,0.16418147141366335,150
0.001,0.7,5,0.6033333333333333,0.11518101695447328,167
0.001,0.7,10,0.6366666666666667,0.14275075403575901,132
0.001,0.7,20,0.55,0.05868938953886337,185
0.001,0.7,50,0.6233333333333333,0.16418147141366335,150
0.001,0.9,5,0.6033333333333333,0.11518101695447328,167
0.001,0.9,10,0.6366666666666667,0.14275075403575901,132
0.001,0.9,20,0.55,0.05868938953886337,185
0.001,0.9,50,0.6233333333333333,0.16418147141366335,150
0.00359381,0.1,5,0.6033333333333333,0.11518101695447328,167
0.00359381,0.1,10,0.6366666666666667,0.14275075403575901,132
0.00359381,0.1,20,0.55,0.05868938953886337,185
0.00359381,0.1,50,0.6233333333333333,0.16418147141366335,150
0.00359381,0.3,5,0.6033333333333333,0.11518101695447328,167
0.00359381,0.3,10,0.6366666666666667,0.14275075403575901,132
0.00359381,0.3,20,0.55,0.05868938953886337,185
0.00359381,0.3,50,0.6233333333333333,0.16418147141366335,150
0.00359381,0.5,5,0.6033333333333333,0.11518101695447328,167
0.00359381,0.5,10,0.6366666666666667,0.14275075403575901,132
0.00359381,0.5,20,0.55,0.05868938953886337,185
0.00359381,0.5,50,0.6233333333333333,0.16418147141366335,150
0.00359381,0.7,5,0.6033333333333333,0.11518101695447328,167
0.00359381,0.7,10,0.6366666666666667,0.14275075403575901,132
0.00359381,0.7,20,0.55,0.05868938953886337,185
0.00359381,0.7,50,0.6233333333333333,0.16418147141366335,150
0.00359381,0.9,5,0.6033333333333333,0.11518101695447328,167
