param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.0032802104949951174,0.0013933658599853515
,0.001,0.1,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.003213834762573242,0.0013881683349609374
,0.001,0.1,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.0033099174499511717,0.0014115333557128905
,0.001,0.1,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.0032367706298828125,0.0013983726501464843
,0.001,0.3,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.0032183170318603516,0.0013863086700439454
,0.001,0.3,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.0032403945922851564,0.0013968467712402344
,0.001,0.3,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.003326082229614258,0.0013895988464355468
,0.001,0.3,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.0032396793365478517,0.0014002799987792968
,0.001,0.5,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.00321807861328125,0.001401996612548828
,0.001,0.5,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.0032510757446289062,0.0013956546783447266
,0.001,0.5,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.0032288551330566405,0.0014063358306884766
,0.001,0.5,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.003264045715332031,0.0013912677764892577
,0.001,0.7,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.003238344192504883,0.0013861656188964844
,0.001,0.7,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.0032833099365234377,0.0013997077941894532
,0.001,0.7,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.0032386302947998045,0.0014023303985595704
,0.001,0.7,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.0032516956329345704,0.001398611068725586
,0.001,0.9,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.003206300735473633,0.001375579833984375
,0.001,0.9,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.003271007537841797,0.001387786865234375
,0.001,0.9,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.0032300472259521483,0.0013993740081787109
,0.001,0.9,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.003266716003417969,0.001397848129272461
,0.00359381,0.1,5,0.4833333333333334,0.1509230856356236,737,0.5166666666666667,0.55,0.4,0.25,0.7,0.003671884536743164,0.0013769149780273437
,0.00359381,0.1,10,0.5133333333333333,0.16445195178058677,638,0.6166666666666667,0.6,0.4,0.25,0.7,0.0037195682525634766,0.0014005661010742187
,0.00359381,0.1,20,0.5466666666666666,0.13880441875771343,581,0.45,0.5166666666666667,0.4,0.5666666666666667,0.8,0.0037061691284179686,0.001401805877685547
,0.00359381,0.1,50,0.6299999999999999,0.055176484524156154,506,0.5333333333333333,0.6166666666666667,0.65,0.65,0.7,0.003695964813232422,0.0013970375061035157
