param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.3933333333333334,0.13441230102437302,753,0.4,0.2,0.5833333333333334,0.3,0.48333333333333334,0.0032460689544677734,0.0014713764190673827
,0.001,0.1,10,0.53,0.12445436468396313,541,0.4,0.3833333333333333,0.5833333333333334,0.7166666666666667,0.5666666666666667,0.0032142162322998046,0.0013875961303710938
,0.001,0.1,20,0.34,0.17403703309608817,785,0.3833333333333333,0.0,0.4666666666666667,0.3833333333333333,0.4666666666666667,0.0032059192657470704,0.001377248764038086
,0.001,0.1,50,0.4833333333333333,0.18559214542766744,621,0.55,0.43333333333333335,0.5333333333333333,0.7333333333333334,0.16666666666666666,0.0032073974609375,0.0013851642608642579
,0.001,0.3,5,0.3933333333333334,0.13441230102437302,753,0.4,0.2,0.5833333333333334,0.3,0.48333333333333334,0.0032552242279052734,0.001378345489501953
,0.001,0.3,10,0.53,0.12445436468396313,541,0.4,0.3833333333333333,0.5833333333333334,0.7166666666666667,0.5666666666666667,0.003224802017211914,0.001377439498901367
,0.001,0.3,20,0.34,0.17403703309608817,785,0.3833333333333333,0.0,0.4666666666666667,0.3833333333333333,0.4666666666666667,0.003192424774169922,0.001386880874633789
,0.001,0.3,50,0.4833333333333333,0.18559214542766744,621,0.55,0.43333333333333335,0.5333333333333333,0.7333333333333334,0.16666666666666666,0.0031835079193115235,0.0013936519622802734
,0.001,0.5,5,0.3933333333333334,0.13441230102437302,753,0.4,0.2,0.5833333333333334,0.3,0.48333333333333334,0.0032855510711669923,0.0013869762420654296
,0.001,0.5,10,0.53,0.12445436468396313,541,0.4,0.3833333333333333,0.5833333333333334,0.7166666666666667,0.5666666666666667,0.003194856643676758,0.0013770580291748047
,0.001,0.5,20,0.34,0.17403703309608817,785,0.3833333333333333,0.0,0.4666666666666667,0.3833333333333333,0.4666666666666667,0.003201150894165039,0.0013769149780273437
,0.001,0.5,50,0.4833333333333333,0.18559214542766744,621,0.55,0.43333333333333335,0.5333333333333333,0.7333333333333334,0.16666666666666666,0.0032013893127441407,0.001383829116821289
