param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6566666666666665,0.09104333522498442,24,0.5333333333333333,0.6333333333333333,0.65,0.8166666666666667,0.65,0.7491206645965576,0.026526498794555663
sqrt,1,10,0.71,0.15477582354991865,9,0.6166666666666667,0.9,0.7333333333333334,0.8333333333333333,0.4666666666666667,0.5411731719970703,0.01848769187927246
sqrt,1,15,0.7133333333333333,0.12083045973594575,4,0.6166666666666667,0.7333333333333334,0.7333333333333334,0.9166666666666667,0.5666666666666667,0.532563591003418,0.018767070770263673
sqrt,1,20,0.7133333333333334,0.10873004286866729,3,0.6166666666666667,0.65,0.7333333333333334,0.9166666666666667,0.65,0.5311287879943848,0.018627452850341796
sqrt,1,30,0.6799999999999999,0.09966610925150701,19,0.5333333333333333,0.65,0.7333333333333334,0.8333333333333333,0.65,0.5374057292938232,0.01866002082824707
sqrt,1,50,0.7133333333333333,0.07180219742846004,4,0.6166666666666667,0.65,0.7333333333333334,0.8166666666666667,0.75,0.5406344413757325,0.01810111999511719
sqrt,1,75,0.6966666666666667,0.09741092797468306,11,0.5333333333333333,0.65,0.7333333333333334,0.8166666666666667,0.75,0.5433027744293213,0.018637657165527344
sqrt,1,100,0.6966666666666667,0.08192137151629673,11,0.5333333333333333,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.75,0.5485963821411133,0.01827077865600586
sqrt,5,5,0.5900000000000001,0.1167142760000773,31,0.5333333333333333,0.5666666666666667,0.48333333333333334,0.8166666666666667,0.55,0.5226897716522216,0.018183135986328126
sqrt,5,10,0.64,0.04898979485566357,28,0.6166666666666667,0.65,0.65,0.7166666666666667,0.5666666666666667,0.5255700588226319,0.01875271797180176
sqrt,5,15,0.6566666666666666,0.07118052168020873,23,0.6166666666666667,0.75,0.65,0.7166666666666667,0.55,0.5248052597045898,0.01844954490661621
sqrt,5,20,0.6433333333333333,0.14243907079481,26,0.5333333333333333,0.65,0.5666666666666667,0.9166666666666667,0.55,0.5282651901245117,0.01842494010925293
sqrt,5,30,0.6933333333333334,0.09580071908799943,16,0.5333333333333333,0.65,0.7333333333333334,0.8166666666666667,0.7333333333333334,0.524317741394043,0.01819305419921875
sqrt,5,50,0.7299999999999999,0.10666666666666666,2,0.5333333333333333,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.8333333333333333,0.5318038940429688,0.018392038345336915
sqrt,5,75,0.7133333333333333,0.09797958971132711,4,0.5333333333333333,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8333333333333333,0.5312404632568359,0.017882585525512695
sqrt,5,100,0.68,0.08124038404635961,18,0.5333333333333333,0.65,0.7333333333333334,0.7333333333333334,0.75,0.5297318935394287,0.01831955909729004
0.3,1,5,0.6566666666666665,0.09104333522498442,24,0.5333333333333333,0.6333333333333333,0.65,0.8166666666666667,0.65,0.5239353179931641,0.018216514587402345
0.3,1,10,0.71,0.15477582354991865,9,0.6166666666666667,0.9,0.7333333333333334,0.8333333333333333,0.4666666666666667,0.5321644306182861,0.018621444702148438
0.3,1,15,0.7300000000000001,0.1279756921363498,1,0.6166666666666667,0.7333333333333334,0.8166666666666667,0.9166666666666667,0.5666666666666667,0.5351431369781494,0.019481468200683593
0.3,1,20,0.6933333333333334,0.12631530214330947,16,0.6166666666666667,0.65,0.7333333333333334,0.9166666666666667,0.55,0.5420258045196533,0.018796443939208984
0.3,1,30,0.6799999999999999,0.09966610925150701,19,0.5333333333333333,0.65,0.7333333333333334,0.8333333333333333,0.65,0.5426299571990967,0.01803898811340332
0.3,1,50,0.6966666666666667,0.07845734863959877,11,0.6166666666666667,0.65,0.65,0.7333333333333334,0.8333333333333333,0.5541440963745117,0.018097686767578124
0.3,1,75,0.6966666666666667,0.053124591501697425,11,0.6166666666666667,0.65,0.7333333333333334,0.7333333333333334,0.75,0.5649437427520752,0.018384790420532225
0.3,1,100,0.6599999999999999,0.07788880963698616,21,0.5333333333333333,0.65,0.7333333333333334,0.6333333333333333,0.75,0.5775932312011719,0.018284702301025392
0.3,5,5,0.5900000000000001,0.1167142760000773,31,0.5333333333333333,0.5666666666666667,0.48333333333333334,0.8166666666666667,0.55,0.5205074787139893,0.018526077270507812
0.3,5,10,0.64,0.04898979485566357,28,0.6166666666666667,0.65,0.65,0.7166666666666667,0.5666666666666667,0.524512767791748,0.018577384948730468
0.3,5,15,0.6366666666666667,0.05715476066494081,30,0.6,0.6666666666666666,0.65,0.7166666666666667,0.55,0.5216391563415528,0.01811642646789551
0.3,5,20,0.6599999999999999,0.13316656236958788,21,0.6166666666666667,0.65,0.5666666666666667,0.9166666666666667,0.55,0.5253995895385742,0.017952442169189453
0.3,5,30,0.6433333333333333,0.09809292646374773,26,0.5333333333333333,0.65,0.5666666666666667,0.8166666666666667,0.65,0.5285136699676514,0.018105697631835938
0.3,5,50,0.7133333333333333,0.11125546178852423,4,0.5333333333333333,0.65,0.7333333333333334,0.8166666666666667,0.8333333333333333,0.5351510047912598,0.018072128295898438
0.3,5,75,0.6966666666666667,0.08192137151629673,11,0.5333333333333333,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.75,0.5438976287841797,0.017929744720458985
0.3,5,100,0.7133333333333333,0.09510228411791403,4,0.5333333333333333,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.75,0.5601681709289551,0.018772649765014648
