param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.6433333333333333,0.14929463784372463,16,0.4166666666666667,0.75,0.5166666666666667,0.7333333333333334,0.8,0.008823585510253907,0.001410198211669922
0.01,0.1,20,0.6566666666666666,0.04546060565661952,12,0.6166666666666667,0.65,0.6,0.7166666666666667,0.7,0.007503938674926758,0.0012675762176513673
0.01,0.5,5,0.42000000000000004,0.12083045973594572,23,0.55,0.3,0.5,0.25,0.5,0.002790212631225586,0.0011675357818603516
0.01,0.5,20,0.4666666666666666,0.12516655570345722,21,0.35,0.45,0.3666666666666667,0.4666666666666667,0.7,0.0026342391967773436,0.0011301517486572265
0.01,0.9,5,0.42000000000000004,0.12083045973594572,23,0.55,0.3,0.5,0.25,0.5,0.0027321338653564452,0.0012206077575683595
0.01,0.9,20,0.4666666666666666,0.12516655570345722,21,0.35,0.45,0.3666666666666667,0.4666666666666667,0.7,0.0027620792388916016,0.0011902809143066405
0.1,0.1,5,0.7466666666666667,0.07408703590297623,1,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.75,0.7,0.028033733367919922,0.0014318466186523438
0.1,0.1,20,0.6599999999999999,0.1685229954635272,10,0.45,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.5,0.02765069007873535,0.0014622211456298828
0.1,0.5,5,0.71,0.09165151389911677,3,0.7333333333333334,0.55,0.7333333333333334,0.8333333333333333,0.7,0.0261812686920166,0.0013699054718017579
0.1,0.5,20,0.74,0.127627931460511,2,0.5333333333333333,0.7333333333333334,0.8166666666666667,0.9166666666666667,0.7,0.02618560791015625,0.001331329345703125
0.1,0.9,5,0.6033333333333334,0.12710450643291746,18,0.4166666666666667,0.75,0.5166666666666667,0.7333333333333334,0.6000000000000001,0.02307901382446289,0.001436614990234375
0.1,0.9,20,0.6766666666666667,0.07195677714974302,9,0.6166666666666667,0.6333333333333333,0.6166666666666667,0.7166666666666667,0.8,0.02122025489807129,0.0013737201690673829
1.0,0.1,5,0.6466666666666667,0.15326085243430193,15,0.8333333333333333,0.5166666666666667,0.55,0.8333333333333333,0.5,0.11357641220092773,0.001498842239379883
1.0,0.1,20,0.7000000000000001,0.11785113019775796,4,0.6333333333333333,0.7333333333333334,0.6166666666666667,0.9166666666666667,0.6,0.11272950172424316,0.0013396263122558594
1.0,0.5,5,0.6566666666666666,0.13148721948877345,12,0.7333333333333334,0.4666666666666667,0.55,0.8333333333333333,0.7,0.15159993171691893,0.0014632701873779296
1.0,0.5,20,0.7000000000000001,0.11498792207106898,4,0.6333333333333333,0.6333333333333333,0.7166666666666667,0.9166666666666667,0.6,0.1620955467224121,0.0017426490783691406
1.0,0.9,5,0.6900000000000001,0.09521904571390463,6,0.7333333333333334,0.55,0.6333333333333333,0.8333333333333333,0.7,0.18452863693237304,0.001600503921508789
1.0,0.9,20,0.68,0.1371941041817112,7,0.6333333333333333,0.6333333333333333,0.7166666666666667,0.9166666666666667,0.5,0.18712735176086426,0.001493215560913086
10.0,0.1,5,0.65,0.14605934866804426,14,0.8333333333333333,0.5333333333333333,0.43333333333333335,0.75,0.7,0.20260353088378907,0.0014248371124267578
10.0,0.1,20,0.6599999999999999,0.15369522511198005,10,0.7333333333333334,0.6333333333333333,0.5166666666666667,0.9166666666666667,0.5,0.20574522018432617,0.0014027118682861327
10.0,0.5,5,0.5966666666666667,0.14884742374510734,19,0.65,0.5166666666666667,0.3833333333333333,0.8333333333333333,0.6,0.4250448226928711,0.0015875816345214844
10.0,0.5,20,0.6233333333333333,0.1167142760000773,17,0.45,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6,0.42878293991088867,0.00147857666015625
10.0,0.9,5,0.56,0.18275666882497066,20,0.65,0.3333333333333333,0.3833333333333333,0.8333333333333333,0.6,0.559960412979126,0.001625823974609375
10.0,0.9,20,0.6799999999999999,0.11897712198383167,8,0.6333333333333333,0.6333333333333333,0.6166666666666667,0.9166666666666667,0.6,0.5535335540771484,0.0013684272766113282
