param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.5533333333333333,0.08124038404635958,15,0.55,0.45,0.5333333333333333,0.5333333333333333,0.7,0.0070668220520019535,0.001394796371459961
0.01,0.1,20,0.5966666666666667,0.16512621435334449,12,0.5666666666666667,0.6166666666666667,0.45,0.45,0.9,0.007174158096313476,0.0012883186340332032
0.01,0.5,5,0.4833333333333334,0.08692269873603531,21,0.4,0.3666666666666667,0.5166666666666667,0.5333333333333333,0.6,0.0029021263122558593,0.001392221450805664
0.01,0.5,20,0.45,0.14063348739819323,23,0.4,0.43333333333333335,0.26666666666666666,0.45,0.7,0.003103494644165039,0.0013097763061523438
0.01,0.9,5,0.4833333333333334,0.08692269873603531,21,0.4,0.3666666666666667,0.5166666666666667,0.5333333333333333,0.6,0.002809953689575195,0.0013226509094238282
0.01,0.9,20,0.45,0.14063348739819323,23,0.4,0.43333333333333335,0.26666666666666666,0.45,0.7,0.0026798248291015625,0.0011984825134277344
0.1,0.1,5,0.6533333333333333,0.10923979738782623,9,0.65,0.5333333333333333,0.55,0.8333333333333333,0.7,0.03124265670776367,0.0016004085540771485
0.1,0.1,20,0.7299999999999999,0.11125546178852426,1,0.65,0.6333333333333333,0.65,0.9166666666666667,0.8,0.028653955459594725,0.0013340473175048827
0.1,0.5,5,0.52,0.21612753436596438,17,0.55,0.2833333333333333,0.45,0.9166666666666667,0.4,0.03140735626220703,0.00140533447265625
0.1,0.5,20,0.7233333333333334,0.21018510360579262,2,0.65,0.8,0.3666666666666667,1.0,0.8,-0.19922895431518556,0.001426839828491211
0.1,0.9,5,0.6433333333333333,0.1088321847820967,11,0.45,0.7,0.7166666666666667,0.75,0.6,0.027061319351196288,0.001617097854614258
0.1,0.9,20,0.6533333333333333,0.1212893693244017,9,0.65,0.6166666666666667,0.45,0.75,0.8,0.030191898345947266,0.0016715049743652344
1.0,0.1,5,0.5466666666666666,0.1654623152798781,16,0.6333333333333333,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.8,0.11132946014404296,0.0016610145568847657
1.0,0.1,20,0.71,0.08069145624606804,4,0.65,0.6333333333333333,0.65,0.8166666666666667,0.8,0.11876115798950196,0.0013969898223876952
1.0,0.5,5,0.5199999999999999,0.07986099033807294,18,0.6333333333333333,0.45,0.4666666666666667,0.45,0.6000000000000001,0.18144869804382324,0.001344919204711914
1.0,0.5,20,0.6900000000000001,0.15513435037626797,6,0.65,0.6166666666666667,0.4666666666666667,0.9166666666666667,0.8,0.18269805908203124,0.001405048370361328
1.0,0.9,5,0.5166666666666667,0.06912147117775906,19,0.6333333333333333,0.45,0.55,0.45,0.5,0.22544989585876465,0.0013671875
1.0,0.9,20,0.6866666666666668,0.17807613852257442,7,0.7333333333333334,0.7166666666666667,0.3666666666666667,0.9166666666666667,0.7,0.22598366737365722,0.0014523029327392577
10.0,0.1,5,0.4866666666666667,0.18239152027072605,20,0.55,0.3666666666666667,0.26666666666666666,0.45,0.8,0.2200533390045166,0.0013515949249267578
10.0,0.1,20,0.6733333333333332,0.03741657386773943,8,0.65,0.6333333333333333,0.65,0.7333333333333334,0.7,0.22188739776611327,0.001402139663696289
10.0,0.5,5,0.5833333333333333,0.18318175552045446,13,0.6333333333333333,0.3666666666666667,0.5666666666666667,0.45,0.9,0.42534565925598145,0.0014493942260742187
10.0,0.5,20,0.7133333333333334,0.12445436468396313,3,0.5666666666666667,0.6333333333333333,0.65,0.8166666666666667,0.9,0.4168553829193115,0.0014697074890136718
10.0,0.9,5,0.5733333333333334,0.10984838035522722,14,0.6333333333333333,0.45,0.7333333333333334,0.45,0.6000000000000001,0.4668153762817383,0.0014274120330810547
10.0,0.9,20,0.71,0.15077577170531523,4,0.65,0.7166666666666667,0.4666666666666667,0.9166666666666667,0.8,0.4679712772369385,0.0014673709869384766
