param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.49333333333333335,0.08602325267042626,22,0.6333333333333333,0.4,0.45,0.43333333333333335,0.55,0.008072519302368164,0.0013531684875488282
0.01,0.1,20,0.6266666666666667,0.18785337071473826,16,0.8333333333333333,0.8166666666666667,0.35,0.65,0.48333333333333334,0.0077114105224609375,0.0013302326202392577
0.01,0.5,5,0.44333333333333336,0.2040152499746581,23,0.7333333333333334,0.35,0.6166666666666667,0.35,0.16666666666666666,0.0027749061584472655,0.0012395381927490234
0.01,0.5,20,0.55,0.11205157542647741,20,0.5833333333333334,0.6333333333333333,0.35,0.5166666666666667,0.6666666666666666,0.002769184112548828,0.001164722442626953
0.01,0.9,5,0.44333333333333336,0.2040152499746581,23,0.7333333333333334,0.35,0.6166666666666667,0.35,0.16666666666666666,0.0026587486267089845,0.00123291015625
0.01,0.9,20,0.55,0.11205157542647741,20,0.5833333333333334,0.6333333333333333,0.35,0.5166666666666667,0.6666666666666666,0.0027344226837158203,0.001349496841430664
0.1,0.1,5,0.6299999999999999,0.11125546178852426,15,0.65,0.6333333333333333,0.45,0.6166666666666667,0.8,0.026762914657592774,0.0013507843017578126
0.1,0.1,20,0.6933333333333334,0.05011098792790972,4,0.75,0.7166666666666667,0.6333333333333333,0.6333333333333333,0.7333333333333334,0.027074670791625975,0.0013071537017822266
0.1,0.5,5,0.65,0.08881941729649484,12,0.6333333333333333,0.6333333333333333,0.55,0.6166666666666667,0.8166666666666667,0.028933143615722655,0.0013877391815185548
0.1,0.5,20,0.6733333333333335,0.14854853303438129,7,0.8333333333333333,0.8,0.45,0.55,0.7333333333333334,0.029290103912353517,0.001341867446899414
0.1,0.9,5,0.58,0.13719410418171119,19,0.8166666666666667,0.4,0.5333333333333333,0.6166666666666667,0.5333333333333333,0.019613265991210938,0.001427602767944336
0.1,0.9,20,0.6233333333333333,0.19049642749639398,17,0.8333333333333333,0.8166666666666667,0.35,0.65,0.4666666666666667,0.019147539138793947,0.0014765262603759766
1.0,0.1,5,0.67,0.18147543451754938,10,0.7333333333333334,0.35,0.6333333333333333,0.7333333333333334,0.9,0.11125798225402832,0.0013789653778076172
1.0,0.1,20,0.7233333333333334,0.11185307823708343,2,0.75,0.7166666666666667,0.7,0.55,0.9,0.11763381958007812,0.0015438556671142577
1.0,0.5,5,0.6733333333333333,0.12978614889287857,8,0.65,0.55,0.55,0.7166666666666667,0.9,0.15486106872558594,0.0014613151550292968
1.0,0.5,20,0.7100000000000001,0.11766241729815194,3,0.75,0.7166666666666667,0.6333333333333333,0.55,0.9,0.15801568031311036,0.0013512134552001952
1.0,0.9,5,0.6733333333333333,0.12978614889287857,8,0.65,0.55,0.55,0.7166666666666667,0.9,0.21345300674438478,0.001444101333618164
1.0,0.9,20,0.6866666666666666,0.08393118874676114,6,0.7333333333333334,0.8,0.7,0.55,0.65,0.22137136459350587,0.0014847755432128907
10.0,0.1,5,0.5966666666666667,0.14391355429948605,18,0.7333333333333334,0.35,0.6333333333333333,0.7333333333333334,0.5333333333333333,0.21432218551635743,0.0014490127563476563
10.0,0.1,20,0.7433333333333334,0.06548960901462834,1,0.75,0.7166666666666667,0.8,0.6333333333333333,0.8166666666666667,0.21355509757995605,0.0013564586639404296
10.0,0.5,5,0.6366666666666666,0.14772346537440226,14,0.65,0.6333333333333333,0.5333333333333333,0.4666666666666667,0.9,0.12185721397399903,0.0013772964477539063
10.0,0.5,20,0.6566666666666666,0.13564659966250536,11,0.75,0.7166666666666667,0.45,0.55,0.8166666666666667,0.4672508239746094,0.0015087127685546875
10.0,0.9,5,0.6399999999999999,0.14552586635295384,13,0.65,0.6333333333333333,0.55,0.4666666666666667,0.9,0.5501546859741211,0.0013408184051513672
10.0,0.9,20,0.6933333333333334,0.14243907079481,4,0.75,0.7166666666666667,0.6333333333333333,0.4666666666666667,0.9,0.5599675178527832,0.0013964653015136718
