param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.48266024589538575,0.0211026668548584
sqrt,1,0.001,0.1,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.49370594024658204,0.02099637985229492
sqrt,1,0.001,0.1,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.4946613311767578,0.02129220962524414
sqrt,1,0.001,0.1,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49870524406433103,0.020898199081420897
sqrt,1,0.001,0.3,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4833206653594971,0.02100033760070801
sqrt,1,0.001,0.3,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.4868290424346924,0.021027278900146485
sqrt,1,0.001,0.3,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.49338040351867674,0.021149110794067384
sqrt,1,0.001,0.3,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49901561737060546,0.021097993850708006
sqrt,1,0.001,0.5,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4851036548614502,0.021036577224731446
sqrt,1,0.001,0.5,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48946523666381836,0.020897817611694337
sqrt,1,0.001,0.5,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.49625377655029296,0.02103114128112793
sqrt,1,0.001,0.5,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.4985109806060791,0.021233844757080077
sqrt,1,0.001,0.7,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4788867473602295,0.02059483528137207
sqrt,1,0.001,0.7,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.46955094337463377,0.020264434814453124
sqrt,1,0.001,0.7,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.47907075881958006,0.02066149711608887
sqrt,1,0.001,0.7,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49806785583496094,0.021121740341186523
sqrt,1,0.001,0.9,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4843484878540039,0.020840215682983398
sqrt,1,0.001,0.9,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48747568130493163,0.021047496795654298
sqrt,1,0.001,0.9,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.49425554275512695,0.021186065673828126
sqrt,1,0.001,0.9,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49945850372314454,0.021191883087158202
sqrt,1,0.00359381,0.1,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4844466209411621,0.02085709571838379
sqrt,1,0.00359381,0.1,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48793630599975585,0.020958900451660156
sqrt,1,0.00359381,0.1,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.4971407413482666,0.02116532325744629
sqrt,1,0.00359381,0.1,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49962029457092283,0.021143388748168946
sqrt,1,0.00359381,0.3,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4861917495727539,0.02103433609008789
sqrt,1,0.00359381,0.3,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.4898491382598877,0.020880699157714844
sqrt,1,0.00359381,0.3,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.49593505859375,0.021059751510620117
sqrt,1,0.00359381,0.3,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.49981226921081545,0.020965766906738282
sqrt,1,0.00359381,0.5,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4839958667755127,0.021050024032592773
sqrt,1,0.00359381,0.5,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48087468147277834,0.020230722427368165
sqrt,1,0.00359381,0.5,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.47942633628845216,0.02096099853515625
sqrt,1,0.00359381,0.5,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.4827735424041748,0.020153570175170898
sqrt,1,0.00359381,0.7,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.4847986698150635,0.020862007141113283
sqrt,1,0.00359381,0.7,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.4878420829772949,0.021155881881713866
sqrt,1,0.00359381,0.7,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.4975170135498047,0.02145247459411621
sqrt,1,0.00359381,0.7,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.5001785755157471,0.021287965774536132
sqrt,1,0.00359381,0.9,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.48531575202941896,0.020934152603149413
sqrt,1,0.00359381,0.9,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48650102615356444,0.020958423614501953
sqrt,1,0.00359381,0.9,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.4959996700286865,0.021252012252807616
sqrt,1,0.00359381,0.9,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.4995246410369873,0.020909881591796874
sqrt,1,0.0129155,0.1,5,0.68,0.10187137859957418,400,0.55,0.6333333333333333,0.6166666666666667,0.8,0.8,0.49525628089904783,0.0211179256439209
sqrt,1,0.0129155,0.1,10,0.6633333333333333,0.13055437351710758,449,0.55,0.55,0.6166666666666667,0.9,0.7,0.4969839572906494,0.020828914642333985
sqrt,1,0.0129155,0.1,20,0.7433333333333334,0.10934146311237819,173,0.7333333333333334,0.5666666666666667,0.7166666666666667,0.9,0.8,0.500398063659668,0.022364234924316405
sqrt,1,0.0129155,0.1,50,0.79,0.11623730516108463,33,0.7,0.8333333333333333,0.7166666666666667,1.0,0.7,0.5044610500335693,0.020992231369018555
sqrt,1,0.0129155,0.3,5,0.6333333333333334,0.10593499054713802,511,0.6166666666666667,0.5333333333333333,0.8,0.5166666666666667,0.7,0.48496274948120116,0.020945119857788085
sqrt,1,0.0129155,0.3,10,0.6133333333333334,0.1071862346054235,563,0.4166666666666667,0.7166666666666667,0.7,0.6333333333333333,0.6000000000000001,0.48593802452087403,0.02105374336242676
sqrt,1,0.0129155,0.3,20,0.54,0.19961073228773157,768,0.26666666666666666,0.6333333333333333,0.35,0.65,0.8,0.49086503982543944,0.020971393585205077
sqrt,1,0.0129155,0.3,50,0.6166666666666667,0.10110500592068734,545,0.5166666666666667,0.6333333333333333,0.5333333333333333,0.8,0.6000000000000001,0.48359360694885256,0.020189332962036132
