param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.5966666666666667,0.1371941041817112,29,0.65,0.3833333333333333,0.6166666666666667,0.5333333333333333,0.8,0.10603981018066407,0.0012753009796142578
,10,0.6366666666666666,0.1465908895153068,21,0.6333333333333333,0.48333333333333334,0.5166666666666667,0.65,0.9,0.10585465431213378,0.0012480258941650391
,15,0.6333333333333334,0.11595018087284059,23,0.7166666666666667,0.5666666666666667,0.6166666666666667,0.4666666666666667,0.8,0.11084861755371093,0.0013033390045166016
,20,0.7066666666666667,0.1854723699099141,9,0.8,0.5666666666666667,0.7,0.4666666666666667,1.0,0.10593562126159668,0.0012734413146972656
,30,0.75,0.07601169500660922,1,0.7,0.7333333333333334,0.7,0.7166666666666667,0.9,0.10697078704833984,0.0012454509735107422
,50,0.6766666666666667,0.12138094304022083,16,0.8,0.55,0.5166666666666667,0.7166666666666667,0.8,0.107478666305542,0.0012740135192871095
,75,0.7,0.17732581437693848,10,0.8,0.55,0.43333333333333335,0.8166666666666667,0.9,0.1058568000793457,0.0012575149536132812
,100,0.7,0.17732581437693848,10,0.8,0.55,0.43333333333333335,0.8166666666666667,0.9,0.10629987716674805,0.001258993148803711
0.1,5,0.5966666666666667,0.1371941041817112,29,0.65,0.3833333333333333,0.6166666666666667,0.5333333333333333,0.8,0.10823750495910645,0.0012404918670654297
0.1,10,0.6366666666666666,0.1465908895153068,21,0.6333333333333333,0.48333333333333334,0.5166666666666667,0.65,0.9,0.10680346488952637,0.0012720108032226562
0.1,15,0.6333333333333334,0.11595018087284059,23,0.7166666666666667,0.5666666666666667,0.6166666666666667,0.4666666666666667,0.8,0.10625777244567872,0.0012824058532714844
0.1,20,0.7266666666666666,0.16248076809271922,4,0.8,0.5666666666666667,0.7,0.5666666666666667,1.0,0.10769147872924804,0.0012714385986328125
0.1,30,0.75,0.07601169500660922,1,0.7,0.7333333333333334,0.7,0.7166666666666667,0.9,0.10681586265563965,0.0012874603271484375
0.1,50,0.6799999999999999,0.16512621435334449,14,0.8,0.4666666666666667,0.5166666666666667,0.7166666666666667,0.9,0.10735034942626953,0.0012540817260742188
0.1,75,0.7,0.17732581437693848,10,0.8,0.55,0.43333333333333335,0.8166666666666667,0.9,0.10827245712280273,0.0012851715087890624
0.1,100,0.72,0.19419348884839346,6,0.8,0.55,0.43333333333333335,0.9166666666666667,0.9,0.1090728759765625,0.0013030052185058593
0.2,5,0.5966666666666667,0.1371941041817112,29,0.65,0.3833333333333333,0.6166666666666667,0.5333333333333333,0.8,0.10645184516906739,0.001239776611328125
0.2,10,0.6,0.11450376024878446,27,0.55,0.48333333333333334,0.5166666666666667,0.65,0.8,0.10688276290893554,0.0012778759002685547
0.2,15,0.6333333333333334,0.11595018087284059,23,0.7166666666666667,0.5666666666666667,0.6166666666666667,0.4666666666666667,0.8,0.10649662017822266,0.0012430667877197266
0.2,20,0.7266666666666666,0.16248076809271922,4,0.8,0.5666666666666667,0.7,0.5666666666666667,1.0,0.10669193267822266,0.0012800216674804688
0.2,30,0.7333333333333333,0.08628119403696524,3,0.7,0.65,0.7,0.7166666666666667,0.9,0.10711655616760254,0.0012383460998535156
0.2,50,0.6599999999999999,0.14165686240583852,18,0.8,0.4666666666666667,0.5166666666666667,0.7166666666666667,0.8,0.10660729408264161,0.0012577056884765625
0.2,75,0.6799999999999999,0.16845705024657703,14,0.8,0.55,0.43333333333333335,0.7166666666666667,0.9,0.10684032440185547,0.0012506961822509766
0.2,100,0.72,0.19419348884839346,6,0.8,0.55,0.43333333333333335,0.9166666666666667,0.9,0.1067509651184082,0.001255035400390625
0.5,5,0.5966666666666667,0.1371941041817112,29,0.65,0.3833333333333333,0.6166666666666667,0.5333333333333333,0.8,0.1075528621673584,0.0013476371765136718
0.5,10,0.6200000000000001,0.10666666666666667,26,0.55,0.48333333333333334,0.6166666666666667,0.65,0.8,0.10666232109069824,0.0012537479400634766
0.5,15,0.6,0.12064640713902575,27,0.6333333333333333,0.48333333333333334,0.6166666666666667,0.4666666666666667,0.8,0.10672287940979004,0.0012409687042236328
0.5,20,0.6733333333333333,0.12587471725666138,17,0.7166666666666667,0.5666666666666667,0.6166666666666667,0.5666666666666667,0.9,0.10738539695739746,0.001252603530883789
0.5,30,0.72,0.10666666666666669,6,0.7,0.5666666666666667,0.7,0.7333333333333334,0.9,0.10669054985046386,0.001318073272705078
0.5,50,0.6599999999999999,0.14165686240583852,18,0.8,0.4666666666666667,0.5166666666666667,0.7166666666666667,0.8,0.1067875862121582,0.0012469291687011719
0.5,75,0.68,0.15825436627292291,13,0.8,0.55,0.43333333333333335,0.8166666666666667,0.8,0.10819973945617675,0.0013303279876708985
0.5,100,0.6599999999999999,0.14779866184930243,18,0.8,0.55,0.43333333333333335,0.8166666666666667,0.7,0.1087724208831787,0.0012930870056152345
