param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.7366666666666666,0.07102425250887506,30,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.12681260108947753,0.001569080352783203
,10,0.7933333333333333,0.09463379711052262,12,0.9166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.7,0.1269385814666748,0.0015798091888427734
,15,0.8133333333333335,0.08653836657164783,4,0.9166666666666667,0.7333333333333334,0.9,0.8166666666666667,0.7,0.12682738304138183,0.0015874862670898437
,20,0.8133333333333332,0.059066817155564506,11,0.9166666666666667,0.7333333333333334,0.8,0.8166666666666667,0.8,0.12793173789978027,0.001703786849975586
,30,0.7766666666666667,0.0442216638714053,18,0.8333333333333333,0.7333333333333334,0.8,0.7166666666666667,0.8,0.12695155143737794,0.0015916824340820312
,50,0.8300000000000001,0.07257180352359081,1,0.9166666666666667,0.8166666666666667,0.9,0.7166666666666667,0.8,0.12681422233581544,0.0015918731689453125
,75,0.75,0.09831920802501751,26,0.8166666666666667,0.6166666666666667,0.9,0.7166666666666667,0.7,0.1268397808074951,0.0015907764434814453
,100,0.75,0.11401754250991379,26,0.8166666666666667,0.6166666666666667,0.9,0.6166666666666667,0.8,0.12683405876159667,0.0016010284423828125
0.1,5,0.7366666666666666,0.07102425250887506,30,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.12675299644470214,0.001581096649169922
0.1,10,0.7933333333333333,0.09463379711052262,12,0.9166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.7,0.1274975299835205,0.0015779972076416016
0.1,15,0.8133333333333335,0.08653836657164783,4,0.9166666666666667,0.7333333333333334,0.9,0.8166666666666667,0.7,0.1274110794067383,0.0015812397003173828
0.1,20,0.7933333333333333,0.07498147919467997,12,0.9166666666666667,0.7333333333333334,0.8,0.8166666666666667,0.7,0.12732319831848143,0.0015974044799804688
0.1,30,0.7766666666666667,0.0442216638714053,18,0.8333333333333333,0.7333333333333334,0.8,0.7166666666666667,0.8,0.12730169296264648,0.0015960216522216796
0.1,50,0.8300000000000001,0.07257180352359081,1,0.9166666666666667,0.8166666666666667,0.9,0.7166666666666667,0.8,0.12732510566711425,0.0015805721282958984
0.1,75,0.7699999999999999,0.07702813338860896,22,0.8166666666666667,0.7166666666666667,0.9,0.7166666666666667,0.7,0.12736659049987792,0.0016150951385498046
0.1,100,0.75,0.11401754250991379,26,0.8166666666666667,0.6166666666666667,0.9,0.6166666666666667,0.8,0.12717161178588868,0.0015881061553955078
0.2,5,0.7366666666666666,0.07102425250887506,30,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.12725496292114258,0.0016017436981201171
0.2,10,0.7933333333333333,0.09463379711052262,12,0.9166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.7,0.12719879150390626,0.001580047607421875
0.2,15,0.8133333333333335,0.08653836657164783,4,0.9166666666666667,0.7333333333333334,0.9,0.8166666666666667,0.7,0.1271914005279541,0.0015796661376953126
0.2,20,0.7933333333333333,0.07498147919467997,12,0.9166666666666667,0.7333333333333334,0.8,0.8166666666666667,0.7,0.12720980644226074,0.0015867233276367187
0.2,30,0.7566666666666666,0.051207638319124046,24,0.8333333333333333,0.7333333333333334,0.8,0.7166666666666667,0.7,0.12685065269470214,0.0015982627868652345
0.2,50,0.8300000000000001,0.07257180352359081,1,0.9166666666666667,0.8166666666666667,0.9,0.7166666666666667,0.8,0.127197790145874,0.0015841484069824218
0.2,75,0.7699999999999999,0.07702813338860896,22,0.8166666666666667,0.7166666666666667,0.9,0.7166666666666667,0.7,0.1276320457458496,0.0015956401824951173
0.2,100,0.75,0.09831920802501751,26,0.8166666666666667,0.7166666666666667,0.9,0.6166666666666667,0.7,0.1273972988128662,0.0015809059143066407
0.5,5,0.7566666666666666,0.09921917377424815,24,0.7166666666666667,0.8166666666666667,0.9166666666666667,0.6333333333333333,0.7,0.12746796607971192,0.0015880107879638673
0.5,10,0.7766666666666667,0.07717224601860151,18,0.8333333333333333,0.7333333333333334,0.9,0.7166666666666667,0.7,0.12748370170593262,0.0015848636627197265
0.5,15,0.8133333333333335,0.08653836657164783,4,0.9166666666666667,0.7333333333333334,0.9,0.8166666666666667,0.7,0.1274801254272461,0.0015732288360595704
0.5,20,0.8133333333333335,0.09030811456096048,4,0.9166666666666667,0.7333333333333334,0.8,0.9166666666666667,0.7,0.12729644775390625,0.001585531234741211
0.5,30,0.7766666666666667,0.051207638319124046,18,0.8333333333333333,0.7333333333333334,0.8,0.8166666666666667,0.7,0.12762584686279296,0.001571512222290039
0.5,50,0.8133333333333335,0.08259674462242579,4,0.9166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.8,0.12809514999389648,0.0015797138214111329
0.5,75,0.7933333333333333,0.06548960901462833,12,0.8166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.8,0.1289358139038086,0.0015994548797607423
0.5,100,0.8133333333333335,0.08259674462242579,4,0.9166666666666667,0.7333333333333334,0.9,0.7166666666666667,0.8,0.1311798095703125,0.001616668701171875
