param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.6766666666666667,0.13605554421305702,84
0.001,0.1,10,0.6533333333333333,0.06944222218666551,123
0.001,0.1,20,0.6199999999999999,0.059066817155564465,150
0.001,0.1,50,0.5666666666666667,0.07673909622147561,184
0.001,0.3,5,0.6766666666666667,0.13605554421305702,84
0.001,0.3,10,0.6533333333333333,0.06944222218666551,123
0.001,0.3,20,0.6199999999999999,0.059066817155564465,150
0.001,0.3,50,0.5666666666666667,0.07673909622147561,184
0.001,0.5,5,0.6766666666666667,0.13605554421305702,84
0.001,0.5,10,0.6533333333333333,0.06944222218666551,123
0.001,0.5,20,0.6199999999999999,0.059066817155564465,150
0.001,0.5,50,0.5666666666666667,0.07673909622147561,184
0.001,0.7,5,0.6766666666666667,0.13605554421305702,84
0.001,0.7,10,0.6533333333333333,0.06944222218666551,123
0.001,0.7,20,0.6199999999999999,0.059066817155564465,150
0.001,0.7,50,0.5666666666666667,0.07673909622147561,184
0.001,0.9,5,0.6766666666666667,0.13605554421305702,84
0.001,0.9,10,0.6533333333333333,0.06944222218666551,123
0.001,0.9,20,0.6199999999999999,0.059066817155564465,150
0.001,0.9,50,0.5666666666666667,0.07673909622147561,184
0.00359381,0.1,5,0.6766666666666667,0.13605554421305702,84
0.00359381,0.1,10,0.6533333333333333,0.06944222218666551,123
0.00359381,0.1,20,0.6199999999999999,0.059066817155564465,150
0.00359381,0.1,50,0.5666666666666667,0.07673909622147561,184
0.00359381,0.3,5,0.6766666666666667,0.13605554421305702,84
0.00359381,0.3,10,0.6533333333333333,0.06944222218666551,123
0.00359381,0.3,20,0.6199999999999999,0.059066817155564465,150
0.00359381,0.3,50,0.5666666666666667,0.07673909622147561,184
0.00359381,0.5,5,0.6766666666666667,0.13605554421305702,84
0.00359381,0.5,10,0.6533333333333333,0.06944222218666551,123
0.00359381,0.5,20,0.6199999999999999,0.059066817155564465,150
0.00359381,0.5,50,0.5666666666666667,0.07673909622147561,184
0.00359381,0.7,5,0.6766666666666667,0.13605554421305702,84
0.00359381,0.7,10,0.6533333333333333,0.06944222218666551,123
0.00359381,0.7,20,0.6199999999999999,0.059066817155564465,150
0.00359381,0.7,50,0.5666666666666667,0.07673909622147561,184
0.00359381,0.9,5,0.6766666666666667,0.13605554421305702,84
0.00359381,0.9,10,0.6533333333333333,0.06944222218666551,123
0.00359381,0.9,20,0.6199999999999999,0.059066817155564465,150
0.00359381,0.9,50,0.5666666666666667,0.07673909622147561,184
0.0129155,0.1,5,0.5833333333333334,0.22533925041540762,180
0.0129155,0.1,10,0.62,0.19759667113705243,149
0.0129155,0.1,20,0.71,0.12183777921664711,63
0.0129155,0.1,50,0.6733333333333335,0.0879393730551528,112
0.0129155,0.3,5,0.6766666666666667,0.13605554421305702,84
0.0129155,0.3,10,0.6533333333333333,0.06944222218666551,123
0.0129155,0.3,20,0.6199999999999999,0.059066817155564465,150
0.0129155,0.3,50,0.5666666666666667,0.07673909622147561,184
0.0129155,0.5,5,0.6766666666666667,0.13605554421305702,84
0.0129155,0.5,10,0.6533333333333333,0.06944222218666551,123
0.0129155,0.5,20,0.6199999999999999,0.059066817155564465,150
0.0129155,0.5,50,0.5666666666666667,0.07673909622147561,184
