param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.0032332420349121095,0.0014240264892578125
0.001,0.1,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.0032319545745849608,0.0013531208038330077
0.001,0.1,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.0031691551208496093,0.0013605594635009766
0.001,0.1,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.0031843662261962892,0.001365327835083008
0.001,0.3,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.003187417984008789,0.0014218330383300782
0.001,0.3,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.0031281471252441405,0.0013324260711669923
0.001,0.3,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.003125,0.0013483524322509765
0.001,0.3,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.0031641483306884765,0.0013604164123535156
0.001,0.5,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.0031712532043457033,0.001411771774291992
0.001,0.5,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.0031448841094970704,0.0013452529907226562
0.001,0.5,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.003161048889160156,0.0013498783111572266
0.001,0.5,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.0031958580017089843,0.0013551712036132812
0.001,0.7,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.003159952163696289,0.0014129638671875
0.001,0.7,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.0031226634979248046,0.0013556957244873046
0.001,0.7,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.00316004753112793,0.0013441085815429688
0.001,0.7,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.003209972381591797,0.001354551315307617
0.001,0.9,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.003177833557128906,0.0014297962188720703
0.001,0.9,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.003117656707763672,0.0013685226440429688
0.001,0.9,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.003124713897705078,0.0013670921325683594
0.001,0.9,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.0031709194183349608,0.001362752914428711
0.00359381,0.1,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.00334320068359375,0.001425933837890625
0.00359381,0.1,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.0033235549926757812,0.0013551712036132812
0.00359381,0.1,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.00333404541015625,0.0013545036315917968
0.00359381,0.1,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.0033466339111328123,0.00137176513671875
0.00359381,0.3,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.003235912322998047,0.0013615608215332032
0.00359381,0.3,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.003168821334838867,0.0013548851013183594
0.00359381,0.3,20,0.44666666666666666,0.043969686527576386,168,0.3666666666666667,0.4666666666666667,0.45,0.45,0.5,0.003160905838012695,0.0013537406921386719
0.00359381,0.3,50,0.6399999999999999,0.09463379711052258,132,0.5333333333333333,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.6000000000000001,0.003171205520629883,0.0013545036315917968
0.00359381,0.5,5,0.32333333333333336,0.10360180178613368,185,0.3,0.2833333333333333,0.18333333333333335,0.35,0.5,0.003207111358642578,0.0013634204864501954
0.00359381,0.5,10,0.45666666666666667,0.10780641085864154,152,0.6166666666666667,0.45,0.2833333333333333,0.43333333333333335,0.5,0.003119039535522461,0.0013454437255859375
