param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5133333333333333,0.13800161029656305,185
0.001,0.1,10,0.5633333333333334,0.05312459150169741,151
0.001,0.1,20,0.5366666666666667,0.12578641509408808,169
0.001,0.1,50,0.5900000000000001,0.12587471725666138,134
0.001,0.3,5,0.5133333333333333,0.13800161029656305,185
0.001,0.3,10,0.5633333333333334,0.05312459150169741,151
0.001,0.3,20,0.5366666666666667,0.12578641509408808,169
0.001,0.3,50,0.5900000000000001,0.12587471725666138,134
0.001,0.5,5,0.5133333333333333,0.13800161029656305,185
0.001,0.5,10,0.5633333333333334,0.05312459150169741,151
0.001,0.5,20,0.5366666666666667,0.12578641509408808,169
0.001,0.5,50,0.5900000000000001,0.12587471725666138,134
0.001,0.7,5,0.5133333333333333,0.13800161029656305,185
0.001,0.7,10,0.5633333333333334,0.05312459150169741,151
0.001,0.7,20,0.5366666666666667,0.12578641509408808,169
0.001,0.7,50,0.5900000000000001,0.12587471725666138,134
0.001,0.9,5,0.5133333333333333,0.13800161029656305,185
0.001,0.9,10,0.5633333333333334,0.05312459150169741,151
0.001,0.9,20,0.5366666666666667,0.12578641509408808,169
0.001,0.9,50,0.5900000000000001,0.12587471725666138,134
0.00359381,0.1,5,0.5133333333333333,0.13800161029656305,185
0.00359381,0.1,10,0.5633333333333334,0.05312459150169741,151
0.00359381,0.1,20,0.5366666666666667,0.12578641509408808,169
0.00359381,0.1,50,0.5900000000000001,0.12587471725666138,134
0.00359381,0.3,5,0.5133333333333333,0.13800161029656305,185
0.00359381,0.3,10,0.5633333333333334,0.05312459150169741,151
0.00359381,0.3,20,0.5366666666666667,0.12578641509408808,169
0.00359381,0.3,50,0.5900000000000001,0.12587471725666138,134
0.00359381,0.5,5,0.5133333333333333,0.13800161029656305,185
0.00359381,0.5,10,0.5633333333333334,0.05312459150169741,151
0.00359381,0.5,20,0.5366666666666667,0.12578641509408808,169
0.00359381,0.5,50,0.5900000000000001,0.12587471725666138,134
0.00359381,0.7,5,0.5133333333333333,0.13800161029656305,185
0.00359381,0.7,10,0.5633333333333334,0.05312459150169741,151
0.00359381,0.7,20,0.5366666666666667,0.12578641509408808,169
0.00359381,0.7,50,0.5900000000000001,0.12587471725666138,134
0.00359381,0.9,5,0.5133333333333333,0.13800161029656305,185
0.00359381,0.9,10,0.5633333333333334,0.05312459150169741,151
0.00359381,0.9,20,0.5366666666666667,0.12578641509408808,169
0.00359381,0.9,50,0.5900000000000001,0.12587471725666138,134
0.0129155,0.1,5,0.68,0.05206833117271103,62
0.0129155,0.1,10,0.7733333333333334,0.12978614889287857,9
0.0129155,0.1,20,0.7933333333333333,0.16786237749352229,3
0.0129155,0.1,50,0.7566666666666666,0.1565602475442317,10
0.0129155,0.3,5,0.5133333333333333,0.13800161029656305,185
0.0129155,0.3,10,0.5633333333333334,0.05312459150169741,151
0.0129155,0.3,20,0.5366666666666667,0.12578641509408808,169
0.0129155,0.3,50,0.5900000000000001,0.12587471725666138,134
0.0129155,0.5,5,0.5133333333333333,0.13800161029656305,185
0.0129155,0.5,10,0.5633333333333334,0.05312459150169741,151
0.0129155,0.5,20,0.5366666666666667,0.12578641509408808,169
0.0129155,0.5,50,0.5900000000000001,0.12587471725666138,134
0.0129155,0.7,5,0.5133333333333333,0.13800161029656305,185
0.0129155,0.7,10,0.5633333333333334,0.05312459150169741,151
0.0129155,0.7,20,0.5366666666666667,0.12578641509408808,169
0.0129155,0.7,50,0.5900000000000001,0.12587471725666138,134
0.0129155,0.9,5,0.5133333333333333,0.13800161029656305,185
0.0129155,0.9,10,0.5633333333333334,0.05312459150169741,151
0.0129155,0.9,20,0.5366666666666667,0.12578641509408808,169
0.0129155,0.9,50,0.5900000000000001,0.12587471725666138,134
0.0464159,0.1,5,0.7366666666666667,0.0748331477354788,23
0.0464159,0.1,10,0.6666666666666666,0.1140175425099138,76
0.0464159,0.1,20,0.6900000000000001,0.12498888839501783,52
0.0464159,0.1,50,0.74,0.16213848676020412,19
0.0464159,0.3,5,0.6299999999999999,0.20094222497468714,123
0.0464159,0.3,10,0.7033333333333334,0.15289793254906286,45
0.0464159,0.3,20,0.7766666666666666,0.14087031072743628,7
0.0464159,0.3,50,0.7766666666666666,0.14779866184930243,7
0.0464159,0.5,5,0.5666666666666667,0.04830458915396478,150
0.0464159,0.5,10,0.6033333333333334,0.09683892697555968,130
0.0464159,0.5,20,0.55,0.16329931618554522,168
0.0464159,0.5,50,0.61,0.20618222792256155,129
0.0464159,0.7,5,0.5133333333333333,0.13800161029656305,185
0.0464159,0.7,10,0.5633333333333334,0.05312459150169741,151
0.0464159,0.7,20,0.5366666666666667,0.12578641509408808,169
0.0464159,0.7,50,0.5900000000000001,0.12587471725666138,134
0.0464159,0.9,5,0.5133333333333333,0.13800161029656305,185
0.0464159,0.9,10,0.5633333333333334,0.05312459150169741,151
0.0464159,0.9,20,0.5366666666666667,0.12578641509408808,169
0.0464159,0.9,50,0.5900000000000001,0.12587471725666138,134
0.16681,0.1,5,0.6366666666666667,0.192469333776694,113
0.16681,0.1,10,0.6566666666666666,0.174674300087652,91
0.16681,0.1,20,0.6866666666666668,0.1367885635245546,56
0.16681,0.1,50,0.7433333333333334,0.15972198067614587,14
0.16681,0.3,5,0.7200000000000001,0.0635959467611297,35
0.16681,0.3,10,0.6566666666666666,0.17999999999999997,91
0.16681,0.3,20,0.71,0.14929463784372463,40
0.16681,0.3,50,0.7833333333333332,0.09831920802501752,5
0.16681,0.5,5,0.6633333333333333,0.18208667044996887,77
0.16681,0.5,10,0.6866666666666668,0.19871811414385174,56
0.16681,0.5,20,0.7433333333333334,0.14892205269125788,14
0.16681,0.5,50,0.7366666666666667,0.12797569213634977,23
0.16681,0.7,5,0.6633333333333333,0.18208667044996887,77
0.16681,0.7,10,0.72,0.19731531449264988,36
0.16681,0.7,20,0.7133333333333333,0.19362047641943475,38
0.16681,0.7,50,0.7566666666666666,0.0958007190879994,10
0.16681,0.9,5,0.6833333333333333,0.1588150566609546,61
0.16681,0.9,10,0.7033333333333334,0.14847371634213394,45
0.16681,0.9,20,0.7466666666666667,0.17931970208417017,12
0.16681,0.9,50,0.74,0.18336363385966756,19
0.599484,0.1,5,0.6699999999999999,0.17993826101687704,73
0.599484,0.1,10,0.6566666666666666,0.1057250101810247,91
0.599484,0.1,20,0.6866666666666668,0.1367885635245546,56
0.599484,0.1,50,0.7066666666666667,0.17178798302300166,42
0.599484,0.3,5,0.6533333333333333,0.2034152840318981,95
0.599484,0.3,10,0.6200000000000001,0.13224556283251582,124
0.599484,0.3,20,0.6533333333333333,0.1082178872049862,95
0.599484,0.3,50,0.7466666666666667,0.16138291249213604,12
0.599484,0.5,5,0.6533333333333333,0.20933757957476773,95
0.599484,0.5,10,0.64,0.18755739862180262,109
0.599484,0.5,20,0.6733333333333333,0.07195677714974302,68
0.599484,0.5,50,0.7833333333333334,0.14981470036162825,4
0.599484,0.7,5,0.6533333333333333,0.1454494948618095,95
0.599484,0.7,10,0.6733333333333332,0.16753109164172084,72
0.599484,0.7,20,0.7100000000000001,0.1222929088522943,39
0.599484,0.7,50,0.8166666666666667,0.10381607668264957,1
0.599484,0.9,5,0.7033333333333334,0.13224556283251582,45
