feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr5_96637773_180644810,0.341792,False,13.01873,True
chr15_22163893_32511475,0.210643,False,10.731508,True
chr5_69274433_96603723,4.26436,False,10.59797,True
chr22_24263116_37678070,0.173505,False,10.574838,True
chr16_28087_14817706,3.183186,False,10.20514,True
chr5_49619946_68850823,2.485985,False,9.233861,True
chr12_36739877_67332062,0.31413,False,9.072501,True
chr16_68838368_69397102,0.534427,False,8.175521,True
chr12_67337260_132389367,0.096531,False,7.895172,True
chr4_190887518_191165971,2.70806,False,7.846382,True
chr16_15039224_33875313,1.566721,False,7.368663,True
chr11_5777496_7757329,0.894489,False,7.210169,True
chr22_22725750_24228038,0.004896,False,6.718306,True
chr3_586636_75535753,0.318281,False,6.455367,True
chr1_17030134_22668805,0.530795,False,6.384462,True
chr22_15433500_22665928,3.566078,False,5.920522,True
chr15_739595_18454050,3.491732,False,5.503361,True
chr15_53166_592121,3.491732,False,5.503361,True
chr15_20307869_21982746,0.040634,False,5.402445,True
chr3_196908262_196937230,9.352777,True,5.323687,True
chr15_18657388_18683110,2.515437,False,5.249048,True
chr6_1535319_30010234,0.095816,False,5.212476,True
chr20_8747_12478772,1.20359,False,5.15236,True
chr22_37717564_49509094,0.82579,False,5.009828,True
chr17_403833_446414,1.426051,False,4.880871,True
chr11_182372_5733442,1.509406,False,4.722868,True
chr23_3229_45135,0.012567,False,4.715795,True
chr16_68710277_68751390,2.344277,False,4.650974,True
chr22_37683612_37705310,2.52839,False,4.56341,True
chr16_54390012_68679377,2.016268,False,4.247993,True
chr11_89400624_134432265,1.858964,False,4.234495,True
chr16_69763173_88690571,0.199827,False,4.229557,True
chr16_45058242_54336421,0.895362,False,4.009053,True
chr17_77535412_78653545,1.254898,False,4.001058,True
chr17_41983407_42049540,4.52774,False,3.965171,True
chr1_149369522_149394958,2.36061,False,3.824074,True
chr21_13334960_13435755,2.250712,False,3.724503,True
chr16_34095229_34976429,0.517405,False,3.637176,True
chr14_105654998_105839439,0.09893,False,3.580093,True
chr16_54354643_54379834,0.66144,False,3.540209,True
chr3_193476462_196656506,6.430289,False,3.37989,True
chr6_30021894_32519935,3.284244,False,3.169034,True
chr5_763494_878290,3.049408,False,3.062148,True
chr15_32523241_32594902,2.633424,False,3.06191,True
chr11_70519863_70552702,0.079928,False,2.870939,True
chr7_141965869_141978333,0.818285,False,2.825136,True
chr12_435020_9432943,0.207396,False,2.822104,True
chr4_191191940_191311992,0.0,False,2.797229,True
chr1_3166706_16531740,0.189454,False,2.744506,True
chr3_164112881_193467200,5.224742,False,2.704016,True
chr14_73106558_105584008,1.039263,False,2.696781,True
chr23_26537079_26627128,1.942823,False,2.621161,True
chr23_26666781_52769796,0.303916,False,2.619736,True
chr17_984101_1003742,2.408102,False,2.608073,True
chr4_93240865_190844427,0.289365,False,2.558828,True
chr2_91057159_91321476,0.019981,False,2.54435,True
chr8_35694285_39333915,0.974805,False,2.478124,True
chr14_105602756_105630089,0.124665,False,2.356193,True
chr17_22399576_27351012,3.324851,False,2.346037,True
chr17_20569693_20596699,0.494676,False,2.316829,True
chr6_92035339_170943103,7.707102,False,2.281014,True
chr14_22022060_73047267,0.000616,False,2.058426,True
chr8_39535655_43515874,2.712145,False,2.027393,True
chr6_32766023_91964331,0.001159,False,2.00011,True
chr7_61474815_141189966,0.251613,False,1.995204,True
chr6_32586131_32600962,0.160382,False,1.984636,True
chr6_32732764_32738443,2.098245,False,1.960649,True
chr1_22674759_25318800,1.389186,False,1.881165,True
chr14_73071404_73092018,0.24842,False,1.847012,True
chr3_196947293_199383479,5.74399,False,1.71878,True
chr1_72489681_72620747,2.055478,False,1.71165,True
chr12_10497371_11375835,1.027125,False,1.702787,True
chr12_9633884_10453531,1.027125,False,1.702787,True
chr19_3363749_20383210,0.225071,False,1.694918,True
chr14_105907191_106349756,0.277051,False,1.630217,True
chr1_145820605_146634734,0.679434,False,1.62607,False
chr1_16551324_16997273,2.550512,False,1.608208,False
chr11_5742476_5762182,0.118583,False,1.600164,False
chr3_75546791_75799957,0.026883,False,1.590106,False
chr2_8972669_89953713,0.105223,False,1.580914,False
chr10_42150759_46371243,0.499526,False,1.530056,False
chr21_14334542_46914686,0.445286,False,1.519158,False
chr12_33854_397918,0.040188,False,1.515631,False
chr19_20422576_20493401,0.582537,False,1.492967,False
chr20_12495273_28266113,0.301735,False,1.474967,False
chr11_55225136_56294614,1.155767,False,1.453915,False
chr1_120313797_120737345,1.713924,False,1.433007,False
chr17_1542118_1560766,8.247032,False,1.415937,False
chr17_1008443_1536140,2.485446,False,1.395649,False
chr17_465054_974692,2.485446,False,1.395649,False
chr19_32545047_34430432,0.515705,False,1.392682,False
chr23_96116_214107,0.132524,False,1.389403,False
chr11_7803570_50337734,0.016627,False,1.357368,False
chr15_22038880_22138119,0.014903,False,1.345868,False
chr10_115544_38563575,0.0,False,1.289545,False
chr16_69417987_69744010,0.976587,False,1.263554,False
chr15_18722595_20060061,0.311266,False,1.263438,False
chr6_32605300_32629848,0.161693,False,1.221273,False
chr8_47575650_146264846,0.314697,False,1.219843,False
chr19_56816785_56859204,0.855727,False,1.17955,False
chr1_25354765_34166798,1.419513,False,1.171262,False
chr1_186293872_193443252,0.699939,False,1.143762,False
chr19_232836_236846,0.213392,False,1.114073,False
chr6_32634044_32728487,0.14067,False,1.088062,False
chr17_1562322_1703117,2.632245,False,1.056073,False
chr9_153131_40520747,0.013759,False,1.005537,False
chr21_9896630_10198129,8.354903,False,0.997451,False
chr19_20552279_24157855,0.531297,False,0.969576,False
chr3_75845446_90391698,1.976945,False,0.957424,False
chr1_1676445_1703748,0.017069,False,0.9499,False
chr2_91494116_130410215,0.360691,False,0.929095,False
chr1_193556792_199054142,0.213432,False,0.921231,False
chr10_46396163_135395562,0.01578,False,0.908095,False
chr9_110114139_138397892,2.729741,False,0.902794,False
chr11_51244499_55118214,0.012086,False,0.902794,False
chr2_131945577_132196569,0.039439,False,0.857276,False
chr3_515536_574415,4.152988,False,0.856212,False
chr17_22315936_22324326,1.883359,False,0.785945,False
chr17_2361350_18868037,3.075207,False,0.749267,False
chr4_70334625_74719357,0.225071,False,0.737077,False
chr1_2870100_2901629,0.034158,False,0.723556,False
chr20_29306447_40052114,0.708904,False,0.720862,False
chr17_42161364_42873571,14.84679,True,0.717743,False
chr14_105857193_105881279,0.785431,False,0.706533,False
chr7_141555761_141947816,0.167243,False,0.70543,False
chr11_7762277_7797993,0.010752,False,0.701835,False
chr12_9528590_9585156,0.239935,False,0.692829,False
chr23_90837054_91203848,0.18863,False,0.684409,False
chr17_42975134_43019545,1.432263,False,0.657931,False
chr1_2903052_3112977,0.080774,False,0.647233,False
chr17_1890246_2286311,4.268186,False,0.646728,False
chr17_1718892_1845756,3.131426,False,0.646728,False
chr4_5224_49422736,1.565032,False,0.643363,False
chr15_32605086_100282819,0.070132,False,0.643363,False
chr22_22672513_22714749,0.999823,False,0.595094,False
chr8_28208003_35676140,2.379025,False,0.592138,False
chr17_35286565_35427554,0.582858,False,0.547543,False
chr8_16373516_28182114,5.164067,False,0.54672,False
chr17_1860983_1881747,0.110045,False,0.540398,False
chr3_39066_478718,1.114567,False,0.532989,False
chr23_2979705_26516197,0.030273,False,0.532494,False
chr12_412868_427816,1.087914,False,0.519978,False
chr7_140213_38060725,1.231704,False,0.515779,False
chr1_2664285_2665530,1.474639,False,0.484476,False
chr1_3125822_3137481,0.382289,False,0.481525,False
chr4_69215734_69311985,1.331442,False,0.477594,False
chr23_88434081_88986061,0.000466,False,0.463759,False
chr12_36160215_36244407,1.153229,False,0.455472,False
chr21_13660680_14258259,4.213936,False,0.454944,False
chr21_13461550_13635227,1.286121,False,0.454944,False
chr11_55200744_55207305,0.197465,False,0.454885,False
chr23_1672003_1706462,0.791732,False,0.431303,False
chr17_27364248_27450834,1.035957,False,0.423059,False
chr13_18194527_18354969,0.895108,False,0.417822,False
chr1_2672694_2856899,0.806267,False,0.403787,False
chr17_20618474_21442476,1.213175,False,0.398417,False
chr2_132974227_231853847,1.119734,False,0.394759,False
chr19_34467144_56795493,2.632544,False,0.38683,False
chr2_132327604_132947789,0.115382,False,0.384991,False
chr23_52844235_66511655,0.238056,False,0.36949,False
chr14_18149473_19216369,0.011706,False,0.368866,False
chr11_68740184_68943548,0.609072,False,0.367029,False
chr4_74730754_93211181,0.364978,False,0.366348,False
chr1_245134410_245433846,0.826321,False,0.366023,False
chr3_127015333_163987465,7.859671,False,0.360645,False
chr17_41011530_41494331,17.292058,True,0.358058,False
chr20_40075620_62379059,4.242709,False,0.356702,False
chr1_244693374_245014643,1.196364,False,0.35005,False
chr1_146661770_149362629,0.002524,False,0.345722,False
chr17_19083766_20521986,0.828954,False,0.333208,False
chr21_14294323_14314039,1.666681,False,0.33261,False
chr23_91234699_91344716,1.047714,False,0.315757,False
chr3_163997236_164023510,0.833496,False,0.312699,False
chr8_8148437_12448374,2.373969,False,0.305025,False
chr23_91365063_92103804,0.437986,False,0.304035,False
chr1_109987805_120232261,0.213392,False,0.295653,False
chr7_38065862_61275990,0.044796,False,0.29221,False
chr4_69789443_70305861,0.110226,False,0.276542,False
chr1_1738295_2580342,0.61064,False,0.270913,False
chr19_239700_3342864,0.211533,False,0.26429,False
chr17_35076296_35282086,58.071204,True,0.263693,False
chr11_56304321_58626432,0.794708,False,0.246724,False
