param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.35000000000000003,0.14529663145135577,185
0.001,0.1,10,0.4,0.11595018087284059,153
0.001,0.1,20,0.39,0.13063945294843618,169
0.001,0.1,50,0.5333333333333334,0.1429840705968481,134
0.001,0.3,5,0.35000000000000003,0.14529663145135577,185
0.001,0.3,10,0.4,0.11595018087284059,153
0.001,0.3,20,0.39,0.13063945294843618,169
0.001,0.3,50,0.5333333333333334,0.1429840705968481,134
0.001,0.5,5,0.35000000000000003,0.14529663145135577,185
0.001,0.5,10,0.4,0.11595018087284059,153
0.001,0.5,20,0.39,0.13063945294843618,169
0.001,0.5,50,0.5333333333333334,0.1429840705968481,134
0.001,0.7,5,0.35000000000000003,0.14529663145135577,185
0.001,0.7,10,0.4,0.11595018087284059,153
0.001,0.7,20,0.39,0.13063945294843618,169
0.001,0.7,50,0.5333333333333334,0.1429840705968481,134
0.001,0.9,5,0.35000000000000003,0.14529663145135577,185
0.001,0.9,10,0.4,0.11595018087284059,153
0.001,0.9,20,0.39,0.13063945294843618,169
0.001,0.9,50,0.5333333333333334,0.1429840705968481,134
0.00359381,0.1,5,0.35000000000000003,0.14529663145135577,185
0.00359381,0.1,10,0.4,0.11595018087284059,153
0.00359381,0.1,20,0.39,0.13063945294843618,169
0.00359381,0.1,50,0.5333333333333334,0.1429840705968481,134
0.00359381,0.3,5,0.35000000000000003,0.14529663145135577,185
0.00359381,0.3,10,0.4,0.11595018087284059,153
0.00359381,0.3,20,0.39,0.13063945294843618,169
0.00359381,0.3,50,0.5333333333333334,0.1429840705968481,134
0.00359381,0.5,5,0.35000000000000003,0.14529663145135577,185
0.00359381,0.5,10,0.4,0.11595018087284059,153
0.00359381,0.5,20,0.39,0.13063945294843618,169
0.00359381,0.5,50,0.5333333333333334,0.1429840705968481,134
0.00359381,0.7,5,0.35000000000000003,0.14529663145135577,185
0.00359381,0.7,10,0.4,0.11595018087284059,153
0.00359381,0.7,20,0.39,0.13063945294843618,169
0.00359381,0.7,50,0.5333333333333334,0.1429840705968481,134
0.00359381,0.9,5,0.35000000000000003,0.14529663145135577,185
0.00359381,0.9,10,0.4,0.11595018087284059,153
0.00359381,0.9,20,0.39,0.13063945294843618,169
0.00359381,0.9,50,0.5333333333333334,0.1429840705968481,134
0.0129155,0.1,5,0.6466666666666667,0.18208667044996885,74
0.0129155,0.1,10,0.5966666666666667,0.1318247995552346,124
0.0129155,0.1,20,0.6366666666666667,0.08055363982396384,80
