param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.5900000000000001,0.07195677714974298,19,0.5333333333333333,0.55,0.5166666666666667,0.65,0.7,0.0072381019592285155,0.0012056350708007813
0.01,0.1,20,0.7,0.10903618155864084,11,0.8166666666666667,0.8166666666666667,0.5333333333333333,0.6333333333333333,0.7,0.007788276672363282,0.001354074478149414
0.01,0.5,5,0.4766666666666667,0.16653327995729064,23,0.5,0.55,0.16666666666666666,0.6666666666666666,0.5,0.0027936458587646484,0.0012485027313232423
0.01,0.5,20,0.4833333333333333,0.1946506842754191,21,0.5666666666666667,0.8166666666666667,0.25,0.3833333333333333,0.4,0.0027964115142822266,0.0012192726135253906
0.01,0.9,5,0.4766666666666667,0.16653327995729064,23,0.5,0.55,0.16666666666666666,0.6666666666666666,0.5,0.002733802795410156,0.0012486934661865234
0.01,0.9,20,0.4833333333333333,0.1946506842754191,21,0.5666666666666667,0.8166666666666667,0.25,0.3833333333333333,0.4,0.0028352260589599608,0.0011383056640625
0.1,0.1,5,0.6433333333333333,0.10143416036468626,15,0.6166666666666667,0.7166666666666667,0.5333333333333333,0.55,0.8,0.027567625045776367,0.001447296142578125
0.1,0.1,20,0.7533333333333333,0.10349449797506685,6,0.7166666666666667,0.9166666666666667,0.6166666666666667,0.8166666666666667,0.7,0.027161884307861327,0.0014225959777832032
0.1,0.5,5,0.7366666666666666,0.19072959334559952,8,0.8166666666666667,0.8333333333333333,0.5166666666666667,0.5166666666666667,1.0,0.027645349502563477,0.0014575958251953126
0.1,0.5,20,0.77,0.13880441875771346,4,0.8,0.9166666666666667,0.6166666666666667,0.9166666666666667,0.6,0.027272891998291016,0.0013718605041503906
0.1,0.9,5,0.6966666666666665,0.19131126469708992,13,0.45,0.9166666666666667,0.5166666666666667,0.7,0.9,0.025286054611206053,0.0014202117919921875
0.1,0.9,20,0.65,0.06831300510639733,14,0.65,0.7333333333333334,0.5333333333333333,0.6333333333333333,0.7,0.025210762023925783,0.001397991180419922
1.0,0.1,5,0.7,0.09006170724070865,11,0.7,0.7166666666666667,0.5333333333333333,0.75,0.8,0.11334743499755859,0.0014300823211669921
1.0,0.1,20,0.76,0.127627931460511,5,0.6333333333333333,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.9,0.11128468513488769,0.001390838623046875
1.0,0.5,5,0.5633333333333332,0.059066817155564506,20,0.6166666666666667,0.5333333333333333,0.5166666666666667,0.65,0.5,0.149589204788208,0.001385498046875
1.0,0.5,20,0.7533333333333332,0.11025223605694154,7,0.7166666666666667,0.9166666666666667,0.7,0.8333333333333333,0.6,0.15247030258178712,0.0015247344970703125
1.0,0.9,5,0.6433333333333333,0.0703957069398096,15,0.7166666666666667,0.7166666666666667,0.5333333333333333,0.65,0.6,0.19076366424560548,0.0015803337097167968
1.0,0.9,20,0.8099999999999999,0.09345230512584128,1,0.7166666666666667,0.9166666666666667,0.7,0.9166666666666667,0.8,0.19209179878234864,0.0013721466064453125
10.0,0.1,5,0.6233333333333333,0.07195677714974298,18,0.7,0.55,0.55,0.7166666666666667,0.6,0.20881032943725586,0.001448345184326172
10.0,0.1,20,0.79,0.074236858171067,2,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.20728535652160646,0.0013283252716064452
10.0,0.5,5,0.7066666666666667,0.092255683353987,10,0.7,0.75,0.5333333333333333,0.75,0.8,0.40437774658203124,0.0013576507568359374
10.0,0.5,20,0.7766666666666666,0.14779866184930243,3,0.7166666666666667,0.9166666666666667,0.5166666666666667,0.8333333333333333,0.9,0.4031691074371338,0.0014919281005859376
10.0,0.9,5,0.64,0.06716480559869958,17,0.7,0.6333333333333333,0.5166666666666667,0.65,0.7,0.5004941940307617,0.0013991832733154298
10.0,0.9,20,0.7333333333333334,0.13333333333333333,9,0.7166666666666667,0.9166666666666667,0.5166666666666667,0.8166666666666667,0.7,0.4802614688873291,0.0013401031494140625
