param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.4878866195678711,0.02119021415710449
sqrt,1,0.001,0.1,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.4928915977478027,0.0210782527923584
sqrt,1,0.001,0.1,20,0.6066666666666667,0.22915302989729616,573,0.26666666666666666,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.4976627349853516,0.02131023406982422
sqrt,1,0.001,0.1,50,0.6,0.132077418374393,632,0.5333333333333333,0.8,0.6166666666666667,0.65,0.4,0.5031693458557129,0.021272611618041993
sqrt,1,0.001,0.3,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.4889162540435791,0.021008968353271484
sqrt,1,0.001,0.3,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.4929628849029541,0.021040010452270507
sqrt,1,0.001,0.3,20,0.6066666666666667,0.22915302989729616,573,0.26666666666666666,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.4965059280395508,0.021398448944091798
sqrt,1,0.001,0.3,50,0.6,0.132077418374393,632,0.5333333333333333,0.8,0.6166666666666667,0.65,0.4,0.5031055450439453,0.021166086196899414
sqrt,1,0.001,0.5,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.487020206451416,0.02125439643859863
sqrt,1,0.001,0.5,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.4907027244567871,0.021259832382202148
sqrt,1,0.001,0.5,20,0.6066666666666667,0.22915302989729616,573,0.26666666666666666,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.4966738224029541,0.021076393127441407
sqrt,1,0.001,0.5,50,0.6,0.132077418374393,632,0.5333333333333333,0.8,0.6166666666666667,0.65,0.4,0.5016380786895752,0.021330547332763673
sqrt,1,0.001,0.7,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.48673453330993655,0.02116050720214844
sqrt,1,0.001,0.7,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.4913154125213623,0.02101130485534668
sqrt,1,0.001,0.7,20,0.6066666666666667,0.22915302989729616,573,0.26666666666666666,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.49822373390197755,0.02126002311706543
sqrt,1,0.001,0.7,50,0.6,0.132077418374393,632,0.5333333333333333,0.8,0.6166666666666667,0.65,0.4,0.5028109550476074,0.021122455596923828
sqrt,1,0.001,0.9,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.48770432472229003,0.02151336669921875
sqrt,1,0.001,0.9,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.49071359634399414,0.021115779876708984
sqrt,1,0.001,0.9,20,0.6066666666666667,0.22915302989729616,573,0.26666666666666666,0.8166666666666667,0.7333333333333334,0.8166666666666667,0.4,0.4975305080413818,0.02108283042907715
sqrt,1,0.001,0.9,50,0.6,0.132077418374393,632,0.5333333333333333,0.8,0.6166666666666667,0.65,0.4,0.5016954421997071,0.02133183479309082
sqrt,1,0.00359381,0.1,5,0.6933333333333335,0.1108552609887726,267,0.5333333333333333,0.8,0.7166666666666667,0.8166666666666667,0.6000000000000001,0.49256434440612795,0.021160459518432616
sqrt,1,0.00359381,0.1,10,0.6933333333333334,0.1565602475442317,301,0.45,0.8,0.7166666666666667,0.9,0.6,0.49352421760559084,0.02137784957885742
