param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0020044326782226564,0.0009752750396728515
0.001,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002015542984008789,0.0009833812713623048
0.001,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.001981306076049805,0.0009716987609863281
0.001,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0019709110260009766,0.0009766578674316405
0.001,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.001947164535522461,0.0009699821472167969
0.00359381,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002296638488769531,0.0009897708892822265
0.00359381,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0020029544830322266,0.0009753704071044922
0.00359381,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0019837379455566405,0.000978708267211914
0.00359381,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0019738197326660155,0.0009822845458984375
0.00359381,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0019783973693847656,0.0009665012359619141
0.0129155,0.1,0.6766666666666667,0.05011098792790971,15,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.6,0.0065592765808105465,0.0009861469268798828
0.0129155,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002297782897949219,0.0009808540344238281
0.0129155,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0020142555236816405,0.0009737491607666015
0.0129155,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002050304412841797,0.0009747505187988281
0.0129155,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.001996946334838867,0.0009806632995605468
0.0464159,0.1,0.6933333333333334,0.10413666234542206,11,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.7166666666666667,0.5,0.012971019744873047,0.0009955406188964845
0.0464159,0.3,0.7133333333333335,0.0635959467611297,9,0.7166666666666667,0.6166666666666667,0.8166666666666667,0.7166666666666667,0.7,0.0126953125,0.0009911537170410156
0.0464159,0.5,0.47333333333333333,0.038873012632301994,50,0.5,0.5,0.5,0.4666666666666667,0.4,0.006510305404663086,0.0009758949279785156
0.0464159,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002462482452392578,0.0009842395782470703
0.0464159,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023442745208740235,0.0009893417358398438
0.16681,0.1,0.67,0.13391539617733778,16,0.6166666666666667,0.7166666666666667,0.9,0.6166666666666667,0.5,0.029428386688232423,0.0009917259216308595
0.16681,0.3,0.7133333333333334,0.06863753427324668,10,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.7166666666666667,0.6,0.03167634010314942,0.0010441303253173827
0.16681,0.5,0.7166666666666668,0.05868938953886337,4,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.7166666666666667,0.7,0.03775019645690918,0.001001882553100586
0.16681,0.7,0.7200000000000001,0.10402991022884824,2,0.8166666666666667,0.5333333333333333,0.8166666666666667,0.7333333333333334,0.7,0.038426876068115234,0.0010001182556152344
0.16681,0.9,0.7166666666666666,0.08628119403696521,8,0.8166666666666667,0.6166666666666667,0.8166666666666667,0.6333333333333333,0.7,0.03427977561950683,0.001107025146484375
