param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024515628814697266,0.001182413101196289
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024096488952636717,0.001181173324584961
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002356433868408203,0.001177072525024414
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023529529571533203,0.0011641979217529297
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023557662963867186,0.001164722442626953
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025206089019775392,0.0012480735778808594
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023345470428466795,0.0011699199676513672
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002356147766113281,0.0011821746826171874
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023391246795654297,0.0011838436126708984
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.00239105224609375,0.0011781692504882813
0.0129155,0.1,0.62,0.10402991022884824,28,0.6166666666666667,0.5333333333333333,0.8166666666666667,0.5333333333333333,0.6000000000000001,0.0077610969543457035,0.0011977672576904297
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002715301513671875,0.0011813640594482422
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002400827407836914,0.001170969009399414
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024442195892333983,0.0011897087097167969
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002341890335083008,0.0011800289154052734
0.0464159,0.1,0.7300000000000001,0.15289793254906286,1,0.8,0.6166666666666667,1.0,0.6333333333333333,0.6000000000000001,0.014854907989501953,0.001241445541381836
0.0464159,0.3,0.7133333333333333,0.09797958971132714,3,0.7,0.6333333333333333,0.9,0.6333333333333333,0.7,0.015949249267578125,0.0013493061065673827
0.0464159,0.5,0.5666666666666667,0.054772255750516634,34,0.5,0.6166666666666667,0.5,0.6166666666666667,0.6000000000000001,0.010239982604980468,0.0012235641479492188
0.0464159,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0029941558837890624,0.00117034912109375
0.0464159,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002950429916381836,0.0011731624603271485
0.16681,0.1,0.6933333333333334,0.12498888839501783,6,0.7166666666666667,0.5166666666666667,0.9,0.6333333333333333,0.7,0.03511495590209961,0.0013012886047363281
0.16681,0.3,0.6966666666666667,0.13432961119739922,5,0.8,0.5333333333333333,0.9,0.65,0.6000000000000001,0.038314008712768556,0.0013074874877929688
0.16681,0.5,0.6766666666666667,0.11623730516108464,9,0.8,0.5333333333333333,0.8,0.55,0.7,0.040241670608520505,0.0013378143310546875
0.16681,0.7,0.7133333333333334,0.16812693617224655,2,0.8,0.5333333333333333,1.0,0.6333333333333333,0.6000000000000001,0.047548770904541016,0.0013163566589355468
0.16681,0.9,0.71,0.10413666234542207,4,0.7,0.7166666666666667,0.9,0.6333333333333333,0.6,0.057800674438476564,0.0013552188873291015
0.599484,0.1,0.6933333333333334,0.14243907079480997,6,0.8166666666666667,0.5166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.07645974159240723,0.0012969493865966797
0.599484,0.3,0.6566666666666666,0.08919392106839769,17,0.6166666666666667,0.5333333333333333,0.7,0.6333333333333333,0.8,0.09567208290100097,0.0012866973876953125
0.599484,0.5,0.64,0.06716480559869961,23,0.7166666666666667,0.5333333333333333,0.7,0.65,0.6,0.10582985877990722,0.0013060569763183594
0.599484,0.7,0.6433333333333333,0.0703957069398096,22,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.65,0.6,0.1171689510345459,0.0013379573822021485
0.599484,0.9,0.6233333333333333,0.09104333522498444,27,0.7166666666666667,0.5333333333333333,0.7166666666666667,0.65,0.5,0.14753565788269044,0.001361846923828125
2.15443,0.1,0.6566666666666666,0.12892719737209143,17,0.6333333333333333,0.5166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.1418032169342041,0.0013350486755371095
2.15443,0.3,0.6366666666666667,0.06182412330330468,24,0.6166666666666667,0.5333333333333333,0.7,0.6333333333333333,0.7,0.18502473831176758,0.0013631343841552734
2.15443,0.5,0.6199999999999999,0.07483314773547882,29,0.5333333333333333,0.5333333333333333,0.7,0.6333333333333333,0.7,0.23363814353942872,0.0013714313507080078
2.15443,0.7,0.5866666666666667,0.046427960923947076,33,0.5333333333333333,0.5333333333333333,0.6166666666666667,0.65,0.6,0.26091537475585935,0.0016467571258544922
2.15443,0.9,0.6033333333333333,0.03858612300930076,31,0.5333333333333333,0.6166666666666667,0.6166666666666667,0.65,0.6,0.30077214241027833,0.0014085769653320312
7.74264,0.1,0.6733333333333333,0.1302134998974974,11,0.7166666666666667,0.5166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.17797842025756835,0.0013139724731445312
7.74264,0.3,0.6733333333333335,0.07498147919467994,10,0.7166666666666667,0.6166666666666667,0.8,0.6333333333333333,0.6000000000000001,0.26304097175598146,0.0013500213623046874
7.74264,0.5,0.6366666666666667,0.06182412330330468,24,0.6166666666666667,0.5333333333333333,0.7,0.6333333333333333,0.7,0.3179365634918213,0.0013938426971435546
7.74264,0.7,0.6033333333333333,0.0635959467611297,31,0.5333333333333333,0.5333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.40071916580200195,0.0014018535614013672
7.74264,0.9,0.6033333333333334,0.07333333333333336,30,0.5333333333333333,0.5333333333333333,0.6166666666666667,0.7333333333333334,0.6,0.4677375316619873,0.001444387435913086
27.8256,0.1,0.6733333333333333,0.1302134998974974,11,0.7166666666666667,0.5166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.2191978931427002,0.0013434886932373047
27.8256,0.3,0.6566666666666666,0.12892719737209143,17,0.6333333333333333,0.5166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.2581540584564209,0.0013530254364013672
27.8256,0.5,0.6933333333333334,0.1108552609887726,6,0.7166666666666667,0.6166666666666667,0.9,0.6333333333333333,0.6000000000000001,0.3154210090637207,0.001389932632446289
