param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.4833333333333333,0.09999999999999999,185
0.001,0.1,10,0.55,0.1429840705968481,166
0.001,0.1,20,0.5966666666666667,0.12622730819174324,145
0.001,0.1,50,0.6433333333333333,0.12892719737209146,120
0.001,0.3,5,0.4833333333333333,0.09999999999999999,185
0.001,0.3,10,0.55,0.1429840705968481,166
0.001,0.3,20,0.5966666666666667,0.12622730819174324,145
0.001,0.3,50,0.6433333333333333,0.12892719737209146,120
0.001,0.5,5,0.4833333333333333,0.09999999999999999,185
0.001,0.5,10,0.55,0.1429840705968481,166
0.001,0.5,20,0.5966666666666667,0.12622730819174324,145
0.001,0.5,50,0.6433333333333333,0.12892719737209146,120
0.001,0.7,5,0.4833333333333333,0.09999999999999999,185
0.001,0.7,10,0.55,0.1429840705968481,166
0.001,0.7,20,0.5966666666666667,0.12622730819174324,145
0.001,0.7,50,0.6433333333333333,0.12892719737209146,120
0.001,0.9,5,0.4833333333333333,0.09999999999999999,185
0.001,0.9,10,0.55,0.1429840705968481,166
0.001,0.9,20,0.5966666666666667,0.12622730819174324,145
0.001,0.9,50,0.6433333333333333,0.12892719737209146,120
0.00359381,0.1,5,0.4833333333333333,0.09999999999999999,185
0.00359381,0.1,10,0.55,0.1429840705968481,166
0.00359381,0.1,20,0.5966666666666667,0.12622730819174324,145
0.00359381,0.1,50,0.6433333333333333,0.12892719737209146,120
0.00359381,0.3,5,0.4833333333333333,0.09999999999999999,185
0.00359381,0.3,10,0.55,0.1429840705968481,166
0.00359381,0.3,20,0.5966666666666667,0.12622730819174324,145
0.00359381,0.3,50,0.6433333333333333,0.12892719737209146,120
0.00359381,0.5,5,0.4833333333333333,0.09999999999999999,185
0.00359381,0.5,10,0.55,0.1429840705968481,166
0.00359381,0.5,20,0.5966666666666667,0.12622730819174324,145
0.00359381,0.5,50,0.6433333333333333,0.12892719737209146,120
0.00359381,0.7,5,0.4833333333333333,0.09999999999999999,185
0.00359381,0.7,10,0.55,0.1429840705968481,166
0.00359381,0.7,20,0.5966666666666667,0.12622730819174324,145
0.00359381,0.7,50,0.6433333333333333,0.12892719737209146,120
0.00359381,0.9,5,0.4833333333333333,0.09999999999999999,185
0.00359381,0.9,10,0.55,0.1429840705968481,166
0.00359381,0.9,20,0.5966666666666667,0.12622730819174324,145
0.00359381,0.9,50,0.6433333333333333,0.12892719737209146,120
0.0129155,0.1,5,0.7166666666666666,0.1577621275493231,75
0.0129155,0.1,10,0.7133333333333334,0.16377491328717664,78
0.0129155,0.1,20,0.7166666666666667,0.17384539747207065,73
0.0129155,0.1,50,0.7166666666666666,0.15811388300841897,75
0.0129155,0.3,5,0.4833333333333333,0.09999999999999999,185
0.0129155,0.3,10,0.55,0.1429840705968481,166
0.0129155,0.3,20,0.5966666666666667,0.12622730819174324,145
0.0129155,0.3,50,0.6433333333333333,0.12892719737209146,120
0.0129155,0.5,5,0.4833333333333333,0.09999999999999999,185
0.0129155,0.5,10,0.55,0.1429840705968481,166
0.0129155,0.5,20,0.5966666666666667,0.12622730819174324,145
0.0129155,0.5,50,0.6433333333333333,0.12892719737209146,120
0.0129155,0.7,5,0.4833333333333333,0.09999999999999999,185
0.0129155,0.7,10,0.55,0.1429840705968481,166
