param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0026850223541259764,0.001174020767211914
0.001,0.1,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.0027599334716796875,0.001146078109741211
0.001,0.1,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.0027231216430664063,0.001165771484375
0.001,0.1,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0026851654052734374,0.001146984100341797
0.001,0.3,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0027036190032958983,0.001147890090942383
0.001,0.3,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.0027259349822998046,0.0011412143707275391
0.001,0.3,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.0026746749877929687,0.001154041290283203
0.001,0.3,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.00267181396484375,0.0011699199676513672
0.001,0.5,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0027359485626220702,0.0011655330657958985
0.001,0.5,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.002689218521118164,0.001154613494873047
0.001,0.5,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.0027318954467773437,0.001157379150390625
0.001,0.5,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0026821613311767576,0.0011747360229492187
0.001,0.7,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0027173519134521484,0.001176309585571289
0.001,0.7,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.002679586410522461,0.0011722564697265625
0.001,0.7,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.002703952789306641,0.0011789798736572266
0.001,0.7,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0029554367065429688,0.0012566566467285157
0.001,0.9,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.002753019332885742,0.001168966293334961
0.001,0.9,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.0026816368103027345,0.0011631011962890624
0.001,0.9,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.0026730060577392577,0.0011671066284179687
0.001,0.9,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0027537822723388674,0.0011718273162841797
0.00359381,0.1,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0033411026000976563,0.0011768817901611328
0.00359381,0.1,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.0033016204833984375,0.001164722442626953
0.00359381,0.1,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.003341054916381836,0.001153850555419922
0.00359381,0.1,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.00338592529296875,0.0011728763580322265
0.00359381,0.3,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0027648448944091798,0.00118255615234375
0.00359381,0.3,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.002712440490722656,0.0011726856231689454
0.00359381,0.3,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.002703285217285156,0.0011682987213134765
0.00359381,0.3,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0026965618133544924,0.0011744022369384766
0.00359381,0.5,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0027597904205322265,0.0011556148529052734
0.00359381,0.5,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.0027027130126953125,0.0011530876159667968
0.00359381,0.5,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.002698659896850586,0.0011603355407714844
0.00359381,0.5,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0027101516723632814,0.0011734962463378906
0.00359381,0.7,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.0026922702789306642,0.0011568546295166015
0.00359381,0.7,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.002831268310546875,0.0012209415435791016
0.00359381,0.7,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.002871084213256836,0.0012161731719970703
0.00359381,0.7,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0028503894805908202,0.0012482166290283202
0.00359381,0.9,5,0.43,0.09626352718795769,184,0.4,0.5833333333333334,0.3833333333333333,0.48333333333333334,0.3,0.002872133255004883,0.001223278045654297
0.00359381,0.9,10,0.4866666666666667,0.053124591501697425,135,0.5333333333333333,0.55,0.4666666666666667,0.48333333333333334,0.4,0.00269775390625,0.001215362548828125
0.00359381,0.9,20,0.45666666666666667,0.09752492558885195,152,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.5833333333333334,0.4,0.0026990890502929686,0.0011667728424072266
0.00359381,0.9,50,0.45,0.07302967433402215,168,0.55,0.3666666666666667,0.3666666666666667,0.4666666666666667,0.5,0.0027914524078369142,0.0012038230895996093
0.0129155,0.1,5,0.5333333333333333,0.12736648783028534,133,0.7166666666666667,0.3833333333333333,0.6166666666666667,0.55,0.4,0.010141229629516602,0.0011785507202148437
