param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6366666666666667,0.10077477638553982,29,0.5333333333333333,0.65,0.6333333333333333,0.8166666666666667,0.55,0.11024203300476074,0.0013336181640625
,10,0.6699999999999999,0.09741092797468301,25,0.6166666666666667,0.55,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.10770916938781738,0.001282072067260742
,15,0.7233333333333334,0.04898979485566358,21,0.7,0.65,0.8,0.7333333333333334,0.7333333333333334,0.10871777534484864,0.0014026641845703125
,20,0.7366666666666667,0.0627162924074226,17,0.7,0.65,0.8,0.7166666666666667,0.8166666666666667,0.10770936012268066,0.001271677017211914
,30,0.7433333333333334,0.10780641085864151,14,0.6166666666666667,0.65,0.7166666666666667,0.9,0.8333333333333333,0.10847010612487792,0.0012962818145751953
,50,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.10753655433654785,0.001277017593383789
,75,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.11068639755249024,0.0012784004211425781
,100,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.10788593292236329,0.001282501220703125
0.1,5,0.6366666666666667,0.10077477638553982,29,0.5333333333333333,0.65,0.6333333333333333,0.8166666666666667,0.55,0.10824422836303711,0.0012829303741455078
0.1,10,0.6699999999999999,0.09741092797468301,25,0.6166666666666667,0.55,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.10812673568725586,0.0012597084045410157
0.1,15,0.7233333333333334,0.04898979485566358,21,0.7,0.65,0.8,0.7333333333333334,0.7333333333333334,0.10850052833557129,0.001302623748779297
0.1,20,0.7366666666666667,0.0627162924074226,17,0.7,0.65,0.8,0.7166666666666667,0.8166666666666667,0.10825300216674805,0.0012681961059570312
0.1,30,0.7433333333333334,0.10780641085864151,14,0.6166666666666667,0.65,0.7166666666666667,0.9,0.8333333333333333,0.10929598808288574,0.001306629180908203
0.1,50,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.10980005264282226,0.0012732505798339843
0.1,75,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.1084139347076416,0.0012670993804931641
0.1,100,0.8033333333333335,0.0865383665716478,1,0.7166666666666667,0.7333333333333334,0.9166666666666667,0.9,0.75,0.10964508056640625,0.0014016151428222657
0.2,5,0.6366666666666667,0.10077477638553982,29,0.5333333333333333,0.65,0.6333333333333333,0.8166666666666667,0.55,0.10806822776794434,0.0012661933898925782
0.2,10,0.6699999999999999,0.09741092797468301,25,0.6166666666666667,0.55,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.10794219970703126,0.001260089874267578
0.2,15,0.7233333333333334,0.04898979485566358,21,0.7,0.65,0.8,0.7333333333333334,0.7333333333333334,0.10795087814331054,0.0012796401977539062
0.2,20,0.7366666666666667,0.0627162924074226,17,0.7,0.65,0.8,0.7166666666666667,0.8166666666666667,0.10810637474060059,0.001264047622680664
0.2,30,0.7433333333333334,0.10780641085864151,14,0.6166666666666667,0.65,0.7166666666666667,0.9,0.8333333333333333,0.10664806365966797,0.001268768310546875
0.2,50,0.7666666666666667,0.08563488385776753,10,0.7166666666666667,0.65,0.8166666666666667,0.9,0.75,0.10758781433105469,0.0012808799743652343
0.2,75,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.10750470161437989,0.001262331008911133
0.2,100,0.7833333333333333,0.06749485577105528,3,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.9,0.75,0.10754055976867676,0.0012798786163330078
0.5,5,0.6366666666666667,0.10077477638553982,29,0.5333333333333333,0.65,0.6333333333333333,0.8166666666666667,0.55,0.10716848373413086,0.001257467269897461
0.5,10,0.6666666666666666,0.09189365834726813,28,0.6166666666666667,0.55,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.10773181915283203,0.0012639999389648438
0.5,15,0.7066666666666668,0.03091206165165236,24,0.7,0.65,0.7166666666666667,0.7333333333333334,0.7333333333333334,0.10838479995727539,0.0012749671936035157
0.5,20,0.7366666666666667,0.1002219758558194,17,0.7,0.65,0.8,0.6333333333333333,0.9,0.10719623565673828,0.0012941837310791015
0.5,30,0.7633333333333333,0.1102522360569415,13,0.6166666666666667,0.65,0.8166666666666667,0.9,0.8333333333333333,0.10721025466918946,0.0012762069702148438
0.5,50,0.7833333333333334,0.08881941729649484,2,0.7166666666666667,0.65,0.8166666666666667,0.9,0.8333333333333333,0.10680999755859374,0.0012784004211425781
0.5,75,0.7666666666666667,0.08563488385776753,10,0.7166666666666667,0.65,0.8166666666666667,0.9,0.75,0.10716233253479004,0.001265096664428711
0.5,100,0.7633333333333334,0.08653836657164779,12,0.7166666666666667,0.65,0.8166666666666667,0.9,0.7333333333333334,0.10982737541198731,0.0013458251953125
