param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5366666666666666,0.09273618495495704,153
0.001,0.1,10,0.6633333333333333,0.050990195135927854,113
0.001,0.1,20,0.4766666666666667,0.10360180178613371,185
0.001,0.1,50,0.5266666666666666,0.14321700705960558,169
0.001,0.3,5,0.5366666666666666,0.09273618495495704,153
0.001,0.3,10,0.6633333333333333,0.050990195135927854,113
0.001,0.3,20,0.4766666666666667,0.10360180178613371,185
0.001,0.3,50,0.5266666666666666,0.14321700705960558,169
0.001,0.5,5,0.5366666666666666,0.09273618495495704,153
0.001,0.5,10,0.6633333333333333,0.050990195135927854,113
0.001,0.5,20,0.4766666666666667,0.10360180178613371,185
0.001,0.5,50,0.5266666666666666,0.14321700705960558,169
0.001,0.7,5,0.5366666666666666,0.09273618495495704,153
0.001,0.7,10,0.6633333333333333,0.050990195135927854,113
0.001,0.7,20,0.4766666666666667,0.10360180178613371,185
0.001,0.7,50,0.5266666666666666,0.14321700705960558,169
0.001,0.9,5,0.5366666666666666,0.09273618495495704,153
0.001,0.9,10,0.6633333333333333,0.050990195135927854,113
0.001,0.9,20,0.4766666666666667,0.10360180178613371,185
0.001,0.9,50,0.5266666666666666,0.14321700705960558,169
0.00359381,0.1,5,0.5366666666666666,0.09273618495495704,153
0.00359381,0.1,10,0.6633333333333333,0.050990195135927854,113
0.00359381,0.1,20,0.4766666666666667,0.10360180178613371,185
0.00359381,0.1,50,0.5266666666666666,0.14321700705960558,169
0.00359381,0.3,5,0.5366666666666666,0.09273618495495704,153
0.00359381,0.3,10,0.6633333333333333,0.050990195135927854,113
0.00359381,0.3,20,0.4766666666666667,0.10360180178613371,185
0.00359381,0.3,50,0.5266666666666666,0.14321700705960558,169
0.00359381,0.5,5,0.5366666666666666,0.09273618495495704,153
0.00359381,0.5,10,0.6633333333333333,0.050990195135927854,113
0.00359381,0.5,20,0.4766666666666667,0.10360180178613371,185
0.00359381,0.5,50,0.5266666666666666,0.14321700705960558,169
0.00359381,0.7,5,0.5366666666666666,0.09273618495495704,153
0.00359381,0.7,10,0.6633333333333333,0.050990195135927854,113
0.00359381,0.7,20,0.4766666666666667,0.10360180178613371,185
0.00359381,0.7,50,0.5266666666666666,0.14321700705960558,169
0.00359381,0.9,5,0.5366666666666666,0.09273618495495704,153
0.00359381,0.9,10,0.6633333333333333,0.050990195135927854,113
0.00359381,0.9,20,0.4766666666666667,0.10360180178613371,185
0.00359381,0.9,50,0.5266666666666666,0.14321700705960558,169
0.0129155,0.1,5,0.6300000000000001,0.14959203781544586,144
0.0129155,0.1,10,0.6033333333333333,0.1465908895153068,150
0.0129155,0.1,20,0.7133333333333333,0.14544949486180953,63
0.0129155,0.1,50,0.7033333333333334,0.035590260840104394,72
0.0129155,0.3,5,0.5366666666666666,0.09273618495495704,153
0.0129155,0.3,10,0.6633333333333333,0.050990195135927854,113
0.0129155,0.3,20,0.4766666666666667,0.10360180178613371,185
0.0129155,0.3,50,0.5266666666666666,0.14321700705960558,169
0.0129155,0.5,5,0.5366666666666666,0.09273618495495704,153
0.0129155,0.5,10,0.6633333333333333,0.050990195135927854,113
0.0129155,0.5,20,0.4766666666666667,0.10360180178613371,185
0.0129155,0.5,50,0.5266666666666666,0.14321700705960558,169
0.0129155,0.7,5,0.5366666666666666,0.09273618495495704,153
0.0129155,0.7,10,0.6633333333333333,0.050990195135927854,113
0.0129155,0.7,20,0.4766666666666667,0.10360180178613371,185
0.0129155,0.7,50,0.5266666666666666,0.14321700705960558,169
0.0129155,0.9,5,0.5366666666666666,0.09273618495495704,153
0.0129155,0.9,10,0.6633333333333333,0.050990195135927854,113
0.0129155,0.9,20,0.4766666666666667,0.10360180178613371,185
0.0129155,0.9,50,0.5266666666666666,0.14321700705960558,169
0.0464159,0.1,5,0.6866666666666668,0.14809906594348707,89
0.0464159,0.1,10,0.71,0.18991226044325485,65
0.0464159,0.1,20,0.7033333333333334,0.13432961119739925,72
0.0464159,0.1,50,0.7766666666666666,0.092255683353987,11
0.0464159,0.3,5,0.6866666666666668,0.16812693617224655,89
0.0464159,0.3,10,0.6900000000000001,0.17048949136725897,81
0.0464159,0.3,20,0.7466666666666667,0.1092397973878263,27
0.0464159,0.3,50,0.7633333333333333,0.0962635271879577,18
0.0464159,0.5,5,0.6300000000000001,0.07916228058025278,144
0.0464159,0.5,10,0.7666666666666667,0.11832159566199232,16
0.0464159,0.5,20,0.7100000000000001,0.06548960901462833,64
0.0464159,0.5,50,0.6533333333333333,0.06182412330330468,133
0.0464159,0.7,5,0.5366666666666666,0.09273618495495704,153
0.0464159,0.7,10,0.6633333333333333,0.050990195135927854,113
0.0464159,0.7,20,0.4766666666666667,0.10360180178613371,185
0.0464159,0.7,50,0.5266666666666666,0.14321700705960558,169
0.0464159,0.9,5,0.5366666666666666,0.09273618495495704,153
0.0464159,0.9,10,0.6633333333333333,0.050990195135927854,113
0.0464159,0.9,20,0.4766666666666667,0.10360180178613371,185
0.0464159,0.9,50,0.5266666666666666,0.14321700705960558,169
0.16681,0.1,5,0.6466666666666667,0.1359738536958076,137
0.16681,0.1,10,0.6733333333333335,0.16213848676020412,100
0.16681,0.1,20,0.76,0.09104333522498444,20
0.16681,0.1,50,0.74,0.08730533902472531,34
0.16681,0.3,5,0.6333333333333333,0.12516655570345725,143
0.16681,0.3,10,0.6866666666666668,0.21223676506308808,89
0.16681,0.3,20,0.7233333333333333,0.12762793146051096,54
0.16681,0.3,50,0.8166666666666667,0.09775252199076788,1
0.16681,0.5,5,0.6866666666666668,0.1589549202342182,89
0.16681,0.5,10,0.6533333333333333,0.1950498511777039,133
0.16681,0.5,20,0.74,0.12229290885229428,34
0.16681,0.5,50,0.7566666666666666,0.10624918300339486,24
0.16681,0.7,5,0.7033333333333334,0.1654623152798781,72
0.16681,0.7,10,0.6900000000000001,0.17048949136725897,81
0.16681,0.7,20,0.7066666666666667,0.13274871834493254,66
0.16681,0.7,50,0.7633333333333333,0.11897712198383162,18
0.16681,0.9,5,0.7566666666666666,0.17243356208503416,24
0.16681,0.9,10,0.76,0.1604161255402129,20
0.16681,0.9,20,0.7666666666666666,0.1636391694484477,17
0.16681,0.9,50,0.78,0.12445436468396313,6
0.599484,0.1,5,0.6533333333333334,0.09966610925150703,131
0.599484,0.1,10,0.6666666666666666,0.1935056703159999,111
0.599484,0.1,20,0.7033333333333334,0.1212893693244017,72
0.599484,0.1,50,0.6900000000000001,0.12000000000000002,81
0.599484,0.3,5,0.6666666666666667,0.08881941729649484,105
0.599484,0.3,10,0.7266666666666668,0.14552586635295384,43
0.599484,0.3,20,0.7433333333333334,0.10413666234542207,28
0.599484,0.3,50,0.7766666666666666,0.10624918300339486,11
0.599484,0.5,5,0.6733333333333333,0.09225568335398698,101
0.599484,0.5,10,0.72,0.18601075237738274,60
0.599484,0.5,20,0.7433333333333334,0.08666666666666668,28
0.599484,0.5,50,0.78,0.10456258094238749,6
0.599484,0.7,5,0.6733333333333333,0.09225568335398698,101
0.599484,0.7,10,0.6533333333333334,0.15470401847829723,131
0.599484,0.7,20,0.7233333333333334,0.09752492558885198,47
0.599484,0.7,50,0.7799999999999999,0.09030811456096045,9
0.599484,0.9,5,0.69,0.12000000000000001,88
0.599484,0.9,10,0.7033333333333334,0.2114500203620494,72
0.599484,0.9,20,0.7033333333333334,0.14996295838935988,72
0.599484,0.9,50,0.8,0.08881941729649485,2
2.15443,0.1,5,0.6900000000000001,0.14126413400278062,81
2.15443,0.1,10,0.6433333333333333,0.11671427600007732,138
2.15443,0.1,20,0.7066666666666667,0.14087031072743628,66
2.15443,0.1,50,0.7066666666666667,0.13021349989749742,66
2.15443,0.3,5,0.7166666666666666,0.11105554165971787,62
2.15443,0.3,10,0.7266666666666668,0.14552586635295384,43
2.15443,0.3,20,0.74,0.12229290885229428,34
2.15443,0.3,50,0.7233333333333333,0.11333333333333334,54
2.15443,0.5,5,0.6833333333333333,0.08881941729649484,94
2.15443,0.5,10,0.7266666666666668,0.14552586635295384,43
2.15443,0.5,20,0.7933333333333333,0.10198039027185571,3
2.15443,0.5,50,0.78,0.07408703590297622,6
2.15443,0.7,5,0.6633333333333333,0.09030811456096043,113
2.15443,0.7,10,0.7066666666666667,0.17435595774162693,66
2.15443,0.7,20,0.7933333333333333,0.10198039027185571,3
2.15443,0.7,50,0.7933333333333333,0.10198039027185571,3
2.15443,0.9,5,0.67,0.08781293248212992,104
2.15443,0.9,10,0.6833333333333333,0.1636391694484477,94
2.15443,0.9,20,0.76,0.09104333522498444,20
2.15443,0.9,50,0.76,0.09104333522498444,20
7.74264,0.1,5,0.6533333333333333,0.13140268896284682,133
7.74264,0.1,10,0.6299999999999999,0.14772346537440223,146
7.74264,0.1,20,0.72,0.12970050972229147,60
7.74264,0.1,50,0.7233333333333333,0.11333333333333334,54
7.74264,0.3,5,0.6833333333333333,0.13374935098492585,94
7.74264,0.3,10,0.6666666666666666,0.13824294235551812,111
7.74264,0.3,20,0.7433333333333334,0.1167142760000773,28
7.74264,0.3,50,0.7233333333333333,0.11333333333333334,54
7.74264,0.5,5,0.68,0.13308309851784753,98
7.74264,0.5,10,0.7433333333333334,0.15003703246569197,28
7.74264,0.5,20,0.7433333333333334,0.1590248058916875,28
7.74264,0.5,50,0.7233333333333334,0.09752492558885198,47
7.74264,0.7,5,0.6966666666666667,0.08524474568362946,79
7.74264,0.7,10,0.7233333333333334,0.15151090903151349,47
7.74264,0.7,20,0.7766666666666666,0.092255683353987,11
7.74264,0.7,50,0.7233333333333334,0.09752492558885198,47
7.74264,0.9,5,0.6966666666666667,0.08524474568362946,79
7.74264,0.9,10,0.7,0.13165611772087665,78
7.74264,0.9,20,0.7766666666666666,0.10624918300339486,11
7.74264,0.9,50,0.7766666666666667,0.07195677714974301,10
27.8256,0.1,5,0.6033333333333334,0.15289793254906286,149
27.8256,0.1,10,0.6333333333333334,0.16898389140848769,140
27.8256,0.1,20,0.74,0.12229290885229428,34
27.8256,0.1,50,0.74,0.1284955684493092,34
27.8256,0.3,5,0.65,0.12952906151816965,136
27.8256,0.3,10,0.5866666666666667,0.14506703431325962,152
27.8256,0.3,20,0.74,0.15620499351813308,34
27.8256,0.3,50,0.7066666666666667,0.11671427600007732,66
27.8256,0.5,5,0.6666666666666667,0.1531157877047447,105
27.8256,0.5,10,0.6433333333333333,0.11671427600007732,138
27.8256,0.5,20,0.7233333333333333,0.12762793146051096,54
27.8256,0.5,50,0.6900000000000001,0.15260697523012798,81
27.8256,0.7,5,0.6833333333333333,0.13374935098492585,94
27.8256,0.7,10,0.6633333333333333,0.13474255287605158,113
27.8256,0.7,20,0.7266666666666668,0.14552586635295384,43
27.8256,0.7,50,0.7233333333333333,0.11333333333333334,54
27.8256,0.9,5,0.68,0.13308309851784753,98
27.8256,0.9,10,0.6866666666666668,0.14275075403575904,89
27.8256,0.9,20,0.7433333333333334,0.1590248058916875,28
27.8256,0.9,50,0.7066666666666667,0.10413666234542207,66
100.0,0.1,5,0.6666666666666667,0.12560962454277846,105
100.0,0.1,10,0.6333333333333334,0.16898389140848769,140
100.0,0.1,20,0.74,0.12229290885229428,34
100.0,0.1,50,0.6900000000000001,0.12000000000000002,81
100.0,0.3,5,0.6666666666666667,0.12560962454277846,105
100.0,0.3,10,0.6333333333333334,0.16898389140848769,140
100.0,0.3,20,0.74,0.12229290885229428,34
100.0,0.3,50,0.74,0.1284955684493092,34
100.0,0.5,5,0.6666666666666667,0.12560962454277846,105
100.0,0.5,10,0.6133333333333333,0.15326085243430196,147
100.0,0.5,20,0.7233333333333334,0.15151090903151349,47
100.0,0.5,50,0.7733333333333332,0.09104333522498444,15
100.0,0.7,5,0.6700000000000002,0.11990737165736631,103
100.0,0.7,10,0.61,0.15260697523012792,148
100.0,0.7,20,0.7233333333333334,0.15151090903151349,47
100.0,0.7,50,0.7566666666666666,0.092255683353987,24
100.0,0.9,5,0.6666666666666667,0.11832159566199231,105
100.0,0.9,10,0.5900000000000001,0.1459071241882619,151
100.0,0.9,20,0.7233333333333334,0.15151090903151349,47
100.0,0.9,50,0.6900000000000001,0.12000000000000002,81
