feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr22_24263116_37678070,0.105933,False,15.521228,True
chr22_22725750_24228038,0.088325,False,13.134843,True
chr22_37717564_49509094,0.002057,False,13.124442,True
chr16_68838368_69397102,0.041809,False,12.147886,True
chr16_68710277_68751390,1.119191,False,10.640238,True
chr5_96637773_180644810,1.483468,False,10.339825,True
chr5_69274433_96603723,8.368902,False,10.2769,True
chr16_28087_14817706,0.740068,False,9.620926,True
chr16_69763173_88690571,0.001172,False,9.569828,True
chr12_36739877_67332062,0.001549,False,8.39049,True
chr17_77535412_78653545,6.223798,False,7.999318,True
chr5_49619946_68850823,4.080125,False,7.358017,True
chr22_15433500_22665928,1.548704,False,7.305286,True
chr12_67337260_132389367,0.199303,False,6.955223,True
chr1_149369522_149394958,4.318519,False,6.946021,True
chr1_120313797_120737345,0.55611,False,6.780394,False
chr6_30021894_32519935,3.237628,False,6.501907,False
chr6_1535319_30010234,0.201677,False,6.377436,False
chr10_115544_38563575,0.089358,False,6.26601,False
chr6_92035339_170943103,3.01103,False,6.257066,False
chr4_190887518_191165971,1.685339,False,6.225738,False
chr1_1676445_1703748,1.374461,False,6.168103,False
chr16_54390012_68679377,0.242818,False,5.907461,False
chr16_15039224_33875313,0.522056,False,5.437837,False
chr6_32766023_91964331,0.003191,False,5.164216,False
chr6_32732764_32738443,1.876127,False,5.156435,False
chr22_37683612_37705310,2.81424,False,5.144366,False
chr12_435020_9432943,0.142167,False,5.083602,False
chr2_8972669_89953713,0.105223,False,5.082987,False
chr17_403833_446414,5.325407,False,4.771743,False
chr15_22163893_32511475,0.476456,False,4.69783,False
chr15_18657388_18683110,0.098035,False,4.511527,False
chr10_42150759_46371243,0.22902,False,4.163934,False
chr4_70334625_74719357,0.869125,False,4.163493,False
chr1_149604744_158365270,0.027377,False,4.089904,False
chr1_34172947_37578554,0.147163,False,4.023413,False
chr2_91494116_130410215,1.385631,False,3.956644,False
chr19_3363749_20383210,1.343871,False,3.917419,False
chr2_131945577_132196569,0.295826,False,3.838849,False
chr3_164112881_193467200,4.443693,False,3.741357,False
chr16_69417987_69744010,1.028878,False,3.732789,False
chr12_10497371_11375835,0.185107,False,3.627984,False
chr12_9633884_10453531,0.185107,False,3.627984,False
chr16_45058242_54336421,0.314774,False,3.627138,False
chr3_196908262_196937230,6.207419,False,3.596236,False
chr1_471671_1590570,0.02305,False,3.553265,False
chr22_22672513_22714749,3.381612,False,3.515068,False
chr3_193476462_196656506,6.159844,False,3.497597,False
chr1_120761983_120923696,0.455035,False,3.334846,False
chr11_89400624_134432265,0.123157,False,3.283022,False
chr7_141965869_141978333,0.017608,False,3.239045,False
chr12_33854_397918,0.011497,False,3.233174,False
chr2_130427665_130453073,1.217515,False,3.218141,False
chr2_132327604_132947789,0.00195,False,3.078656,False
chr23_3229_45135,0.395419,False,3.043019,False
chr19_20422576_20493401,1.155189,False,2.97446,False
chr16_54354643_54379834,1.004489,False,2.930784,False
chr10_38596435_42057554,0.023947,False,2.877211,False
chr2_143031_8963807,0.000377,False,2.849681,False
chr11_51244499_55118214,0.457473,False,2.845125,False
chr4_69789443_70305861,0.012192,False,2.842262,False
chr2_132974227_231853847,2.507988,False,2.842262,False
chr1_149403519_149573806,0.109506,False,2.841108,False
chr21_13334960_13435755,1.828635,False,2.830822,False
chr17_2361350_18868037,7.926794,False,2.820086,False
chr8_47575650_146264846,0.25023,False,2.740213,False
chr1_2927_372295,0.125064,False,2.720286,False
chr2_91057159_91321476,0.19678,False,2.718403,False
chr19_32545047_34430432,5.737078,False,2.541921,False
chr2_130458581_131785093,0.000207,False,2.362013,False
chr11_70562838_89296560,0.11989,False,2.154966,False
chr5_21979223_32203336,0.030148,False,2.138616,False
chr21_14294323_14314039,0.254805,False,2.108753,False
chr12_10464018_10484956,0.014521,False,2.035781,False
chr14_22022060_73047267,0.066344,False,2.028702,False
chr15_739595_18454050,0.892865,False,2.005345,False
chr1_109987805_120232261,0.073269,False,1.973793,False
chr9_153131_40520747,1.902788,False,1.946474,False
chr17_41983407_42049540,6.163108,False,1.922612,False
chr1_158378189_186274119,0.073489,False,1.85307,False
chr6_32634044_32728487,0.127743,False,1.850883,False
chr17_984101_1003742,6.181554,False,1.840367,False
