param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.48412423133850097,0.021099042892456055
sqrt,1,0.001,0.1,10,0.5566666666666668,0.07195677714974302,697,0.43333333333333335,0.6166666666666667,0.6166666666666667,0.5166666666666667,0.6000000000000001,0.48754076957702636,0.0212552547454834
sqrt,1,0.001,0.1,20,0.6066666666666667,0.07930251502246881,511,0.6333333333333333,0.55,0.6166666666666667,0.7333333333333334,0.5,0.49259128570556643,0.021304988861083986
sqrt,1,0.001,0.1,50,0.5966666666666667,0.11175369742826806,570,0.6333333333333333,0.7,0.7166666666666667,0.43333333333333335,0.5,0.4974620819091797,0.021530818939208985
sqrt,1,0.001,0.3,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.48445539474487304,0.02113451957702637
sqrt,1,0.001,0.3,10,0.5566666666666668,0.07195677714974302,697,0.43333333333333335,0.6166666666666667,0.6166666666666667,0.5166666666666667,0.6000000000000001,0.489654541015625,0.0214205265045166
sqrt,1,0.001,0.3,20,0.6066666666666667,0.07930251502246881,511,0.6333333333333333,0.55,0.6166666666666667,0.7333333333333334,0.5,0.49265470504760744,0.021361780166625977
sqrt,1,0.001,0.3,50,0.5966666666666667,0.11175369742826806,570,0.6333333333333333,0.7,0.7166666666666667,0.43333333333333335,0.5,0.4980165004730225,0.021451377868652345
sqrt,1,0.001,0.5,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.48369760513305665,0.021420717239379883
sqrt,1,0.001,0.5,10,0.5566666666666668,0.07195677714974302,697,0.43333333333333335,0.6166666666666667,0.6166666666666667,0.5166666666666667,0.6000000000000001,0.4865562915802002,0.021460914611816408
sqrt,1,0.001,0.5,20,0.6066666666666667,0.07930251502246881,511,0.6333333333333333,0.55,0.6166666666666667,0.7333333333333334,0.5,0.4926393985748291,0.021396446228027343
sqrt,1,0.001,0.5,50,0.5966666666666667,0.11175369742826806,570,0.6333333333333333,0.7,0.7166666666666667,0.43333333333333335,0.5,0.49745874404907225,0.021618032455444337
sqrt,1,0.001,0.7,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.4816615581512451,0.02153668403625488
sqrt,1,0.001,0.7,10,0.5566666666666668,0.07195677714974302,697,0.43333333333333335,0.6166666666666667,0.6166666666666667,0.5166666666666667,0.6000000000000001,0.4856781005859375,0.021451234817504883
sqrt,1,0.001,0.7,20,0.6066666666666667,0.07930251502246881,511,0.6333333333333333,0.55,0.6166666666666667,0.7333333333333334,0.5,0.49452791213989256,0.021791696548461914
sqrt,1,0.001,0.7,50,0.5966666666666667,0.11175369742826806,570,0.6333333333333333,0.7,0.7166666666666667,0.43333333333333335,0.5,0.49936723709106445,0.021427726745605467
sqrt,1,0.001,0.9,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.4819063663482666,0.02142343521118164
sqrt,1,0.001,0.9,10,0.5566666666666668,0.07195677714974302,697,0.43333333333333335,0.6166666666666667,0.6166666666666667,0.5166666666666667,0.6000000000000001,0.48570775985717773,0.021182775497436523
sqrt,1,0.001,0.9,20,0.6066666666666667,0.07930251502246881,511,0.6333333333333333,0.55,0.6166666666666667,0.7333333333333334,0.5,0.4951155185699463,0.021956491470336913
sqrt,1,0.001,0.9,50,0.5966666666666667,0.11175369742826806,570,0.6333333333333333,0.7,0.7166666666666667,0.43333333333333335,0.5,0.5015361785888672,0.021419668197631837
sqrt,1,0.00359381,0.1,5,0.6133333333333334,0.006666666666666644,475,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6000000000000001,0.48618078231811523,0.021244049072265625
