param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6333333333333333,0.10055402085998903,31,0.7,0.45,0.7166666666666667,0.7,0.6000000000000001,0.603163480758667,0.02107396125793457
sqrt,1,10,0.7466666666666667,0.050990195135927875,4,0.7,0.7166666666666667,0.8166666666666667,0.8,0.7,0.6120713710784912,0.02109808921813965
sqrt,1,15,0.74,0.13358309939675916,6,0.6166666666666667,0.55,0.8333333333333333,0.9,0.8,0.606639289855957,0.020829439163208008
sqrt,1,20,0.7566666666666666,0.11234866364235144,1,0.6166666666666667,0.6333333333333333,0.8333333333333333,0.9,0.8,0.608509874343872,0.021209287643432616
sqrt,1,30,0.7566666666666666,0.12364824660660939,1,0.6166666666666667,0.6333333333333333,0.7333333333333334,0.9,0.9,0.6165399551391602,0.021163225173950195
sqrt,1,50,0.74,0.11766241729815193,6,0.7,0.55,0.7333333333333334,0.8166666666666667,0.9,0.6169645309448242,0.02069964408874512
sqrt,1,75,0.72,0.07557189365836424,16,0.7,0.65,0.6333333333333333,0.8166666666666667,0.8,0.6176238059997559,0.020621013641357423
sqrt,1,100,0.72,0.07557189365836424,16,0.7,0.65,0.6333333333333333,0.8166666666666667,0.8,0.6226461887359619,0.02116246223449707
sqrt,5,5,0.6466666666666667,0.09568466729604883,29,0.7,0.4666666666666667,0.7333333333333334,0.6333333333333333,0.7,0.594006872177124,0.020636510848999024
sqrt,5,10,0.7366666666666667,0.09568466729604887,11,0.7,0.6333333333333333,0.9166666666666667,0.7333333333333334,0.7,0.5974390983581543,0.020629024505615233
sqrt,5,15,0.7533333333333333,0.046427960923947076,3,0.7,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.8,0.5966383934020996,0.020726537704467772
sqrt,5,20,0.7333333333333334,0.08096638534327412,14,0.6,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.8,0.5967367172241211,0.0206451416015625
sqrt,5,30,0.7166666666666667,0.10434983894999021,19,0.6,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.9,0.599689245223999,0.020796442031860353
sqrt,5,50,0.7,0.15951314818673865,21,0.6,0.45,0.7333333333333334,0.8166666666666667,0.9,0.6025367736816406,0.02078399658203125
sqrt,5,75,0.6966666666666665,0.13840359661351131,24,0.6,0.5333333333333333,0.6333333333333333,0.8166666666666667,0.9,0.6045455932617188,0.020612668991088868
sqrt,5,100,0.6966666666666667,0.09213516640723504,22,0.6,0.6333333333333333,0.6333333333333333,0.8166666666666667,0.8,0.6070479393005371,0.020774030685424806
0.3,1,5,0.6333333333333333,0.10055402085998903,31,0.7,0.45,0.7166666666666667,0.7,0.6000000000000001,0.598075008392334,0.021023082733154296
0.3,1,10,0.7466666666666667,0.050990195135927875,4,0.7,0.7166666666666667,0.8166666666666667,0.8,0.7,0.6066198825836182,0.021010160446166992
0.3,1,15,0.74,0.13358309939675916,6,0.6166666666666667,0.55,0.8333333333333333,0.9,0.8,0.6098486900329589,0.020846033096313478
0.3,1,20,0.74,0.13358309939675916,6,0.6166666666666667,0.55,0.8333333333333333,0.9,0.8,0.6138103485107422,0.020876312255859376
0.3,1,30,0.7366666666666666,0.13349989596333858,13,0.6166666666666667,0.6333333333333333,0.6333333333333333,0.9,0.9,0.6167617321014405,0.02093672752380371
0.3,1,50,0.74,0.11766241729815193,6,0.7,0.55,0.7333333333333334,0.8166666666666667,0.9,0.6289945125579834,0.020763874053955078
0.3,1,75,0.72,0.07557189365836424,16,0.7,0.65,0.6333333333333333,0.8166666666666667,0.8,0.6361629009246826,0.020849037170410156
0.3,1,100,0.6766666666666667,0.09285592184789412,25,0.7,0.5333333333333333,0.6333333333333333,0.8166666666666667,0.7,0.6498702049255372,0.021048831939697265
0.3,5,5,0.6466666666666667,0.09273618495495703,29,0.7,0.4666666666666667,0.7166666666666667,0.65,0.7,0.5908899307250977,0.020630311965942384
0.3,5,10,0.7366666666666667,0.09568466729604887,11,0.7,0.6333333333333333,0.9166666666666667,0.7333333333333334,0.7,0.5983767986297608,0.020662403106689452
0.3,5,15,0.7333333333333334,0.03496029493900508,14,0.7,0.7166666666666667,0.7333333333333334,0.7166666666666667,0.8,0.597853136062622,0.020913028717041017
0.3,5,20,0.7166666666666666,0.08692269873603534,20,0.6,0.6333333333333333,0.7333333333333334,0.8166666666666667,0.8,0.5985420703887939,0.02075037956237793
0.3,5,30,0.6966666666666667,0.12534397117975443,22,0.5166666666666667,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.9,0.6023598670959472,0.02087864875793457
0.3,5,50,0.6633333333333333,0.12489995996796799,27,0.6,0.45,0.7333333333333334,0.7333333333333334,0.8,0.6086102485656738,0.020811128616333007
0.3,5,75,0.6766666666666665,0.11813363431112901,26,0.5,0.6333333333333333,0.6333333333333333,0.8166666666666667,0.8,0.6156351566314697,0.02092909812927246
0.3,5,100,0.6599999999999999,0.10198039027185571,28,0.5,0.6333333333333333,0.6333333333333333,0.7333333333333334,0.8,0.6241830825805664,0.020783329010009767
