feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr15_22163893_32511475,0.043996,False,10.445953,True
chr16_28087_14817706,1.031771,False,10.325103,True
chr5_96637773_180644810,0.815917,False,9.929121,True
chr12_36739877_67332062,0.502711,False,9.858567,True
chr3_586636_75535753,1.301549,False,9.233861,True
chr16_68838368_69397102,0.000554,False,8.869098,True
chr12_67337260_132389367,0.017194,False,8.703578,True
chr5_69274433_96603723,5.667664,False,7.634807,True
chr20_8747_12478772,1.183625,False,7.482931,True
chr22_24263116_37678070,0.880976,False,7.025241,True
chr15_739595_18454050,4.002185,False,6.880843,True
chr15_20307869_21982746,0.005359,False,6.768273,True
chr16_54390012_68679377,0.088104,False,6.524625,True
chr5_49619946_68850823,3.568936,False,6.455367,True
chr15_18657388_18683110,2.110408,False,6.26601,True
chr22_37683612_37705310,2.973929,False,5.734815,True
chr22_37717564_49509094,0.814542,False,5.734245,True
chr16_15039224_33875313,0.792861,False,5.687018,True
chr6_1535319_30010234,0.122182,False,5.670604,True
chr15_53166_592121,3.491732,False,5.503361,True
chr16_69763173_88690571,0.176526,False,5.156853,False
chr14_105654998_105839439,0.202131,False,4.837034,False
chr6_30021894_32519935,1.515504,False,4.835793,False
chr16_68710277_68751390,0.725389,False,4.768452,False
chr17_22399576_27351012,4.566589,False,4.453677,False
chr14_105602756_105630089,0.295845,False,4.343378,False
chr4_190887518_191165971,4.431171,False,4.312684,False
chr4_191191940_191311992,0.268624,False,4.173109,False
chr22_22725750_24228038,1.135642,False,4.137804,False
chr11_5777496_7757329,1.984099,False,4.112069,False
chr17_20569693_20596699,3.272013,False,3.987461,False
chr21_13334960_13435755,1.120961,False,3.724503,False
chr11_89400624_134432265,0.877215,False,3.610406,False
chr6_92035339_170943103,7.370275,False,3.580749,False
chr23_3229_45135,0.635621,False,3.572725,False
chr6_32766023_91964331,0.070602,False,3.456651,False
chr3_75546791_75799957,0.602197,False,3.438786,False
chr16_45058242_54336421,0.07638,False,3.319463,False
chr17_77535412_78653545,2.414817,False,3.172938,False
chr11_70519863_70552702,0.654522,False,3.167812,False
chr7_141965869_141978333,2.988651,False,3.166841,False
chr15_18722595_20060061,1.659478,False,3.060604,False
chr16_54354643_54379834,0.025807,False,2.977984,False
chr20_12495273_28266113,0.65273,False,2.883454,False
chr1_17030134_22668805,1.469351,False,2.85194,False
chr23_96116_214107,0.382109,False,2.706073,False
chr22_15433500_22665928,5.298574,False,2.699204,False
chr16_69417987_69744010,3.445192,False,2.633455,False
chr23_26537079_26627128,2.054792,False,2.631724,False
chr23_26666781_52769796,0.17686,False,2.630713,False
chr17_41983407_42049540,4.605195,False,2.536166,False
chr14_105907191_106349756,0.484754,False,2.480567,False
chr11_182372_5733442,2.824423,False,2.375131,False
chr17_403833_446414,2.460331,False,2.328269,False
chr8_39535655_43515874,6.852426,False,2.325629,False
chr20_40075620_62379059,3.93582,False,2.255818,False
chr11_68740184_68943548,0.388232,False,2.248958,False
chr17_22315936_22324326,1.651049,False,2.220542,False
chr5_763494_878290,2.400708,False,2.135417,False
chr15_32523241_32594902,0.588835,False,2.135113,False
chr14_73071404_73092018,0.32153,False,2.131697,False
chr6_32732764_32738443,0.26215,False,2.123953,False
chr3_75845446_90391698,2.802038,False,2.123756,False
chr11_7803570_50337734,0.068049,False,2.032587,False
chr3_196908262_196937230,11.624597,True,2.027384,False
chr11_55225136_56294614,0.828845,False,1.996242,False
chr20_29306447_40052114,1.312346,False,1.896389,False
chr17_35286565_35427554,0.114089,False,1.837332,False
chr6_32634044_32728487,0.12504,False,1.797632,False
chr4_93240865_190844427,0.002754,False,1.757895,False
chr14_73106558_105584008,0.478937,False,1.686943,False
chr17_984101_1003742,4.892403,False,1.665794,False
chr17_27364248_27450834,0.010367,False,1.654065,False
chr15_22038880_22138119,0.304679,False,1.626356,False
chr1_149369522_149394958,4.128922,False,1.621,False
chr1_1676445_1703748,0.071941,False,1.566502,False
chr14_22022060_73047267,0.032356,False,1.555129,False
chr17_19083766_20521986,2.050691,False,1.466431,False
chr3_39066_478718,1.757454,False,1.441819,False
chr12_435020_9432943,1.557632,False,1.430349,False
chr11_68972488_70505018,2.485679,False,1.399487,False
chr4_74730754_93211181,0.000184,False,1.383126,False
chr10_46396163_135395562,0.00131,False,1.330741,False
chr7_143321677_143391065,0.21857,False,1.307689,False
chr12_36160215_36244407,1.005251,False,1.29687,False
chr9_110114139_138397892,0.900285,False,1.27704,False
chr17_1703729_1713758,7.985415,False,1.272452,False
chr17_35076296_35282086,57.775521,True,1.265252,False
chr11_5742476_5762182,0.0,False,1.235089,False
chr16_34095229_34976429,0.012548,False,1.227098,False
chr17_20618474_21442476,2.243888,False,1.156109,False
chr1_3149648_3157982,1.671227,False,1.146686,False
chr1_145820605_146634734,0.123993,False,1.134061,False
chr2_91057159_91321476,1.943211,False,1.074073,False
chr21_9896630_10198129,5.341197,False,0.997451,False
chr8_35694285_39333915,1.399953,False,0.971352,False
chr12_33854_397918,0.003215,False,0.963748,False
chr19_56864309_63784327,4.4e-05,False,0.92402,False
chr8_63810_90816,8.38301,False,0.846569,False
chr11_51244499_55118214,0.505365,False,0.800869,False
chr17_27463558_35067992,0.100828,False,0.794421,False
chr10_115544_38563575,0.021865,False,0.780818,False
chr21_14334542_46914686,0.267907,False,0.777574,False
chr15_32605086_100282819,0.119731,False,0.756486,False
chr1_193556792_199054142,0.083093,False,0.749047,False
chr23_354639_385792,0.753817,False,0.745348,False
chr1_3166706_16531740,1.488226,False,0.723426,False
chr22_246150_15013982,0.042759,False,0.703524,False
chr4_5224_49422736,2.175769,False,0.701793,False
chr23_90837054_91203848,0.603293,False,0.684409,False
chr17_465054_974692,5.30059,False,0.684109,False
chr17_1008443_1536140,5.30059,False,0.684109,False
chr1_199087690_199111062,0.000122,False,0.680941,False
chr17_35444422_40926154,4.794498,False,0.674436,False
chr12_9633884_10453531,1.622844,False,0.658835,False
chr12_10497371_11375835,1.622844,False,0.658835,False
chr1_471671_1590570,0.119151,False,0.655368,False
chr1_120313797_120737345,0.731715,False,0.653595,False
chr2_8972669_89953713,0.135426,False,0.648159,False
chr19_20422576_20493401,0.601421,False,0.622433,False
chr19_3363749_20383210,0.024016,False,0.613623,False
chr3_193476462_196656506,4.858575,False,0.612382,False
chr17_42975134_43019545,0.027234,False,0.579436,False
chr23_1672003_1706462,0.264565,False,0.572269,False
chr3_164112881_193467200,6.430289,False,0.571243,False
chr6_32586131_32600962,0.009174,False,0.567755,False
chr8_166452_6907624,14.174128,True,0.565788,False
chr10_42150759_46371243,0.499526,False,0.563446,False
chr7_141989305_143302267,0.730106,False,0.55041,False
chr7_143526118_158617983,0.113705,False,0.55041,False
chr2_91494116_130410215,0.685524,False,0.535073,False
chr2_143031_8963807,0.699617,False,0.534706,False
chr11_56304321_58626432,1.013068,False,0.534085,False
chr1_186293872_193443252,0.032355,False,0.530818,False
chr14_19505698_22000194,0.01579,False,0.527958,False
chr17_60204302_60347930,1.104415,False,0.522275,False
chr23_88434081_88986061,0.493558,False,0.51556,False
chr11_70562838_89296560,0.160765,False,0.503572,False
chr3_163997236_164023510,0.415381,False,0.487883,False
chr8_7040596_8132139,0.186526,False,0.467878,False
chr23_89001120_90763396,0.114801,False,0.463759,False
chr21_13461550_13635227,0.603109,False,0.454944,False
chr21_13660680_14258259,2.919917,False,0.454944,False
chr17_1562322_1703117,5.445527,False,0.453841,False
chr19_232836_236846,1.624304,False,0.453836,False
chr2_131945577_132196569,0.184243,False,0.444206,False
chr17_21627596_22142513,0.010457,False,0.439698,False
chr12_412868_427816,0.392369,False,0.414687,False
chr23_52775986_52832444,0.216312,False,0.410694,False
chr7_140213_38060725,0.263795,False,0.400548,False
chr17_2333732_2343255,1.811745,False,0.365517,False
chr14_105857193_105881279,1.618639,False,0.357222,False
chr17_1542118_1560766,9.479702,False,0.354363,False
chr23_52844235_66511655,0.30631,False,0.348306,False
chr23_92209094_152935130,0.040333,False,0.338303,False
chr1_25354765_34166798,2.422047,False,0.332428,False
chr4_70334625_74719357,0.10983,False,0.328966,False
chr2_712_125634,0.0,False,0.328966,False
chr2_130458581_131785093,0.0,False,0.328966,False
chr1_22674759_25318800,3.771558,False,0.318076,False
chr23_2979705_26516197,0.170066,False,0.316313,False
chr23_91365063_92103804,0.960666,False,0.304035,False
chr1_193480150_193527058,0.439099,False,0.296289,False
chr12_10464018_10484956,2.250712,False,0.294197,False
chr8_12511855_16315130,9.833773,False,0.293084,False
chr13_56770498_114123862,0.536199,False,0.284786,False
chr8_8148437_12448374,6.026968,False,0.283996,False
chr1_245134410_245433846,0.06448,False,0.280572,False
chr5_32209048_45938397,1.01974,False,0.274221,False
chr5_75149_745859,0.766351,False,0.273303,False
chr13_18402053_56673183,1.198228,False,0.26429,False
chr1_72489681_72620747,3.723397,False,0.263172,False
chr17_2361350_18868037,4.779012,False,0.263172,False
chr11_7762277_7797993,0.037676,False,0.260117,False
chr4_69215734_69311985,2.800886,False,0.259968,False
chr1_34172947_37578554,0.41403,False,0.252428,False
chr3_95043863_126884366,9.262388,False,0.248751,False
chr23_66527817_88259698,0.355668,False,0.24567,False
chr18_4316_76110964,2.739232,False,0.244459,False
chr17_60360566_77432294,0.525937,False,0.236836,False
chr1_146661770_149362629,0.690608,False,0.228019,False
chr6_32605300_32629848,0.044223,False,0.226466,False
chr19_56816785_56859204,0.079094,False,0.223218,False
chr17_1859252_1859812,0.449693,False,0.21931,False
chr1_2927_372295,0.746763,False,0.215936,False
chr7_38065862_61275990,0.024285,False,0.2135,False
chr1_3125822_3137481,0.297018,False,0.208017,False
chr9_110086022_110108926,0.107493,False,0.205058,False
chr22_22672513_22714749,1.073125,False,0.203268,False
chr17_43036086_60196060,1.417102,False,0.203086,False
chr1_109987805_120232261,0.355758,False,0.199038,False
chr17_1718892_1845756,6.145828,False,0.193509,False
chr17_1890246_2286311,7.762749,False,0.193509,False
chr23_152994680_154492924,1.220906,False,0.187245,False
chr9_153131_40520747,0.250504,False,0.186781,False
chr22_134662_241255,0.101331,False,0.171479,False
chr2_130427665_130453073,1.002662,False,0.166586,False
chr22_15270151_15403609,0.05838,False,0.161258,False
chr1_244693374_245014643,0.714129,False,0.160164,False
chr17_42161364_42873571,11.857411,True,0.155356,False
chr12_11404653_11430887,0.0,False,0.15183,False
chr7_141259727_141549648,0.391195,False,0.138603,False
chr1_2611444_2645074,0.000123,False,0.13714,False
chr2_132974227_231853847,0.32153,False,0.130512,False
chr17_10999_390571,5.159474,False,0.128023,False
chr2_132327604_132947789,0.02656,False,0.127985,False
chr2_231862922_242784096,0.182033,False,0.124372,False
chr3_164038925_164101784,1.093583,False,0.121969,False
chr1_2672694_2856899,0.080858,False,0.119624,False
chr8_16373516_28182114,9.045001,False,0.111724,False
chr1_16551324_16997273,5.733876,False,0.110172,False
chr23_959048_1398694,0.27234,False,0.107739,False
chr12_11466807_34647417,0.700509,False,0.105269,False
chr17_1860983_1881747,0.005457,False,0.094836,False
chr1_2664285_2665530,0.58367,False,0.093462,False
chr21_14294323_14314039,1.387952,False,0.091071,False
chr13_18194527_18354969,0.49375,False,0.088531,False
chr1_37599215_72473289,3.341985,False,0.086344,False
chr4_52530029_69042487,0.02222,False,0.080716,False
chr5_21979223_32203336,1.041119,False,0.077568,False
chr3_196947293_199383479,4.317814,False,0.074639,False
chr17_2286862_2330659,0.100648,False,0.073103,False
chr6_204528_634345,0.700509,False,0.059214,False
chr6_1436117_1512043,5.430294,False,0.057184,False
chr4_69789443_70305861,0.714071,False,0.055129,False
chr11_55124730_55194990,1.624451,False,0.053549,False
chr19_8246_232080,1.067004,False,0.05061,False
chr23_268930_343473,1.728662,False,0.050493,False
chr17_77442683_77503685,9.335927,False,0.049208,False
chr1_245054641_245121447,0.210017,False,0.04516,False
chr8_39356595_39505256,0.000255,False,0.042898,False
chr7_61474815_141189966,0.055188,False,0.042043,False
chr1_158378189_186274119,0.302734,False,0.036284,False
chr7_141214728_141245219,1.057064,False,0.03566,False
chr19_34467144_56795493,2.729741,False,0.035277,False
chr10_38596435_42057554,0.244586,False,0.031387,False
chr2_132210961_132323628,0.305803,False,0.030366,False
chr1_120761983_120923696,0.02162,False,0.030206,False
chr17_451258_461603,4.122068,False,0.030121,False
chr7_141555761_141947816,0.094693,False,0.024017,False
chr14_18149473_19216369,0.024418,False,0.023554,False
chr14_19268776_19490630,0.038561,False,0.022878,False
chr1_149579637_149598429,0.120265,False,0.02153,False
chr11_55200744_55207305,0.20773,False,0.021282,False
chr6_655129_1435871,0.19994,False,0.021248,False
chr3_127015333_163987465,8.440344,False,0.019351,False
chr19_20552279_24157855,0.089217,False,0.018456,False
chr17_41527705_41706870,2.457117,False,0.017692,False
chr3_515536_574415,3.663278,False,0.016424,False
chr23_91234699_91344716,0.225389,False,0.014729,False
chr19_32545047_34430432,0.939332,False,0.013197,False
chr1_72661597_109968401,1.773773,False,0.01297,False
chr1_149604744_158365270,0.276085,False,0.010237,False
chr1_149403519_149573806,0.712455,False,0.010237,False
chr16_14956177_14988855,0.861936,False,0.008796,False
chr8_47575650_146264846,0.107556,False,0.00743,False
chr1_199135441_244676774,0.267853,False,0.006748,False
chr19_239700_3342864,1.249669,False,0.006461,False
chr2_131792734_131931782,0.685524,False,0.005929,False
chr1_141474904_145716245,0.162627,False,0.005921,False
chr12_9528590_9585156,1.03826,False,0.005259,False
chr13_5179_123882,0.000199,False,0.004604,False
chr1_2870100_2901629,0.0032,False,0.004313,False
chr17_41011530_41494331,16.079706,True,0.003501,False
chr23_422315_524509,0.546201,False,0.003423,False
chr11_58634869_68684682,2.218678,False,0.001048,False
chr6_5839_154410,6.105698,False,0.000875,False
chr9_42913008_110081531,0.787403,False,0.000116,False
chr5_916822_21966989,0.30238,False,0.000109,False
chr8_28208003_35676140,5.35854,False,9.7e-05,False
chr1_1738295_2580342,0.033871,False,0.0,False
chr1_2903052_3112977,1.798134,False,0.0,False
chr23_2702388_2969155,0.285817,False,0.0,False
