param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.003224945068359375,0.0014089107513427734
,0.001,0.1,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.003136014938354492,0.0013788223266601562
,0.001,0.1,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.003310537338256836,0.001377105712890625
,0.001,0.1,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.0031911373138427735,0.0013845443725585937
,0.001,0.3,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.0031579971313476563,0.0013895988464355468
,0.001,0.3,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.0031743526458740236,0.0013700008392333984
,0.001,0.3,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.0031938552856445312,0.0014370441436767577
,0.001,0.3,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.003195953369140625,0.0013709545135498046
,0.001,0.5,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.0032318115234375,0.0013824939727783204
,0.001,0.5,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.0031764984130859377,0.001375722885131836
,0.001,0.5,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.003224468231201172,0.001371622085571289
,0.001,0.5,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.003191852569580078,0.0013790130615234375
,0.001,0.7,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.0031954288482666016,0.0013785839080810546
,0.001,0.7,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.0031875133514404296,0.0013811588287353516
,0.001,0.7,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.0032332897186279296,0.0013844966888427734
,0.001,0.7,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.0031996250152587892,0.001397848129272461
,0.001,0.9,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.003209638595581055,0.0013907909393310546
,0.001,0.9,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.003183460235595703,0.0013842105865478516
,0.001,0.9,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.0031844615936279298,0.0014446735382080077
,0.001,0.9,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.0031879901885986327,0.0013815879821777344
,0.00359381,0.1,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.003288888931274414,0.0013772964477539063
,0.00359381,0.1,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.0032662868499755858,0.0013577938079833984
,0.00359381,0.1,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.0033678531646728514,0.001381254196166992
,0.00359381,0.1,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.0033044338226318358,0.0013895511627197265
,0.00359381,0.3,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.003173685073852539,0.0014050960540771484
,0.00359381,0.3,10,0.5333333333333333,0.15383974345619103,607,0.48333333333333334,0.8,0.3833333333333333,0.6,0.4,0.003224039077758789,0.001384592056274414
,0.00359381,0.3,20,0.48666666666666664,0.2388397882356381,688,0.1,0.8,0.3833333333333333,0.65,0.5,0.003175210952758789,0.0013852596282958984
,0.00359381,0.3,50,0.5833333333333333,0.15311578770474468,460,0.7166666666666667,0.8,0.55,0.45,0.4,0.003202390670776367,0.0013754844665527343
,0.00359381,0.5,5,0.4966666666666667,0.15107025591499545,656,0.48333333333333334,0.7166666666666667,0.2833333333333333,0.6,0.4,0.0032104015350341796,0.0013885498046875
