param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6066666666666667,0.08793937305515277,29,0.4666666666666667,0.7,0.5666666666666667,0.6,0.7,0.1264486312866211,0.0015712261199951171
,10,0.7166666666666668,0.1115546702045434,19,0.55,0.9,0.7333333333333334,0.7,0.7,0.1261509895324707,0.0015486717224121095
,15,0.72,0.15398412616601462,15,0.55,1.0,0.7333333333333334,0.6166666666666667,0.7,0.12807974815368653,0.0016896247863769532
,20,0.7533333333333333,0.1514375558880073,5,0.5333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12750229835510254,0.0015716552734375
,30,0.7733333333333334,0.1254325848148452,1,0.6333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12682080268859863,0.0015668392181396485
,50,0.75,0.16261747890200626,9,0.5333333333333333,1.0,0.8,0.6166666666666667,0.8,0.1266603946685791,0.0015470027923583985
,75,0.7366666666666667,0.15684387141358125,11,0.45,0.9166666666666667,0.8,0.7166666666666667,0.8,0.12673344612121581,0.0015367031097412109
,100,0.7133333333333333,0.1347425528760516,27,0.5333333333333333,0.9166666666666667,0.8,0.6166666666666667,0.7,0.12634458541870117,0.0015344619750976562
0.1,5,0.6066666666666667,0.08793937305515277,29,0.4666666666666667,0.7,0.5666666666666667,0.6,0.7,0.126167631149292,0.0016002178192138672
0.1,10,0.7166666666666668,0.1115546702045434,19,0.55,0.9,0.7333333333333334,0.7,0.7,0.1268491268157959,0.001545095443725586
0.1,15,0.72,0.15398412616601462,15,0.55,1.0,0.7333333333333334,0.6166666666666667,0.7,0.12681293487548828,0.001533651351928711
0.1,20,0.7533333333333333,0.1514375558880073,5,0.5333333333333333,1.0,0.7333333333333334,0.8,0.7,0.126785945892334,0.0015389442443847657
0.1,30,0.7733333333333334,0.1254325848148452,1,0.6333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12672014236450196,0.0015405178070068359
0.1,50,0.7299999999999999,0.16138291249213604,14,0.5333333333333333,1.0,0.8,0.6166666666666667,0.7,0.12684011459350586,0.0015405178070068359
0.1,75,0.7366666666666667,0.15684387141358125,11,0.45,0.9166666666666667,0.8,0.7166666666666667,0.8,0.12669591903686522,0.0015372753143310547
0.1,100,0.7166666666666668,0.15383974345619103,19,0.45,0.9166666666666667,0.8,0.7166666666666667,0.7,0.1264352798461914,0.0015450000762939453
0.2,5,0.6066666666666667,0.08793937305515277,29,0.4666666666666667,0.7,0.5666666666666667,0.6,0.7,0.12678313255310059,0.0015397071838378906
0.2,10,0.7166666666666668,0.1115546702045434,19,0.55,0.9,0.7333333333333334,0.7,0.7,0.12694754600524902,0.0015863895416259766
0.2,15,0.72,0.15398412616601462,15,0.55,1.0,0.7333333333333334,0.6166666666666667,0.7,0.12703700065612794,0.0015796661376953126
0.2,20,0.7533333333333333,0.1514375558880073,5,0.5333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12701191902160644,0.0015637397766113282
0.2,30,0.7733333333333334,0.1254325848148452,1,0.6333333333333333,1.0,0.7333333333333334,0.8,0.7,0.1269089698791504,0.0015583515167236328
0.2,50,0.7133333333333333,0.15755069730795299,27,0.5333333333333333,1.0,0.7166666666666667,0.6166666666666667,0.7,0.12663736343383789,0.0015759468078613281
0.2,75,0.7366666666666667,0.15684387141358125,11,0.45,0.9166666666666667,0.8,0.7166666666666667,0.8,0.12634172439575195,0.0015727519989013673
0.2,100,0.7166666666666668,0.15383974345619103,19,0.45,0.9166666666666667,0.8,0.7166666666666667,0.7,0.12608761787414552,0.0016412734985351562
0.5,5,0.6066666666666667,0.08793937305515277,29,0.4666666666666667,0.7,0.5666666666666667,0.6,0.7,0.12636227607727052,0.001561737060546875
0.5,10,0.7166666666666668,0.1115546702045434,19,0.55,0.9,0.7333333333333334,0.7,0.7,0.12631802558898925,0.001563262939453125
0.5,15,0.72,0.15398412616601462,15,0.55,1.0,0.7333333333333334,0.6166666666666667,0.7,0.12610559463500975,0.0015627384185791016
0.5,20,0.7533333333333333,0.1514375558880073,5,0.5333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12649645805358886,0.001569986343383789
0.5,30,0.7733333333333334,0.1254325848148452,1,0.6333333333333333,1.0,0.7333333333333334,0.8,0.7,0.12641263008117676,0.0015668869018554688
0.5,50,0.75,0.15420044674960504,9,0.5333333333333333,1.0,0.8166666666666667,0.7,0.7,0.12625398635864257,0.0015689373016357423
0.5,75,0.7166666666666668,0.15383974345619103,19,0.45,0.9166666666666667,0.8,0.7166666666666667,0.7,0.12638845443725585,0.0015645980834960937
0.5,100,0.7166666666666668,0.15383974345619103,19,0.45,0.9166666666666667,0.8,0.7166666666666667,0.7,0.125982666015625,0.00156707763671875
