param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6333333333333333,0.13457752825457567,29,0.7333333333333334,0.8166666666666667,0.55,0.43333333333333335,0.6333333333333333,0.1633467674255371,0.0022799491882324217
,10,0.7133333333333334,0.10821788720498615,24,0.8333333333333333,0.8166666666666667,0.55,0.7333333333333334,0.6333333333333333,0.15981764793395997,0.0021100521087646486
,15,0.7533333333333333,0.10821788720498614,16,0.8333333333333333,0.8333333333333333,0.55,0.8166666666666667,0.7333333333333334,0.15967111587524413,0.002121305465698242
,20,0.73,0.08969082698049138,21,0.8333333333333333,0.8333333333333333,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.15916070938110352,0.00209197998046875
,30,0.8266666666666665,0.05830951894845301,4,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7333333333333334,0.15489749908447265,0.001968669891357422
,50,0.8233333333333333,0.06377042156569665,7,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7166666666666667,0.15217509269714355,0.001991462707519531
,75,0.7633333333333334,0.05715476066494078,12,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12717604637145996,0.001547098159790039
,100,0.7466666666666667,0.04521553322083509,19,0.75,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12434649467468262,0.0015579700469970704
0.1,5,0.6333333333333333,0.13457752825457567,29,0.7333333333333334,0.8166666666666667,0.55,0.43333333333333335,0.6333333333333333,0.12429447174072265,0.0015372276306152345
0.1,10,0.7133333333333334,0.10821788720498615,24,0.8333333333333333,0.8166666666666667,0.55,0.7333333333333334,0.6333333333333333,0.12544755935668944,0.0016460895538330078
0.1,15,0.7533333333333333,0.10821788720498614,16,0.8333333333333333,0.8333333333333333,0.55,0.8166666666666667,0.7333333333333334,0.12313599586486816,0.0015367984771728516
0.1,20,0.73,0.08969082698049138,21,0.8333333333333333,0.8333333333333333,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.12314829826354981,0.0015466690063476562
0.1,30,0.8266666666666665,0.05830951894845301,4,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7333333333333334,0.12354297637939453,0.001560068130493164
0.1,50,0.8433333333333332,0.03741657386773946,1,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.12370729446411133,0.0015608310699462891
0.1,75,0.7633333333333334,0.05715476066494078,12,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12429938316345215,0.0016618728637695312
0.1,100,0.7466666666666667,0.04521553322083509,19,0.75,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12384638786315919,0.0015697956085205078
0.2,5,0.6333333333333333,0.13457752825457567,29,0.7333333333333334,0.8166666666666667,0.55,0.43333333333333335,0.6333333333333333,0.12381725311279297,0.0015657424926757812
0.2,10,0.7133333333333334,0.10821788720498615,24,0.8333333333333333,0.8166666666666667,0.55,0.7333333333333334,0.6333333333333333,0.12365455627441406,0.0015549182891845704
0.2,15,0.7533333333333333,0.10821788720498614,16,0.8333333333333333,0.8333333333333333,0.55,0.8166666666666667,0.7333333333333334,0.12441830635070801,0.0015555381774902343
0.2,20,0.73,0.08969082698049138,21,0.8333333333333333,0.8333333333333333,0.6333333333333333,0.7166666666666667,0.6333333333333333,0.12349147796630859,0.001542520523071289
0.2,30,0.8066666666666666,0.0687992248018343,9,0.7333333333333334,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7333333333333334,0.12349987030029297,0.0015465259552001954
0.2,50,0.8433333333333332,0.03741657386773946,1,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.12408170700073243,0.001665019989013672
0.2,75,0.7633333333333334,0.05715476066494078,12,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12458925247192383,0.0015480518341064453
0.2,100,0.7633333333333334,0.05715476066494078,12,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.12282171249389648,0.0015498638153076173
0.5,5,0.6333333333333333,0.13457752825457567,29,0.7333333333333334,0.8166666666666667,0.55,0.43333333333333335,0.6333333333333333,0.12362918853759766,0.0015565872192382813
0.5,10,0.6933333333333334,0.09225568335398698,28,0.7333333333333334,0.8166666666666667,0.55,0.7333333333333334,0.6333333333333333,0.12387337684631347,0.001557779312133789
0.5,15,0.7699999999999999,0.12445436468396312,11,0.9166666666666667,0.8333333333333333,0.55,0.8166666666666667,0.7333333333333334,0.12358994483947754,0.0015493869781494141
0.5,20,0.7133333333333334,0.1112554617885242,24,0.8333333333333333,0.8333333333333333,0.55,0.7166666666666667,0.6333333333333333,0.1236030101776123,0.0015468120574951172
0.5,30,0.8066666666666666,0.0687992248018343,9,0.7333333333333334,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7333333333333334,0.12373948097229004,0.0015333175659179687
0.5,50,0.8433333333333332,0.03741657386773946,1,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.12305231094360351,0.0015425682067871094
0.5,75,0.8233333333333333,0.06377042156569665,7,0.8333333333333333,0.8333333333333333,0.9166666666666667,0.8166666666666667,0.7166666666666667,0.12314229011535645,0.0015480995178222656
0.5,100,0.8233333333333335,0.06377042156569665,6,0.8333333333333333,0.8333333333333333,0.8166666666666667,0.9166666666666667,0.7166666666666667,0.12506942749023436,0.0016595840454101563
